,庫房,料號,品名,數量,帳務日期,週,工作日,年,工作天數,休假天數,日期,計價
0,DLRI,T04220215,微量噴霧器,1.0,2019-12-30,1,True,2019,3.0,3.0,,
1,DLRI,T04220215,微量噴霧器,1.0,2019-01-12,2,False,2019,5.0,2.0,,
2,DLRI,T04220215,微量噴霧器,1.0,2019-01-14,3,True,2019,5.0,2.0,,
3,DLRI,T04220215,微量噴霧器,1.0,2019-01-16,3,True,2019,5.0,2.0,,
4,DLRI,T04220215,微量噴霧器,1.0,2019-01-20,3,False,2019,5.0,2.0,,
5,DLRI,T04220215,微量噴霧器,1.0,2019-01-21,4,True,2019,5.0,2.0,,
6,DLRI,T04220215,微量噴霧器,1.0,2019-01-23,4,True,2019,5.0,2.0,,
7,DLRI,T04220215,微量噴霧器,1.0,2019-01-28,5,True,2019,5.0,2.0,,
8,DLRI,T04220215,微量噴霧器,1.0,2019-01-30,5,True,2019,5.0,2.0,,
9,DLRI,T04220215,微量噴霧器,1.0,2019-01-30,5,True,2019,5.0,2.0,,
10,DLRI,T04220215,微量噴霧器,1.0,2019-02-07,6,False,2019,0.0,7.0,,
11,DLRI,T04220215,微量噴霧器,1.0,2019-02-07,6,False,2019,0.0,7.0,,
12,DLRI,T04220215,微量噴霧器,1.0,2019-02-15,7,True,2019,5.0,2.0,,
13,DLRI,T04220215,微量噴霧器,1.0,2019-02-28,9,True,2019,3.0,4.0,,
14,DLRI,T04220215,微量噴霧器,1.0,2019-03-12,11,True,2019,5.0,2.0,,
15,DLRI,T04220215,微量噴霧器,1.0,2019-03-17,11,False,2019,5.0,2.0,,
16,DLRI,T04220215,微量噴霧器,1.0,2019-03-28,13,True,2019,5.0,2.0,,
17,DLRI,T04220215,微量噴霧器,1.0,2019-04-29,18,True,2019,4.0,3.0,,
18,DLRI,T04220215,微量噴霧器,1.0,2019-04-30,18,True,2019,4.0,3.0,,
19,DLRI,T04220215,微量噴霧器,1.0,2019-05-06,19,True,2019,5.0,2.0,,
20,DLRI,T04220215,微量噴霧器,1.0,2019-05-06,19,True,2019,5.0,2.0,,
21,DLRI,T04220215,微量噴霧器,1.0,2019-05-17,20,True,2019,5.0,2.0,,
22,DLRI,T04220215,微量噴霧器,1.0,2019-05-28,22,True,2019,5.0,2.0,,
23,DLRI,T04220215,微量噴霧器,1.0,2019-06-02,22,False,2019,5.0,2.0,,
24,DLRI,T04220215,微量噴霧器,1.0,2019-06-07,23,False,2019,4.0,3.0,,
25,DLRI,T04220215,微量噴霧器,1.0,2019-06-12,24,True,2019,5.0,2.0,,
26,DLRI,T04220215,微量噴霧器,1.0,2019-06-12,24,True,2019,5.0,2.0,,
27,DLRI,T04220215,微量噴霧器,1.0,2019-06-12,24,True,2019,5.0,2.0,,
28,DLRI,T04220215,微量噴霧器,1.0,2019-06-15,24,False,2019,5.0,2.0,,
29,DLRI,T04220215,微量噴霧器,1.0,2019-06-16,24,False,2019,5.0,2.0,,
30,DLRI,T04220215,微量噴霧器,1.0,2019-06-20,25,True,2019,5.0,2.0,,
31,DLRI,T04220215,微量噴霧器,1.0,2019-06-20,25,True,2019,5.0,2.0,,
32,DLRI,T04220215,微量噴霧器,1.0,2019-06-21,25,True,2019,5.0,2.0,,
33,DLRI,T04220215,微量噴霧器,1.0,2019-07-06,27,False,2019,5.0,2.0,,
34,DLRI,T04220215,微量噴霧器,1.0,2019-07-09,28,True,2019,5.0,2.0,,
