,庫房,料號,品名,數量,帳務日期,週,工作日,年,工作天數,休假天數,日期,計價
0,DLRI,J00202019,勤達豪華型尿袋 (滅菌),1.0,2019-01-01,1,False,2019,3.0,3.0,,
1,DLRI,J00202019,勤達豪華型尿袋 (滅菌),1.0,2019-01-02,1,True,2019,3.0,3.0,,
2,DLRI,J00202019,勤達豪華型尿袋 (滅菌),1.0,2019-01-02,1,True,2019,3.0,3.0,,
3,DLRI,J00202019,勤達豪華型尿袋 (滅菌),1.0,2019-01-03,1,True,2019,3.0,3.0,,
4,DLRI,J00202019,勤達豪華型尿袋 (滅菌),1.0,2019-01-03,1,True,2019,3.0,3.0,,
5,DLRI,J00202019,勤達豪華型尿袋 (滅菌),1.0,2019-01-03,1,True,2019,3.0,3.0,,
6,DLRI,J00202019,勤達豪華型尿袋 (滅菌),1.0,2019-01-03,1,True,2019,3.0,3.0,,
7,DLRI,J00202019,勤達豪華型尿袋 (滅菌),1.0,2019-01-04,1,True,2019,3.0,3.0,,
8,DLRI,J00202019,勤達豪華型尿袋 (滅菌),1.0,2019-01-04,1,True,2019,3.0,3.0,,
9,DLRI,J00202019,勤達豪華型尿袋 (滅菌),1.0,2019-01-05,1,False,2019,3.0,3.0,,
10,DLRI,J00202019,勤達豪華型尿袋 (滅菌),1.0,2019-01-05,1,False,2019,3.0,3.0,,
11,DLRI,J00202019,勤達豪華型尿袋 (滅菌),1.0,2019-12-30,1,True,2019,3.0,3.0,,
12,DLRI,J00202019,勤達豪華型尿袋 (滅菌),1.0,2019-01-09,2,True,2019,5.0,2.0,,
13,DLRI,J00202019,勤達豪華型尿袋 (滅菌),1.0,2019-01-09,2,True,2019,5.0,2.0,,
14,DLRI,J00202019,勤達豪華型尿袋 (滅菌),1.0,2019-01-10,2,True,2019,5.0,2.0,,
15,DLRI,J00202019,勤達豪華型尿袋 (滅菌),1.0,2019-01-10,2,True,2019,5.0,2.0,,
16,DLRI,J00202019,勤達豪華型尿袋 (滅菌),1.0,2019-01-11,2,True,2019,5.0,2.0,,
17,DLRI,J00202019,勤達豪華型尿袋 (滅菌),1.0,2019-01-11,2,True,2019,5.0,2.0,,
18,DLRI,J00202019,勤達豪華型尿袋 (滅菌),1.0,2019-01-11,2,True,2019,5.0,2.0,,
19,DLRI,J00202019,勤達豪華型尿袋 (滅菌),1.0,2019-01-12,2,False,2019,5.0,2.0,,
20,DLRI,J00202019,勤達豪華型尿袋 (滅菌),1.0,2019-01-12,2,False,2019,5.0,2.0,,
21,DLRI,J00202019,勤達豪華型尿袋 (滅菌),1.0,2019-01-16,3,True,2019,5.0,2.0,,
22,DLRI,J00202019,勤達豪華型尿袋 (滅菌),1.0,2019-01-17,3,True,2019,5.0,2.0,,
23,DLRI,J00202019,勤達豪華型尿袋 (滅菌),1.0,2019-01-18,3,True,2019,5.0,2.0,,
24,DLRI,J00202019,勤達豪華型尿袋 (滅菌),1.0,2019-01-18,3,True,2019,5.0,2.0,,
25,DLRI,J00202019,勤達豪華型尿袋 (滅菌),1.0,2019-01-18,3,True,2019,5.0,2.0,,
26,DLRI,J00202019,勤達豪華型尿袋 (滅菌),1.0,2019-01-18,3,True,2019,5.0,2.0,,
27,DLRI,J00202019,勤達豪華型尿袋 (滅菌),1.0,2019-01-18,3,True,2019,5.0,2.0,,
28,DLRI,J00202019,勤達豪華型尿袋 (滅菌),1.0,2019-01-19,3,False,2019,5.0,2.0,,
29,DLRI,J00202019,勤達豪華型尿袋 (滅菌),1.0,2019-01-20,3,False,2019,5.0,2.0,,
30,DLRI,J00202019,勤達豪華型尿袋 (滅菌),1.0,2019-01-21,4,True,2019,5.0,2.0,,
31,DLRI,J00202019,勤達豪華型尿袋 (滅菌),1.0,2019-01-21,4,True,2019,5.0,2.0,,
32,DLRI,J00202019,勤達豪華型尿袋 (滅菌),1.0,2019-01-24,4,True,2019,5.0,2.0,,
33,DLRI,J00202019,勤達豪華型尿袋 (滅菌),1.0,2019-01-26,4,False,2019,5.0,2.0,,
34,DLRI,J00202019,勤達豪華型尿袋 (滅菌),1.0,2019-01-26,4,False,2019,5.0,2.0,,
35,DLRI,J00202019,勤達豪華型尿袋 (滅菌),1.0,2019-01-26,4,False,2019,5.0,2.0,,
36,DLRI,J00202019,勤達豪華型尿袋 (滅菌),1.0,2019-01-26,4,False,2019,5.0,2.0,,
