,庫房,料號,品名,數量,帳務日期,週,工作日,年,工作天數,休假天數,日期,計價
0,DLRI,B05569084,沖洗棉棒 棉頭3.8cm直徑2.4cm,1.0,2019-01-01,1,False,2019,3.0,3.0,,
1,DLRI,B05569084,沖洗棉棒 棉頭3.8cm直徑2.4cm,1.0,2019-01-05,1,False,2019,3.0,3.0,,
2,DLRI,B05569084,沖洗棉棒 棉頭3.8cm直徑2.4cm,1.0,2019-01-15,3,True,2019,5.0,2.0,,
3,DLRI,B05569084,沖洗棉棒 棉頭3.8cm直徑2.4cm,1.0,2019-01-15,3,True,2019,5.0,2.0,,
4,DLRI,B05569084,沖洗棉棒 棉頭3.8cm直徑2.4cm,1.0,2019-01-23,4,True,2019,5.0,2.0,,
5,DLRI,B05569084,沖洗棉棒 棉頭3.8cm直徑2.4cm,1.0,2019-01-25,4,True,2019,5.0,2.0,,
6,DLRI,B05569084,沖洗棉棒 棉頭3.8cm直徑2.4cm,1.0,2019-03-02,9,False,2019,3.0,4.0,,
7,DLRI,B05569084,沖洗棉棒 棉頭3.8cm直徑2.4cm,1.0,2019-03-21,12,True,2019,5.0,2.0,,
8,DLRI,B05569084,沖洗棉棒 棉頭3.8cm直徑2.4cm,1.0,2019-04-14,15,False,2019,5.0,2.0,,
9,DLRI,B05569084,沖洗棉棒 棉頭3.8cm直徑2.4cm,1.0,2019-05-12,19,False,2019,5.0,2.0,,
10,DLRI,B05569084,沖洗棉棒 棉頭3.8cm直徑2.4cm,1.0,2019-06-08,23,False,2019,4.0,3.0,,
11,DLRI,B05569084,沖洗棉棒 棉頭3.8cm直徑2.4cm,1.0,2019-06-19,25,True,2019,5.0,2.0,,
12,DLRI,B05569084,沖洗棉棒 棉頭3.8cm直徑2.4cm,1.0,2019-07-22,30,True,2019,5.0,2.0,,
13,DLRI,B05569084,沖洗棉棒 棉頭3.8cm直徑2.4cm,1.0,2019-08-09,32,True,2019,5.0,2.0,,
14,DLRI,B05569084,沖洗棉棒 棉頭3.8cm直徑2.4cm,1.0,2019-08-11,32,False,2019,5.0,2.0,,
15,DLRI,B05569084,沖洗棉棒 棉頭3.8cm直徑2.4cm,1.0,2019-08-26,35,True,2019,5.0,2.0,,
16,DLRI,B05569084,沖洗棉棒 棉頭3.8cm直徑2.4cm,1.0,2019-12-06,49,True,2019,5.0,2.0,,
17,DLRI,B05569084,沖洗棉棒 棉頭3.8cm直徑2.4cm,1.0,2019-12-10,50,True,2019,5.0,2.0,,
18,DLRI,B05569084,沖洗棉棒 棉頭3.8cm直徑2.4cm,1.0,2019-12-20,51,True,2019,5.0,2.0,,
19,DLRI,B05569084,沖洗棉棒 棉頭3.8cm直徑2.4cm,1.0,2020-01-04,1,False,2020,2.0,3.0,,
20,DLRI,B05569084,沖洗棉棒 棉頭3.8cm直徑2.4cm,2.0,2020-02-16,7,False,2020,5.0,2.0,,
