,庫房,料號,品名,數量,週,工作日,帳務日期
783,DLRI,C09133700,氣切套管 Cuff 7.0,2.0,1,True,2021-01-07
782,DLRI,C09133700,氣切套管 Cuff 7.0,0.0,2,True,2021-01-04
782,DLRI,C09133700,氣切套管 Cuff 7.0,0.0,3,True,2021-01-04
782,DLRI,C09133700,氣切套管 Cuff 7.0,0.0,4,True,2021-01-04
1718,DLRI,C09133700,氣切套管 Cuff 7.0,1.0,5,True,2021-02-03
1719,DLRI,C09133700,氣切套管 Cuff 7.0,1.0,6,True,2021-02-08
782,DLRI,C09133700,氣切套管 Cuff 7.0,0.0,7,True,2021-01-04
782,DLRI,C09133700,氣切套管 Cuff 7.0,0.0,8,True,2021-01-04
782,DLRI,C09133700,氣切套管 Cuff 7.0,0.0,9,True,2021-01-04
2834,DLRI,C09133700,氣切套管 Cuff 7.0,1.0,10,True,2021-03-11
782,DLRI,C09133700,氣切套管 Cuff 7.0,0.0,11,True,2021-01-04
782,DLRI,C09133700,氣切套管 Cuff 7.0,0.0,12,True,2021-01-04
782,DLRI,C09133700,氣切套管 Cuff 7.0,0.0,13,True,2021-01-04
782,DLRI,C09133700,氣切套管 Cuff 7.0,0.0,14,True,2021-01-04
4267,DLRI,C09133700,氣切套管 Cuff 7.0,1.0,15,True,2021-04-12
782,DLRI,C09133700,氣切套管 Cuff 7.0,0.0,16,True,2021-01-04
782,DLRI,C09133700,氣切套管 Cuff 7.0,0.0,17,True,2021-01-04
782,DLRI,C09133700,氣切套管 Cuff 7.0,0.0,18,True,2021-01-04
5724,DLRI,C09133700,氣切套管 Cuff 7.0,1.0,19,True,2021-05-12
782,DLRI,C09133700,氣切套管 Cuff 7.0,0.0,20,True,2021-01-04
782,DLRI,C09133700,氣切套管 Cuff 7.0,0.0,21,True,2021-01-04
782,DLRI,C09133700,氣切套管 Cuff 7.0,0.0,22,True,2021-01-04
782,DLRI,C09133700,氣切套管 Cuff 7.0,0.0,23,True,2021-01-04
6919,DLRI,C09133700,氣切套管 Cuff 7.0,1.0,24,True,2021-06-16
782,DLRI,C09133700,氣切套管 Cuff 7.0,0.0,25,True,2021-01-04
782,DLRI,C09133700,氣切套管 Cuff 7.0,0.0,26,True,2021-01-04
782,DLRI,C09133700,氣切套管 Cuff 7.0,0.0,27,True,2021-01-04
8330,DLRI,C09133700,氣切套管 Cuff 7.0,1.0,28,True,2021-07-16
782,DLRI,C09133700,氣切套管 Cuff 7.0,0.0,29,True,2021-01-04
782,DLRI,C09133700,氣切套管 Cuff 7.0,0.0,30,True,2021-01-04
782,DLRI,C09133700,氣切套管 Cuff 7.0,0.0,31,True,2021-01-04
782,DLRI,C09133700,氣切套管 Cuff 7.0,0.0,32,True,2021-01-04
9623,DLRI,C09133700,氣切套管 Cuff 7.0,1.0,33,True,2021-08-18
782,DLRI,C09133700,氣切套管 Cuff 7.0,0.0,34,True,2021-01-04
782,DLRI,C09133700,氣切套管 Cuff 7.0,0.0,35,True,2021-01-04
782,DLRI,C09133700,氣切套管 Cuff 7.0,0.0,36,True,2021-01-04
782,DLRI,C09133700,氣切套管 Cuff 7.0,0.0,37,True,2021-01-04
10902,DLRI,C09133700,氣切套管 Cuff 7.0,1.0,38,False,2021-09-20
782,DLRI,C09133700,氣切套管 Cuff 7.0,0.0,39,True,2021-01-04
782,DLRI,C09133700,氣切套管 Cuff 7.0,0.0,40,True,2021-01-04
782,DLRI,C09133700,氣切套管 Cuff 7.0,0.0,41,True,2021-01-04
12242,DLRI,C09133700,氣切套管 Cuff 7.0,1.0,42,True,2021-10-21
782,DLRI,C09133700,氣切套管 Cuff 7.0,0.0,43,True,2021-01-04
782,DLRI,C09133700,氣切套管 Cuff 7.0,0.0,44,True,2021-01-04
782,DLRI,C09133700,氣切套管 Cuff 7.0,0.0,45,True,2021-01-04
782,DLRI,C09133700,氣切套管 Cuff 7.0,0.0,46,True,2021-01-04
782,DLRI,C09133700,氣切套管 Cuff 7.0,0.0,47,True,2021-01-04
782,DLRI,C09133700,氣切套管 Cuff 7.0,0.0,48,True,2021-01-04
782,DLRI,C09133700,氣切套管 Cuff 7.0,0.0,49,True,2021-01-04
15247,DLRI,C09133700,氣切套管 Cuff 7.0,1.0,50,True,2021-12-13
782,DLRI,C09133700,氣切套管 Cuff 7.0,0.0,51,True,2021-01-04
782,DLRI,C09133700,氣切套管 Cuff 7.0,0.0,52,True,2021-01-04
