,庫房,料號,品名,數量,週,工作日,帳務日期
466,DLRI,A04030052,餵食引導器 (未滅菌),16.0,1,False,2021-01-10
483,DLRI,A04030052,餵食引導器 (未滅菌),17.0,2,False,2021-01-17
496,DLRI,A04030052,餵食引導器 (未滅菌),13.0,3,True,2021-01-22
512,DLRI,A04030052,餵食引導器 (未滅菌),16.0,4,False,2021-01-30
1477,DLRI,A04030052,餵食引導器 (未滅菌),16.0,5,True,2021-02-07
1489,DLRI,A04030052,餵食引導器 (未滅菌),12.0,6,False,2021-02-14
1502,DLRI,A04030052,餵食引導器 (未滅菌),13.0,7,False,2021-02-21
1519,DLRI,A04030052,餵食引導器 (未滅菌),17.0,8,False,2021-02-28
2466,DLRI,A04030052,餵食引導器 (未滅菌),17.0,9,False,2021-03-07
2484,DLRI,A04030052,餵食引導器 (未滅菌),17.0,10,False,2021-03-14
2498,DLRI,A04030052,餵食引導器 (未滅菌),14.0,11,False,2021-03-21
2516,DLRI,A04030052,餵食引導器 (未滅菌),17.0,12,False,2021-03-27
3797,DLRI,A04030052,餵食引導器 (未滅菌),14.0,13,False,2021-04-04
3810,DLRI,A04030052,餵食引導器 (未滅菌),13.0,14,False,2021-04-11
3825,DLRI,A04030052,餵食引導器 (未滅菌),15.0,15,False,2021-04-18
3839,DLRI,A04030052,餵食引導器 (未滅菌),14.0,16,False,2021-04-24
5331,DLRI,A04030052,餵食引導器 (未滅菌),17.0,17,False,2021-05-01
5346,DLRI,A04030052,餵食引導器 (未滅菌),15.0,18,False,2021-05-09
5359,DLRI,A04030052,餵食引導器 (未滅菌),13.0,19,False,2021-05-16
5375,DLRI,A04030052,餵食引導器 (未滅菌),16.0,20,False,2021-05-23
5391,DLRI,A04030052,餵食引導器 (未滅菌),15.0,21,True,2021-05-28
6653,DLRI,A04030052,餵食引導器 (未滅菌),15.0,22,False,2021-06-06
6669,DLRI,A04030052,餵食引導器 (未滅菌),15.0,23,False,2021-06-13
6683,DLRI,A04030052,餵食引導器 (未滅菌),14.0,24,False,2021-06-20
6697,DLRI,A04030052,餵食引導器 (未滅菌),14.0,25,False,2021-06-27
7884,DLRI,A04030052,餵食引導器 (未滅菌),14.0,26,False,2021-07-04
7895,DLRI,A04030052,餵食引導器 (未滅菌),11.0,27,False,2021-07-11
7909,DLRI,A04030052,餵食引導器 (未滅菌),14.0,28,False,2021-07-17
7926,DLRI,A04030052,餵食引導器 (未滅菌),17.0,29,False,2021-07-25
9254,DLRI,A04030052,餵食引導器 (未滅菌),12.0,30,False,2021-08-01
9266,DLRI,A04030052,餵食引導器 (未滅菌),12.0,31,False,2021-08-07
9282,DLRI,A04030052,餵食引導器 (未滅菌),16.0,32,False,2021-08-15
9299,DLRI,A04030052,餵食引導器 (未滅菌),16.0,33,False,2021-08-22
9314,DLRI,A04030052,餵食引導器 (未滅菌),15.0,34,False,2021-08-29
10477,DLRI,A04030052,餵食引導器 (未滅菌),16.0,35,False,2021-09-05
10489,DLRI,A04030052,餵食引導器 (未滅菌),12.0,36,False,2021-09-11
10507,DLRI,A04030052,餵食引導器 (未滅菌),18.0,37,False,2021-09-19
10523,DLRI,A04030052,餵食引導器 (未滅菌),16.0,38,True,2021-09-26
11826,DLRI,A04030052,餵食引導器 (未滅菌),14.0,39,False,2021-10-02
11843,DLRI,A04030052,餵食引導器 (未滅菌),16.0,40,False,2021-10-10
11860,DLRI,A04030052,餵食引導器 (未滅菌),16.0,41,False,2021-10-17
11872,DLRI,A04030052,餵食引導器 (未滅菌),12.0,42,False,2021-10-24
11885,DLRI,A04030052,餵食引導器 (未滅菌),13.0,43,False,2021-10-31
13386,DLRI,A04030052,餵食引導器 (未滅菌),13.0,44,False,2021-11-06
13401,DLRI,A04030052,餵食引導器 (未滅菌),15.0,45,False,2021-11-14
13415,DLRI,A04030052,餵食引導器 (未滅菌),14.0,46,False,2021-11-21
13429,DLRI,A04030052,餵食引導器 (未滅菌),14.0,47,False,2021-11-27
14864,DLRI,A04030052,餵食引導器 (未滅菌),18.0,48,False,2021-12-04
14884,DLRI,A04030052,餵食引導器 (未滅菌),19.0,49,False,2021-12-12
14898,DLRI,A04030052,餵食引導器 (未滅菌),15.0,50,False,2021-12-18
14916,DLRI,A04030052,餵食引導器 (未滅菌),18.0,51,False,2021-12-26
14923,DLRI,A04030052,餵食引導器 (未滅菌),7.0,52,True,2021-12-30
