,庫房,料號,品名,數量,週,工作日,帳務日期
798,DLRI,C13930399,T型連接管,4.0,1,True,2021-01-07
800,DLRI,C13930399,T型連接管,2.0,2,False,2021-01-16
801,DLRI,C13930399,T型連接管,2.0,3,True,2021-01-18
805,DLRI,C13930399,T型連接管,4.0,4,False,2021-01-31
1724,DLRI,C13930399,T型連接管,4.0,5,True,2021-02-07
1728,DLRI,C13930399,T型連接管,4.0,6,False,2021-02-12
1731,DLRI,C13930399,T型連接管,4.0,7,False,2021-02-21
1735,DLRI,C13930399,T型連接管,4.0,8,True,2021-02-26
2843,DLRI,C13930399,T型連接管,3.0,9,False,2021-03-07
2848,DLRI,C13930399,T型連接管,6.0,10,False,2021-03-14
2850,DLRI,C13930399,T型連接管,2.0,11,True,2021-03-19
2855,DLRI,C13930399,T型連接管,5.0,12,False,2021-03-28
4289,DLRI,C13930399,T型連接管,13.0,13,False,2021-04-04
4296,DLRI,C13930399,T型連接管,6.0,14,False,2021-04-11
4307,DLRI,C13930399,T型連接管,13.0,15,False,2021-04-18
4316,DLRI,C13930399,T型連接管,12.0,16,True,2021-04-25
5732,DLRI,C13930399,T型連接管,9.0,17,False,2021-05-02
5742,DLRI,C13930399,T型連接管,11.0,18,False,2021-05-09
5751,DLRI,C13930399,T型連接管,11.0,19,False,2021-05-16
5761,DLRI,C13930399,T型連接管,13.0,20,False,2021-05-23
5767,DLRI,C13930399,T型連接管,6.0,21,True,2021-05-28
6936,DLRI,C13930399,T型連接管,14.0,22,False,2021-06-06
6947,DLRI,C13930399,T型連接管,12.0,23,False,2021-06-13
6959,DLRI,C13930399,T型連接管,14.0,24,False,2021-06-20
6969,DLRI,C13930399,T型連接管,14.0,25,False,2021-06-27
8340,DLRI,C13930399,T型連接管,5.0,26,False,2021-07-04
8342,DLRI,C13930399,T型連接管,2.0,27,True,2021-07-06
8351,DLRI,C13930399,T型連接管,11.0,28,False,2021-07-18
8363,DLRI,C13930399,T型連接管,18.0,29,False,2021-07-25
9632,DLRI,C13930399,T型連接管,22.0,30,False,2021-08-01
9642,DLRI,C13930399,T型連接管,12.0,31,True,2021-08-06
9645,DLRI,C13930399,T型連接管,3.0,32,True,2021-08-11
9647,DLRI,C13930399,T型連接管,2.0,33,True,2021-08-19
9653,DLRI,C13930399,T型連接管,6.0,34,False,2021-08-29
10923,DLRI,C13930399,T型連接管,18.0,35,False,2021-09-05
10926,DLRI,C13930399,T型連接管,3.0,36,True,2021-09-09
10930,DLRI,C13930399,T型連接管,5.0,37,True,2021-09-15
10934,DLRI,C13930399,T型連接管,4.0,38,False,2021-09-25
12256,DLRI,C13930399,T型連接管,9.0,39,False,2021-10-03
12262,DLRI,C13930399,T型連接管,10.0,40,True,2021-10-08
12269,DLRI,C13930399,T型連接管,10.0,41,False,2021-10-17
12271,DLRI,C13930399,T型連接管,2.0,42,True,2021-10-19
12274,DLRI,C13930399,T型連接管,4.0,43,False,2021-10-31
13871,DLRI,C13930399,T型連接管,2.0,44,True,2021-11-04
13881,DLRI,C13930399,T型連接管,12.0,45,False,2021-11-14
13891,DLRI,C13930399,T型連接管,10.0,46,False,2021-11-20
13903,DLRI,C13930399,T型連接管,13.0,47,False,2021-11-28
15266,DLRI,C13930399,T型連接管,12.0,48,False,2021-12-05
15270,DLRI,C13930399,T型連接管,5.0,49,False,2021-12-12
15278,DLRI,C13930399,T型連接管,10.0,50,False,2021-12-18
15283,DLRI,C13930399,T型連接管,8.0,51,False,2021-12-25
791,DLRI,C13930399,T型連接管,0.0,52,False,2021-01-02
