,庫房,料號,品名,數量,週,工作日,帳務日期
12,DLRI,A00120033,2.5-3cc PVC 注射空針,11.0,1,True,2021-01-08
16,DLRI,A00120033,2.5-3cc PVC 注射空針,6.0,2,False,2021-01-17
24,DLRI,A00120033,2.5-3cc PVC 注射空針,14.0,3,False,2021-01-24
31,DLRI,A00120033,2.5-3cc PVC 注射空針,17.0,4,False,2021-01-31
1095,DLRI,A00120033,2.5-3cc PVC 注射空針,24.0,5,True,2021-02-07
1099,DLRI,A00120033,2.5-3cc PVC 注射空針,5.0,6,False,2021-02-12
1105,DLRI,A00120033,2.5-3cc PVC 注射空針,7.0,7,False,2021-02-21
1110,DLRI,A00120033,2.5-3cc PVC 注射空針,9.0,8,False,2021-02-27
1959,DLRI,A00120033,2.5-3cc PVC 注射空針,2.0,9,False,2021-03-07
1973,DLRI,A00120033,2.5-3cc PVC 注射空針,18.0,10,False,2021-03-14
1980,DLRI,A00120033,2.5-3cc PVC 注射空針,11.0,11,False,2021-03-21
1992,DLRI,A00120033,2.5-3cc PVC 注射空針,21.0,12,False,2021-03-28
3161,DLRI,A00120033,2.5-3cc PVC 注射空針,24.0,13,False,2021-04-04
3173,DLRI,A00120033,2.5-3cc PVC 注射空針,18.0,14,False,2021-04-11
3187,DLRI,A00120033,2.5-3cc PVC 注射空針,28.0,15,False,2021-04-17
3198,DLRI,A00120033,2.5-3cc PVC 注射空針,16.0,16,True,2021-04-25
3207,DLRI,A00120033,2.5-3cc PVC 注射空針,15.0,17,True,2021-04-30
4712,DLRI,A00120033,2.5-3cc PVC 注射空針,29.0,18,False,2021-05-09
4722,DLRI,A00120033,2.5-3cc PVC 注射空針,18.0,19,False,2021-05-16
4732,DLRI,A00120033,2.5-3cc PVC 注射空針,17.0,20,False,2021-05-23
4737,DLRI,A00120033,2.5-3cc PVC 注射空針,6.0,21,True,2021-05-28
6052,DLRI,A00120033,2.5-3cc PVC 注射空針,28.0,22,False,2021-06-06
6071,DLRI,A00120033,2.5-3cc PVC 注射空針,43.0,23,False,2021-06-13
6083,DLRI,A00120033,2.5-3cc PVC 注射空針,30.0,24,False,2021-06-20
6091,DLRI,A00120033,2.5-3cc PVC 注射空針,11.0,25,False,2021-06-27
7208,DLRI,A00120033,2.5-3cc PVC 注射空針,9.0,26,False,2021-07-03
7216,DLRI,A00120033,2.5-3cc PVC 注射空針,14.0,27,False,2021-07-10
7225,DLRI,A00120033,2.5-3cc PVC 注射空針,10.0,28,False,2021-07-18
7237,DLRI,A00120033,2.5-3cc PVC 注射空針,23.0,29,False,2021-07-25
8727,DLRI,A00120033,2.5-3cc PVC 注射空針,17.0,30,False,2021-08-01
8739,DLRI,A00120033,2.5-3cc PVC 注射空針,13.0,31,False,2021-08-08
8746,DLRI,A00120033,2.5-3cc PVC 注射空針,16.0,32,False,2021-08-15
8755,DLRI,A00120033,2.5-3cc PVC 注射空針,22.0,33,False,2021-08-22
8761,DLRI,A00120033,2.5-3cc PVC 注射空針,7.0,34,False,2021-08-29
9953,DLRI,A00120033,2.5-3cc PVC 注射空針,21.0,35,False,2021-09-05
9959,DLRI,A00120033,2.5-3cc PVC 注射空針,6.0,36,False,2021-09-11
9963,DLRI,A00120033,2.5-3cc PVC 注射空針,5.0,37,True,2021-09-16
9967,DLRI,A00120033,2.5-3cc PVC 注射空針,6.0,38,False,2021-09-25
11334,DLRI,A00120033,2.5-3cc PVC 注射空針,23.0,39,False,2021-10-03
11343,DLRI,A00120033,2.5-3cc PVC 注射空針,17.0,40,True,2021-10-09
11352,DLRI,A00120033,2.5-3cc PVC 注射空針,16.0,41,False,2021-10-17
11361,DLRI,A00120033,2.5-3cc PVC 注射空針,15.0,42,False,2021-10-24
11369,DLRI,A00120033,2.5-3cc PVC 注射空針,12.0,43,False,2021-10-31
12635,DLRI,A00120033,2.5-3cc PVC 注射空針,3.0,44,True,2021-11-04
12647,DLRI,A00120033,2.5-3cc PVC 注射空針,20.0,45,False,2021-11-14
12659,DLRI,A00120033,2.5-3cc PVC 注射空針,14.0,46,False,2021-11-20
12670,DLRI,A00120033,2.5-3cc PVC 注射空針,18.0,47,False,2021-11-28
14305,DLRI,A00120033,2.5-3cc PVC 注射空針,16.0,48,False,2021-12-04
14310,DLRI,A00120033,2.5-3cc PVC 注射空針,7.0,49,False,2021-12-12
14317,DLRI,A00120033,2.5-3cc PVC 注射空針,7.0,50,False,2021-12-19
14323,DLRI,A00120033,2.5-3cc PVC 注射空針,8.0,51,False,2021-12-26
1,DLRI,A00120033,2.5-3cc PVC 注射空針,0.0,52,False,2021-01-02
