,庫房,料號,品名,數量,帳務日期,週,工作日
806,DLRI,D00320301,3-0 尼龍線  Nylon,0.0,2021-01-02,1,False
806,DLRI,D00320301,3-0 尼龍線  Nylon,0.0,2021-01-02,2,False
809,DLRI,D00320301,3-0 尼龍線  Nylon,2.0,2021-01-24,3,False
806,DLRI,D00320301,3-0 尼龍線  Nylon,0.0,2021-01-02,4,False
1736,DLRI,D00320301,3-0 尼龍線  Nylon,1.0,2021-02-02,5,True
806,DLRI,D00320301,3-0 尼龍線  Nylon,0.0,2021-01-02,6,False
806,DLRI,D00320301,3-0 尼龍線  Nylon,0.0,2021-01-02,7,False
806,DLRI,D00320301,3-0 尼龍線  Nylon,0.0,2021-01-02,8,False
806,DLRI,D00320301,3-0 尼龍線  Nylon,0.0,2021-01-02,9,False
806,DLRI,D00320301,3-0 尼龍線  Nylon,0.0,2021-01-02,10,False
806,DLRI,D00320301,3-0 尼龍線  Nylon,0.0,2021-01-02,11,False
2861,DLRI,D00320301,3-0 尼龍線  Nylon,1.0,2021-03-22,12,True
2862,DLRI,D00320301,3-0 尼龍線  Nylon,1.0,2021-03-29,13,True
4327,DLRI,D00320301,3-0 尼龍線  Nylon,1.0,2021-04-10,14,False
4328,DLRI,D00320301,3-0 尼龍線  Nylon,1.0,2021-04-16,15,True
4329,DLRI,D00320301,3-0 尼龍線  Nylon,1.0,2021-04-23,16,True
4330,DLRI,D00320301,3-0 尼龍線  Nylon,1.0,2021-04-30,17,True
806,DLRI,D00320301,3-0 尼龍線  Nylon,0.0,2021-01-02,18,False
5769,DLRI,D00320301,3-0 尼龍線  Nylon,1.0,2021-05-14,19,True
806,DLRI,D00320301,3-0 尼龍線  Nylon,0.0,2021-01-02,20,False
806,DLRI,D00320301,3-0 尼龍線  Nylon,0.0,2021-01-02,21,False
6971,DLRI,D00320301,3-0 尼龍線  Nylon,1.0,2021-06-02,22,True
6973,DLRI,D00320301,3-0 尼龍線  Nylon,2.0,2021-06-10,23,True
806,DLRI,D00320301,3-0 尼龍線  Nylon,0.0,2021-01-02,24,False
806,DLRI,D00320301,3-0 尼龍線  Nylon,0.0,2021-01-02,25,False
8380,DLRI,D00320301,3-0 尼龍線  Nylon,1.0,2021-07-01,26,True
8382,DLRI,D00320301,3-0 尼龍線  Nylon,2.0,2021-07-07,27,True
806,DLRI,D00320301,3-0 尼龍線  Nylon,0.0,2021-01-02,28,False
8383,DLRI,D00320301,3-0 尼龍線  Nylon,1.0,2021-07-19,29,True
8384,DLRI,D00320301,3-0 尼龍線  Nylon,1.0,2021-07-27,30,True
806,DLRI,D00320301,3-0 尼龍線  Nylon,0.0,2021-01-02,31,False
9658,DLRI,D00320301,3-0 尼龍線  Nylon,1.0,2021-08-10,32,True
9659,DLRI,D00320301,3-0 尼龍線  Nylon,1.0,2021-08-16,33,True
806,DLRI,D00320301,3-0 尼龍線  Nylon,0.0,2021-01-02,34,False
806,DLRI,D00320301,3-0 尼龍線  Nylon,0.0,2021-01-02,35,False
10938,DLRI,D00320301,3-0 尼龍線  Nylon,1.0,2021-09-08,36,True
10939,DLRI,D00320301,3-0 尼龍線  Nylon,1.0,2021-09-15,37,True
806,DLRI,D00320301,3-0 尼龍線  Nylon,0.0,2021-01-02,38,False
12278,DLRI,D00320301,3-0 尼龍線  Nylon,1.0,2021-10-02,39,False
806,DLRI,D00320301,3-0 尼龍線  Nylon,0.0,2021-01-02,40,False
12279,DLRI,D00320301,3-0 尼龍線  Nylon,1.0,2021-10-14,41,True
12280,DLRI,D00320301,3-0 尼龍線  Nylon,1.0,2021-10-18,42,True
806,DLRI,D00320301,3-0 尼龍線  Nylon,0.0,2021-01-02,43,False
806,DLRI,D00320301,3-0 尼龍線  Nylon,0.0,2021-01-02,44,False
13913,DLRI,D00320301,3-0 尼龍線  Nylon,1.0,2021-11-10,45,True
806,DLRI,D00320301,3-0 尼龍線  Nylon,0.0,2021-01-02,46,False
13914,DLRI,D00320301,3-0 尼龍線  Nylon,1.0,2021-11-22,47,True
806,DLRI,D00320301,3-0 尼龍線  Nylon,0.0,2021-01-02,48,False
806,DLRI,D00320301,3-0 尼龍線  Nylon,0.0,2021-01-02,49,False
806,DLRI,D00320301,3-0 尼龍線  Nylon,0.0,2021-01-02,50,False
806,DLRI,D00320301,3-0 尼龍線  Nylon,0.0,2021-01-02,51,False
806,DLRI,D00320301,3-0 尼龍線  Nylon,0.0,2021-01-02,52,False
