,庫房,料號,品名,數量,週,工作日,帳務日期
47,DLRI,A00120067,5cc 塑膠注射空針,17.0,1,False,2021-01-10
57,DLRI,A00120067,5cc 塑膠注射空針,14.0,2,False,2021-01-17
58,DLRI,A00120067,5cc 塑膠注射空針,1.0,3,False,2021-01-24
65,DLRI,A00120067,5cc 塑膠注射空針,15.0,4,False,2021-01-31
1112,DLRI,A00120067,5cc 塑膠注射空針,3.0,5,False,2021-02-06
1116,DLRI,A00120067,5cc 塑膠注射空針,4.0,6,False,2021-02-11
1121,DLRI,A00120067,5cc 塑膠注射空針,6.0,7,True,2021-02-20
1126,DLRI,A00120067,5cc 塑膠注射空針,7.0,8,False,2021-02-28
2000,DLRI,A00120067,5cc 塑膠注射空針,1.0,9,True,2021-03-04
2010,DLRI,A00120067,5cc 塑膠注射空針,12.0,10,False,2021-03-14
2014,DLRI,A00120067,5cc 塑膠注射空針,4.0,11,False,2021-03-21
2027,DLRI,A00120067,5cc 塑膠注射空針,18.0,12,False,2021-03-28
3214,DLRI,A00120067,5cc 塑膠注射空針,24.0,13,False,2021-04-04
3227,DLRI,A00120067,5cc 塑膠注射空針,19.0,14,False,2021-04-11
3240,DLRI,A00120067,5cc 塑膠注射空針,22.0,15,False,2021-04-18
3252,DLRI,A00120067,5cc 塑膠注射空針,22.0,16,True,2021-04-25
4739,DLRI,A00120067,5cc 塑膠注射空針,37.0,17,False,2021-05-02
4747,DLRI,A00120067,5cc 塑膠注射空針,11.0,18,True,2021-05-07
4758,DLRI,A00120067,5cc 塑膠注射空針,26.0,19,False,2021-05-16
4775,DLRI,A00120067,5cc 塑膠注射空針,24.0,20,False,2021-05-23
4782,DLRI,A00120067,5cc 塑膠注射空針,11.0,21,False,2021-05-30
6105,DLRI,A00120067,5cc 塑膠注射空針,19.0,22,False,2021-06-06
6120,DLRI,A00120067,5cc 塑膠注射空針,26.0,23,False,2021-06-13
6134,DLRI,A00120067,5cc 塑膠注射空針,25.0,24,False,2021-06-20
6149,DLRI,A00120067,5cc 塑膠注射空針,22.0,25,False,2021-06-27
7251,DLRI,A00120067,5cc 塑膠注射空針,6.0,26,False,2021-07-04
7256,DLRI,A00120067,5cc 塑膠注射空針,13.0,27,False,2021-07-10
7261,DLRI,A00120067,5cc 塑膠注射空針,7.0,28,False,2021-07-18
7275,DLRI,A00120067,5cc 塑膠注射空針,19.0,29,False,2021-07-25
8766,DLRI,A00120067,5cc 塑膠注射空針,25.0,30,False,2021-08-01
8775,DLRI,A00120067,5cc 塑膠注射空針,10.0,31,False,2021-08-07
8779,DLRI,A00120067,5cc 塑膠注射空針,7.0,32,False,2021-08-15
8787,DLRI,A00120067,5cc 塑膠注射空針,22.0,33,False,2021-08-22
8790,DLRI,A00120067,5cc 塑膠注射空針,4.0,34,True,2021-08-24
9980,DLRI,A00120067,5cc 塑膠注射空針,26.0,35,False,2021-09-05
9993,DLRI,A00120067,5cc 塑膠注射空針,19.0,36,True,2021-09-09
9994,DLRI,A00120067,5cc 塑膠注射空針,1.0,37,True,2021-09-15
10001,DLRI,A00120067,5cc 塑膠注射空針,9.0,38,False,2021-09-25
11372,DLRI,A00120067,5cc 塑膠注射空針,11.0,39,False,2021-10-03
11380,DLRI,A00120067,5cc 塑膠注射空針,19.0,40,True,2021-10-08
11386,DLRI,A00120067,5cc 塑膠注射空針,11.0,41,False,2021-10-16
11391,DLRI,A00120067,5cc 塑膠注射空針,10.0,42,False,2021-10-23
11395,DLRI,A00120067,5cc 塑膠注射空針,8.0,43,False,2021-10-30
12678,DLRI,A00120067,5cc 塑膠注射空針,3.0,44,True,2021-11-02
12697,DLRI,A00120067,5cc 塑膠注射空針,39.0,45,False,2021-11-14
12712,DLRI,A00120067,5cc 塑膠注射空針,16.0,46,False,2021-11-20
12724,DLRI,A00120067,5cc 塑膠注射空針,20.0,47,False,2021-11-28
14327,DLRI,A00120067,5cc 塑膠注射空針,6.0,48,False,2021-12-05
14330,DLRI,A00120067,5cc 塑膠注射空針,3.0,49,True,2021-12-10
14338,DLRI,A00120067,5cc 塑膠注射空針,14.0,50,False,2021-12-19
14346,DLRI,A00120067,5cc 塑膠注射空針,14.0,51,True,2021-12-24
14347,DLRI,A00120067,5cc 塑膠注射空針,1.0,52,True,2021-12-27
