,庫房,料號,品名,數量,帳務日期,週,工作日
811,DLRI,F36005006,單一無菌引流袋 500cc,0.0,2021-01-02,1,False
813,DLRI,F36005006,單一無菌引流袋 500cc,2.0,2021-01-17,2,False
811,DLRI,F36005006,單一無菌引流袋 500cc,0.0,2021-01-02,3,False
811,DLRI,F36005006,單一無菌引流袋 500cc,0.0,2021-01-02,4,False
811,DLRI,F36005006,單一無菌引流袋 500cc,0.0,2021-01-02,5,False
811,DLRI,F36005006,單一無菌引流袋 500cc,0.0,2021-01-02,6,False
811,DLRI,F36005006,單一無菌引流袋 500cc,0.0,2021-01-02,7,False
811,DLRI,F36005006,單一無菌引流袋 500cc,0.0,2021-01-02,8,False
811,DLRI,F36005006,單一無菌引流袋 500cc,0.0,2021-01-02,9,False
811,DLRI,F36005006,單一無菌引流袋 500cc,0.0,2021-01-02,10,False
811,DLRI,F36005006,單一無菌引流袋 500cc,0.0,2021-01-02,11,False
2863,DLRI,F36005006,單一無菌引流袋 500cc,1.0,2021-03-22,12,True
811,DLRI,F36005006,單一無菌引流袋 500cc,0.0,2021-01-02,13,False
4331,DLRI,F36005006,單一無菌引流袋 500cc,1.0,2021-04-08,14,True
4333,DLRI,F36005006,單一無菌引流袋 500cc,2.0,2021-04-17,15,False
811,DLRI,F36005006,單一無菌引流袋 500cc,0.0,2021-01-02,16,False
811,DLRI,F36005006,單一無菌引流袋 500cc,0.0,2021-01-02,17,False
811,DLRI,F36005006,單一無菌引流袋 500cc,0.0,2021-01-02,18,False
5771,DLRI,F36005006,單一無菌引流袋 500cc,1.0,2021-05-10,19,True
5772,DLRI,F36005006,單一無菌引流袋 500cc,1.0,2021-05-18,20,True
811,DLRI,F36005006,單一無菌引流袋 500cc,0.0,2021-01-02,21,False
6978,DLRI,F36005006,單一無菌引流袋 500cc,1.0,2021-06-02,22,True
6979,DLRI,F36005006,單一無菌引流袋 500cc,1.0,2021-06-10,23,True
811,DLRI,F36005006,單一無菌引流袋 500cc,0.0,2021-01-02,24,False
6980,DLRI,F36005006,單一無菌引流袋 500cc,1.0,2021-06-21,25,True
811,DLRI,F36005006,單一無菌引流袋 500cc,0.0,2021-01-02,26,False
811,DLRI,F36005006,單一無菌引流袋 500cc,0.0,2021-01-02,27,False
811,DLRI,F36005006,單一無菌引流袋 500cc,0.0,2021-01-02,28,False
8390,DLRI,F36005006,單一無菌引流袋 500cc,1.0,2021-07-20,29,True
8391,DLRI,F36005006,單一無菌引流袋 500cc,1.0,2021-07-28,30,True
811,DLRI,F36005006,單一無菌引流袋 500cc,0.0,2021-01-02,31,False
811,DLRI,F36005006,單一無菌引流袋 500cc,0.0,2021-01-02,32,False
9663,DLRI,F36005006,單一無菌引流袋 500cc,1.0,2021-08-17,33,True
811,DLRI,F36005006,單一無菌引流袋 500cc,0.0,2021-01-02,34,False
10940,DLRI,F36005006,單一無菌引流袋 500cc,1.0,2021-09-03,35,True
10942,DLRI,F36005006,單一無菌引流袋 500cc,2.0,2021-09-11,36,False
10943,DLRI,F36005006,單一無菌引流袋 500cc,1.0,2021-09-19,37,False
10945,DLRI,F36005006,單一無菌引流袋 500cc,2.0,2021-09-26,38,True
811,DLRI,F36005006,單一無菌引流袋 500cc,0.0,2021-01-02,39,False
12282,DLRI,F36005006,單一無菌引流袋 500cc,1.0,2021-10-05,40,False
811,DLRI,F36005006,單一無菌引流袋 500cc,0.0,2021-01-02,41,False
811,DLRI,F36005006,單一無菌引流袋 500cc,0.0,2021-01-02,42,False
12283,DLRI,F36005006,單一無菌引流袋 500cc,1.0,2021-10-31,43,False
811,DLRI,F36005006,單一無菌引流袋 500cc,0.0,2021-01-02,44,False
811,DLRI,F36005006,單一無菌引流袋 500cc,0.0,2021-01-02,45,False
811,DLRI,F36005006,單一無菌引流袋 500cc,0.0,2021-01-02,46,False
811,DLRI,F36005006,單一無菌引流袋 500cc,0.0,2021-01-02,47,False
811,DLRI,F36005006,單一無菌引流袋 500cc,0.0,2021-01-02,48,False
811,DLRI,F36005006,單一無菌引流袋 500cc,0.0,2021-01-02,49,False
15284,DLRI,F36005006,單一無菌引流袋 500cc,1.0,2021-12-14,50,True
15285,DLRI,F36005006,單一無菌引流袋 500cc,1.0,2021-12-24,51,True
811,DLRI,F36005006,單一無菌引流袋 500cc,0.0,2021-01-02,52,False
