,庫房,料號,品名,數量,帳務日期,週,工作日
161,DLRI,A00120504,50cc塑膠注射空針-非螺紋,0.0,2021-01-29,1,True
161,DLRI,A00120504,50cc塑膠注射空針-非螺紋,0.0,2021-01-29,2,True
161,DLRI,A00120504,50cc塑膠注射空針-非螺紋,0.0,2021-01-29,3,True
162,DLRI,A00120504,50cc塑膠注射空針-非螺紋,2.0,2021-01-31,4,False
1215,DLRI,A00120504,50cc塑膠注射空針-非螺紋,1.0,2021-02-01,5,True
161,DLRI,A00120504,50cc塑膠注射空針-非螺紋,0.0,2021-01-29,6,True
161,DLRI,A00120504,50cc塑膠注射空針-非螺紋,0.0,2021-01-29,7,True
1216,DLRI,A00120504,50cc塑膠注射空針-非螺紋,1.0,2021-02-22,8,True
161,DLRI,A00120504,50cc塑膠注射空針-非螺紋,0.0,2021-01-29,9,True
161,DLRI,A00120504,50cc塑膠注射空針-非螺紋,0.0,2021-01-29,10,True
161,DLRI,A00120504,50cc塑膠注射空針-非螺紋,0.0,2021-01-29,11,True
2136,DLRI,A00120504,50cc塑膠注射空針-非螺紋,2.0,2021-03-26,12,True
161,DLRI,A00120504,50cc塑膠注射空針-非螺紋,0.0,2021-01-29,13,True
3429,DLRI,A00120504,50cc塑膠注射空針-非螺紋,2.0,2021-04-11,14,False
3430,DLRI,A00120504,50cc塑膠注射空針-非螺紋,1.0,2021-04-13,15,True
161,DLRI,A00120504,50cc塑膠注射空針-非螺紋,0.0,2021-01-29,16,True
3431,DLRI,A00120504,50cc塑膠注射空針-非螺紋,1.0,2021-04-30,17,True
4959,DLRI,A00120504,50cc塑膠注射空針-非螺紋,1.0,2021-05-05,18,False
161,DLRI,A00120504,50cc塑膠注射空針-非螺紋,0.0,2021-01-29,19,True
4961,DLRI,A00120504,50cc塑膠注射空針-非螺紋,2.0,2021-05-23,20,False
4962,DLRI,A00120504,50cc塑膠注射空針-非螺紋,1.0,2021-05-24,21,True
161,DLRI,A00120504,50cc塑膠注射空針-非螺紋,0.0,2021-01-29,22,True
6279,DLRI,A00120504,50cc塑膠注射空針-非螺紋,2.0,2021-06-12,23,False
6280,DLRI,A00120504,50cc塑膠注射空針-非螺紋,1.0,2021-06-17,24,True
161,DLRI,A00120504,50cc塑膠注射空針-非螺紋,0.0,2021-01-29,25,True
7455,DLRI,A00120504,50cc塑膠注射空針-非螺紋,4.0,2021-07-04,26,False
7456,DLRI,A00120504,50cc塑膠注射空針-非螺紋,1.0,2021-07-05,27,True
161,DLRI,A00120504,50cc塑膠注射空針-非螺紋,0.0,2021-01-29,28,True
161,DLRI,A00120504,50cc塑膠注射空針-非螺紋,0.0,2021-01-29,29,True
7457,DLRI,A00120504,50cc塑膠注射空針-非螺紋,2.0,2021-07-30,30,True
161,DLRI,A00120504,50cc塑膠注射空針-非螺紋,0.0,2021-01-29,31,True
8892,DLRI,A00120504,50cc塑膠注射空針-非螺紋,1.0,2021-08-09,32,True
8894,DLRI,A00120504,50cc塑膠注射空針-非螺紋,3.0,2021-08-17,33,True
161,DLRI,A00120504,50cc塑膠注射空針-非螺紋,0.0,2021-01-29,34,True
10090,DLRI,A00120504,50cc塑膠注射空針-非螺紋,1.0,2021-09-03,35,True
161,DLRI,A00120504,50cc塑膠注射空針-非螺紋,0.0,2021-01-29,36,True
10091,DLRI,A00120504,50cc塑膠注射空針-非螺紋,1.0,2021-09-14,37,True
161,DLRI,A00120504,50cc塑膠注射空針-非螺紋,0.0,2021-01-29,38,True
161,DLRI,A00120504,50cc塑膠注射空針-非螺紋,0.0,2021-01-29,39,True
161,DLRI,A00120504,50cc塑膠注射空針-非螺紋,0.0,2021-01-29,40,True
161,DLRI,A00120504,50cc塑膠注射空針-非螺紋,0.0,2021-01-29,41,True
161,DLRI,A00120504,50cc塑膠注射空針-非螺紋,0.0,2021-01-29,42,True
161,DLRI,A00120504,50cc塑膠注射空針-非螺紋,0.0,2021-01-29,43,True
161,DLRI,A00120504,50cc塑膠注射空針-非螺紋,0.0,2021-01-29,44,True
12891,DLRI,A00120504,50cc塑膠注射空針-非螺紋,1.0,2021-11-14,45,False
12899,DLRI,A00120504,50cc塑膠注射空針-非螺紋,11.0,2021-11-21,46,False
12907,DLRI,A00120504,50cc塑膠注射空針-非螺紋,14.0,2021-11-28,47,False
14472,DLRI,A00120504,50cc塑膠注射空針-非螺紋,5.0,2021-12-04,48,False
14473,DLRI,A00120504,50cc塑膠注射空針-非螺紋,1.0,2021-12-10,49,True
161,DLRI,A00120504,50cc塑膠注射空針-非螺紋,0.0,2021-01-29,50,True
161,DLRI,A00120504,50cc塑膠注射空針-非螺紋,0.0,2021-01-29,51,True
161,DLRI,A00120504,50cc塑膠注射空針-非螺紋,0.0,2021-01-29,52,True
