,庫房,料號,品名,數量,帳務日期,週,工作日,年,工作天數,休假天數,日期,計價
0,DLN6,C00123185,二叉矽質導尿管-18Fr,1.0,2019-01-18,3,True,2019,5.0,2.0,,
1,DLN6,C00123185,二叉矽質導尿管-18Fr,1.0,2019-01-21,4,True,2019,5.0,2.0,,
2,DLN6,C00123185,二叉矽質導尿管-18Fr,1.0,2019-03-11,11,True,2019,5.0,2.0,,
3,DLN6,C00123185,二叉矽質導尿管-18Fr,1.0,2019-05-29,22,True,2019,5.0,2.0,,
4,DLN6,C00123185,二叉矽質導尿管-18Fr,1.0,2019-06-29,26,False,2019,5.0,2.0,,
5,DLN6,C00123185,二叉矽質導尿管-18Fr,1.0,2019-07-04,27,True,2019,5.0,2.0,,
6,DLN6,C00123185,二叉矽質導尿管-18Fr,1.0,2019-07-09,28,True,2019,5.0,2.0,,
7,DLN6,C00123185,二叉矽質導尿管-18Fr,1.0,2019-07-10,28,True,2019,5.0,2.0,,
8,DLN6,C00123185,二叉矽質導尿管-18Fr,1.0,2019-08-21,34,True,2019,5.0,2.0,,
9,DLN6,C00123185,二叉矽質導尿管-18Fr,1.0,2019-09-04,36,True,2019,4.0,3.0,,
10,DLN6,C00123185,二叉矽質導尿管-18Fr,1.0,2019-09-25,39,True,2019,5.0,2.0,,
11,DLN6,C00123185,二叉矽質導尿管-18Fr,1.0,2019-10-11,41,True,2019,3.0,4.0,,
12,DLN6,C00123185,二叉矽質導尿管-18Fr,1.0,2019-12-03,49,True,2019,5.0,2.0,,
13,DLN6,C00123185,二叉矽質導尿管-18Fr,1.0,2020-02-08,6,False,2020,5.0,2.0,,
14,DLN6,C00123185,二叉矽質導尿管-18Fr,1.0,2020-03-03,10,True,2020,5.0,2.0,,
15,DLN6,C00123185,二叉矽質導尿管-18Fr,1.0,2020-03-10,11,True,2020,5.0,2.0,,
16,DLN6,C00123185,二叉矽質導尿管-18Fr,1.0,2020-03-12,11,True,2020,5.0,2.0,,
17,DLN6,C00123185,二叉矽質導尿管-18Fr,1.0,2020-03-18,12,True,2020,5.0,2.0,,
18,DLN6,C00123185,二叉矽質導尿管-18Fr,1.0,2020-03-23,13,True,2020,5.0,2.0,,
