,庫房,料號,品名,數量,帳務日期,週,工作日,年,工作天數,休假天數,日期,計價
0,DLN6,F36005006,單一無菌引流袋 500cc,1.0,2019-01-01,1,False,2019,3.0,3.0,,
1,DLN6,F36005006,單一無菌引流袋 500cc,2.0,2019-01-31,5,True,2019,5.0,2.0,,
2,DLN6,F36005006,單一無菌引流袋 500cc,1.0,2019-01-31,5,True,2019,5.0,2.0,,
3,DLN6,F36005006,單一無菌引流袋 500cc,1.0,2019-02-01,5,True,2019,5.0,2.0,,
4,DLN6,F36005006,單一無菌引流袋 500cc,1.0,2019-02-02,5,True,2019,5.0,2.0,,
5,DLN6,F36005006,單一無菌引流袋 500cc,1.0,2019-02-02,5,True,2019,5.0,2.0,,
6,DLN6,F36005006,單一無菌引流袋 500cc,1.0,2019-02-07,6,False,2019,0.0,7.0,,
7,DLN6,F36005006,單一無菌引流袋 500cc,1.0,2019-02-14,7,True,2019,5.0,2.0,,
8,DLN6,F36005006,單一無菌引流袋 500cc,1.0,2019-02-23,8,False,2019,5.0,2.0,,
9,DLN6,F36005006,單一無菌引流袋 500cc,1.0,2019-02-25,9,True,2019,3.0,4.0,,
10,DLN6,F36005006,單一無菌引流袋 500cc,1.0,2019-02-26,9,True,2019,3.0,4.0,,
11,DLN6,F36005006,單一無菌引流袋 500cc,1.0,2019-03-01,9,True,2019,3.0,4.0,,
12,DLN6,F36005006,單一無菌引流袋 500cc,1.0,2019-03-02,9,False,2019,3.0,4.0,,
13,DLN6,F36005006,單一無菌引流袋 500cc,1.0,2019-03-03,9,False,2019,3.0,4.0,,
14,DLN6,F36005006,單一無菌引流袋 500cc,1.0,2019-03-06,10,True,2019,5.0,2.0,,
15,DLN6,F36005006,單一無菌引流袋 500cc,1.0,2019-03-06,10,True,2019,5.0,2.0,,
16,DLN6,F36005006,單一無菌引流袋 500cc,1.0,2019-03-12,11,True,2019,5.0,2.0,,
17,DLN6,F36005006,單一無菌引流袋 500cc,1.0,2019-03-15,11,True,2019,5.0,2.0,,
18,DLN6,F36005006,單一無菌引流袋 500cc,1.0,2019-03-19,12,True,2019,5.0,2.0,,
19,DLN6,F36005006,單一無菌引流袋 500cc,1.0,2019-03-27,13,True,2019,5.0,2.0,,
20,DLN6,F36005006,單一無菌引流袋 500cc,1.0,2019-03-31,13,False,2019,5.0,2.0,,
21,DLN6,F36005006,單一無菌引流袋 500cc,1.0,2019-04-01,14,True,2019,3.0,4.0,,
22,DLN6,F36005006,單一無菌引流袋 500cc,1.0,2019-04-04,14,True,2019,3.0,4.0,,
23,DLN6,F36005006,單一無菌引流袋 500cc,1.0,2019-04-14,15,False,2019,5.0,2.0,,
24,DLN6,F36005006,單一無菌引流袋 500cc,1.0,2019-04-19,16,True,2019,5.0,2.0,,
25,DLN6,F36005006,單一無菌引流袋 500cc,1.0,2019-04-20,16,False,2019,5.0,2.0,,
26,DLN6,F36005006,單一無菌引流袋 500cc,1.0,2019-04-22,17,True,2019,5.0,2.0,,
27,DLN6,F36005006,單一無菌引流袋 500cc,1.0,2019-04-24,17,True,2019,5.0,2.0,,
28,DLN6,F36005006,單一無菌引流袋 500cc,1.0,2019-04-27,17,False,2019,5.0,2.0,,
29,DLN6,F36005006,單一無菌引流袋 500cc,1.0,2019-04-27,17,False,2019,5.0,2.0,,
30,DLN6,F36005006,單一無菌引流袋 500cc,1.0,2019-05-01,18,False,2019,4.0,3.0,,
31,DLN6,F36005006,單一無菌引流袋 500cc,1.0,2019-05-07,19,True,2019,5.0,2.0,,
32,DLN6,F36005006,單一無菌引流袋 500cc,1.0,2019-05-13,20,True,2019,5.0,2.0,,
33,DLN6,F36005006,單一無菌引流袋 500cc,1.0,2019-05-27,22,True,2019,5.0,2.0,,
34,DLN6,F36005006,單一無菌引流袋 500cc,1.0,2019-05-27,22,True,2019,5.0,2.0,,
35,DLN6,F36005006,單一無菌引流袋 500cc,1.0,2019-06-05,23,True,2019,4.0,3.0,,
36,DLN6,F36005006,單一無菌引流袋 500cc,1.0,2019-06-07,23,False,2019,4.0,3.0,,
37,DLN6,F36005006,單一無菌引流袋 500cc,1.0,2019-06-09,23,False,2019,4.0,3.0,,
38,DLN6,F36005006,單一無菌引流袋 500cc,2.0,2019-06-12,24,True,2019,5.0,2.0,,
39,DLN6,F36005006,單一無菌引流袋 500cc,1.0,2019-06-13,24,True,2019,5.0,2.0,,
40,DLN6,F36005006,單一無菌引流袋 500cc,1.0,2019-06-24,26,True,2019,5.0,2.0,,
41,DLN6,F36005006,單一無菌引流袋 500cc,1.0,2019-07-14,28,False,2019,5.0,2.0,,
42,DLN6,F36005006,單一無菌引流袋 500cc,3.0,2019-07-15,29,True,2019,5.0,2.0,,
43,DLN6,F36005006,單一無菌引流袋 500cc,1.0,2019-07-18,29,True,2019,5.0,2.0,,
44,DLN6,F36005006,單一無菌引流袋 500cc,1.0,2019-07-20,29,False,2019,5.0,2.0,,
45,DLN6,F36005006,單一無菌引流袋 500cc,1.0,2019-07-21,29,False,2019,5.0,2.0,,
46,DLN6,F36005006,單一無菌引流袋 500cc,1.0,2019-07-24,30,True,2019,5.0,2.0,,
47,DLN6,F36005006,單一無菌引流袋 500cc,1.0,2019-07-26,30,True,2019,5.0,2.0,,
48,DLN6,F36005006,單一無菌引流袋 500cc,1.0,2019-07-27,30,False,2019,5.0,2.0,,
49,DLN6,F36005006,單一無菌引流袋 500cc,1.0,2019-07-28,30,False,2019,5.0,2.0,,
50,DLN6,F36005006,單一無菌引流袋 500cc,1.0,2019-08-18,33,False,2019,5.0,2.0,,
51,DLN6,F36005006,單一無菌引流袋 500cc,1.0,2019-08-24,34,False,2019,5.0,2.0,,
52,DLN6,F36005006,單一無菌引流袋 500cc,1.0,2019-08-27,35,True,2019,5.0,2.0,,
53,DLN6,F36005006,單一無菌引流袋 500cc,1.0,2019-08-31,35,False,2019,5.0,2.0,,
54,DLN6,F36005006,單一無菌引流袋 500cc,1.0,2019-09-09,37,True,2019,4.0,3.0,,
55,DLN6,F36005006,單一無菌引流袋 500cc,1.0,2019-09-22,38,False,2019,5.0,2.0,,
56,DLN6,F36005006,單一無菌引流袋 500cc,1.0,2019-09-22,38,False,2019,5.0,2.0,,
57,DLN6,F36005006,單一無菌引流袋 500cc,1.0,2019-09-24,39,True,2019,5.0,2.0,,
58,DLN6,F36005006,單一無菌引流袋 500cc,1.0,2019-09-27,39,True,2019,5.0,2.0,,
59,DLN6,F36005006,單一無菌引流袋 500cc,1.0,2019-09-29,39,True,2019,5.0,2.0,,
60,DLN6,F36005006,單一無菌引流袋 500cc,1.0,2019-10-02,40,False,2019,5.0,2.0,,
61,DLN6,F36005006,單一無菌引流袋 500cc,1.0,2019-10-08,41,True,2019,3.0,4.0,,
62,DLN6,F36005006,單一無菌引流袋 500cc,1.0,2019-10-09,41,True,2019,3.0,4.0,,
63,DLN6,F36005006,單一無菌引流袋 500cc,1.0,2019-10-14,42,True,2019,5.0,2.0,,
64,DLN6,F36005006,單一無菌引流袋 500cc,1.0,2019-10-31,44,True,2019,5.0,2.0,,
65,DLN6,F36005006,單一無菌引流袋 500cc,1.0,2019-11-02,44,False,2019,5.0,2.0,,
66,DLN6,F36005006,單一無菌引流袋 500cc,1.0,2019-11-02,44,False,2019,5.0,2.0,,
67,DLN6,F36005006,單一無菌引流袋 500cc,1.0,2019-11-22,47,True,2019,5.0,2.0,,
68,DLN6,F36005006,單一無菌引流袋 500cc,1.0,2019-11-27,48,True,2019,5.0,2.0,,
69,DLN6,F36005006,單一無菌引流袋 500cc,1.0,2019-12-04,49,True,2019,5.0,2.0,,
70,DLN6,F36005006,單一無菌引流袋 500cc,1.0,2019-12-09,50,True,2019,5.0,2.0,,
71,DLN6,F36005006,單一無菌引流袋 500cc,1.0,2019-12-14,50,False,2019,5.0,2.0,,
72,DLN6,F36005006,單一無菌引流袋 500cc,1.0,2019-12-22,51,False,2019,5.0,2.0,,
