,庫房,料號,品名,數量,帳務日期,週,工作日,年,工作天數,休假天數,日期,計價
0,DLN6,C02911226,灌腸管,2.0,2019-01-15,3,True,2019,5.0,2.0,,
1,DLN6,C02911226,灌腸管,1.0,2019-02-24,8,False,2019,5.0,2.0,,
2,DLN6,C02911226,灌腸管,1.0,2019-03-06,10,True,2019,5.0,2.0,,
3,DLN6,C02911226,灌腸管,1.0,2019-03-07,10,True,2019,5.0,2.0,,
4,DLN6,C02911226,灌腸管,1.0,2019-03-12,11,True,2019,5.0,2.0,,
5,DLN6,C02911226,灌腸管,1.0,2019-03-20,12,True,2019,5.0,2.0,,
6,DLN6,C02911226,灌腸管,1.0,2019-03-29,13,True,2019,5.0,2.0,,
7,DLN6,C02911226,灌腸管,1.0,2019-04-11,15,True,2019,5.0,2.0,,
8,DLN6,C02911226,灌腸管,1.0,2019-04-14,15,False,2019,5.0,2.0,,
9,DLN6,C02911226,灌腸管,1.0,2019-05-03,18,False,2019,4.0,3.0,,
10,DLN6,C02911226,灌腸管,1.0,2019-05-12,19,False,2019,5.0,2.0,,
11,DLN6,C02911226,灌腸管,1.0,2019-06-05,23,True,2019,4.0,3.0,,
12,DLN6,C02911226,灌腸管,1.0,2019-06-12,24,True,2019,5.0,2.0,,
13,DLN6,C02911226,灌腸管,1.0,2019-06-13,24,True,2019,5.0,2.0,,
14,DLN6,C02911226,灌腸管,1.0,2019-06-18,25,True,2019,5.0,2.0,,
15,DLN6,C02911226,灌腸管,1.0,2019-06-18,25,True,2019,5.0,2.0,,
16,DLN6,C02911226,灌腸管,1.0,2019-07-15,29,True,2019,5.0,2.0,,
17,DLN6,C02911226,灌腸管,2.0,2019-07-15,29,True,2019,5.0,2.0,,
18,DLN6,C02911226,灌腸管,1.0,2019-08-01,31,True,2019,5.0,2.0,,
19,DLN6,C02911226,灌腸管,1.0,2019-08-03,31,False,2019,5.0,2.0,,
20,DLN6,C02911226,灌腸管,1.0,2019-08-19,34,True,2019,5.0,2.0,,
21,DLN6,C02911226,灌腸管,2.0,2019-08-20,34,True,2019,5.0,2.0,,
22,DLN6,C02911226,灌腸管,2.0,2019-08-23,34,True,2019,5.0,2.0,,
23,DLN6,C02911226,灌腸管,1.0,2019-08-30,35,True,2019,5.0,2.0,,
24,DLN6,C02911226,灌腸管,1.0,2019-10-10,41,True,2019,3.0,4.0,,
25,DLN6,C02911226,灌腸管,1.0,2019-10-13,41,False,2019,3.0,4.0,,
26,DLN6,C02911226,灌腸管,1.0,2019-10-20,42,False,2019,5.0,2.0,,
27,DLN6,C02911226,灌腸管,1.0,2019-10-31,44,True,2019,5.0,2.0,,
28,DLN6,C02911226,灌腸管,1.0,2019-11-26,48,True,2019,5.0,2.0,,
29,DLN6,C02911226,灌腸管,1.0,2019-12-19,51,True,2019,5.0,2.0,,
30,DLN6,C02911226,灌腸管,1.0,2020-01-22,4,True,2020,3.0,4.0,,
31,DLN6,C02911226,灌腸管,1.0,2020-02-12,7,True,2020,5.0,2.0,,
32,DLN6,C02911226,灌腸管,1.0,2020-02-26,9,True,2020,4.0,3.0,,
33,DLN6,C02911226,灌腸管,1.0,2020-03-02,10,True,2020,5.0,2.0,,
34,DLN6,C02911226,灌腸管,1.0,2020-03-11,11,True,2020,5.0,2.0,,
35,DLN6,C02911226,灌腸管,2.0,2020-05-18,21,True,2020,5.0,2.0,,
36,DLN6,C02911226,灌腸管,1.0,2020-05-27,22,True,2020,5.0,2.0,,
37,DLN6,C02911226,灌腸管,1.0,2020-06-19,25,True,2020,5.0,2.0,,
38,DLN6,C02911226,灌腸管,1.0,2020-06-21,25,False,2020,5.0,2.0,,
39,DLN6,C02911226,灌腸管,1.0,2020-06-22,26,True,2020,3.0,4.0,,
40,DLN6,C02911226,灌腸管,1.0,2020-06-30,27,True,2020,5.0,2.0,,
41,DLN6,C02911226,灌腸管,1.0,2020-07-02,27,True,2020,5.0,2.0,,
