,庫房,料號,品名,數量,帳務日期,週,工作日,年,工作天數,休假天數,日期,計價
0,DLN6,C02911242,灌腸管,2.0,2019-01-31,5,True,2019,5.0,2.0,,
1,DLN6,C02911242,灌腸管,1.0,2019-04-26,17,True,2019,5.0,2.0,,
2,DLN6,C02911242,灌腸管,1.0,2019-05-12,19,False,2019,5.0,2.0,,
3,DLN6,C02911242,灌腸管,1.0,2019-06-26,26,True,2019,5.0,2.0,,
4,DLN6,C02911242,灌腸管,1.0,2019-07-24,30,True,2019,5.0,2.0,,
5,DLN6,C02911242,灌腸管,1.0,2019-08-03,31,False,2019,5.0,2.0,,
6,DLN6,C02911242,灌腸管,2.0,2019-08-04,31,False,2019,5.0,2.0,,
7,DLN6,C02911242,灌腸管,1.0,2019-08-05,32,True,2019,5.0,2.0,,
8,DLN6,C02911242,灌腸管,1.0,2019-08-22,34,True,2019,5.0,2.0,,
9,DLN6,C02911242,灌腸管,1.0,2019-09-05,36,True,2019,4.0,3.0,,
10,DLN6,C02911242,灌腸管,1.0,2019-09-20,38,True,2019,5.0,2.0,,
11,DLN6,C02911242,灌腸管,1.0,2019-10-11,41,True,2019,3.0,4.0,,
12,DLN6,C02911242,灌腸管,1.0,2019-10-28,44,True,2019,5.0,2.0,,
13,DLN6,C02911242,灌腸管,1.0,2019-10-29,44,True,2019,5.0,2.0,,
14,DLN6,C02911242,灌腸管,1.0,2019-11-11,46,True,2019,5.0,2.0,,
15,DLN6,C02911242,灌腸管,1.0,2019-12-02,49,True,2019,5.0,2.0,,
16,DLN6,C02911242,灌腸管,1.0,2020-04-26,17,True,2020,5.0,2.0,,
17,DLN6,C02911242,灌腸管,2.0,2020-05-19,21,True,2020,5.0,2.0,,
18,DLN6,C02911242,灌腸管,1.0,2020-05-19,21,True,2020,5.0,2.0,,
19,DLN6,C02911242,灌腸管,1.0,2020-06-19,25,True,2020,5.0,2.0,,
20,DLN6,C02911242,灌腸管,1.0,2020-06-21,25,False,2020,5.0,2.0,,
21,DLN6,C02911242,灌腸管,1.0,2020-06-23,26,True,2020,3.0,4.0,,
22,DLN6,C02911242,灌腸管,1.0,2020-07-08,28,True,2020,5.0,2.0,,
23,DLN6,C02911242,灌腸管,1.0,2020-07-09,28,True,2020,5.0,2.0,,
24,DLN6,C02911242,灌腸管,1.0,2020-07-21,30,True,2020,5.0,2.0,,
25,DLN6,C02911242,灌腸管,1.0,2020-07-28,31,True,2020,5.0,2.0,,
26,DLN6,C02911242,灌腸管,1.0,2020-08-13,33,True,2020,5.0,2.0,,
27,DLN6,C02911242,灌腸管,1.0,2020-09-01,36,True,2020,4.0,3.0,,
28,DLN6,C02911242,灌腸管,1.0,2020-09-25,39,True,2020,5.0,2.0,,
29,DLN6,C02911242,灌腸管,1.0,2020-09-29,40,True,2020,3.0,4.0,,
30,DLN6,C02911242,灌腸管,1.0,2020-11-04,45,True,2020,5.0,2.0,,
31,DLN6,C02911242,灌腸管,1.0,2021/1/15,2,True,2021,5.0,2.0,,
32,DLN6,C02911242,灌腸管,1.0,2021/1/17,2,False,2021,5.0,2.0,,
33,DLN6,C02911242,灌腸管,1.0,2021/1/18,3,True,2021,5.0,2.0,,
34,DLN6,C02911242,灌腸管,1.0,2021/1/30,4,False,2021,5.0,2.0,,
35,DLN6,C02911242,灌腸管,1.0,2021/1/31,4,False,2021,5.0,2.0,,
36,DLN6,C02911242,灌腸管,1.0,2021/2/1,5,True,2021,5.0,2.0,,
37,DLN6,C02911242,灌腸管,1.0,2021/2/19,7,True,2021,3.0,4.0,,
38,DLN6,C02911242,灌腸管,1.0,2021/4/18,15,False,2021,5.0,2.0,,
39,DLN6,C02911242,灌腸管,1.0,2021/4/20,16,True,2021,5.0,2.0,,
