,庫房,料號,品名,數量,週,工作日,帳務日期,日期,計價
54959,DLI1,Y12876111,康威 多愛膚親水性敷料(人工皮),2.0,1,True,2022-01-05,,
54962,DLI1,Y12876111,康威 多愛膚親水性敷料(人工皮),6.0,2,True,2022-01-12,,
54965,DLI1,Y12876111,康威 多愛膚親水性敷料(人工皮),5.0,3,True,2022-01-21,,
54956,DLI1,Y12876111,康威 多愛膚親水性敷料(人工皮),0.0,4,False,2022-01-01,202201.0,C-計價
54966,DLI1,Y12876111,康威 多愛膚親水性敷料(人工皮),2.0,5,False,2022-01-31,,
54969,DLI1,Y12876111,康威 多愛膚親水性敷料(人工皮),2.0,6,True,2022-02-11,,
54956,DLI1,Y12876111,康威 多愛膚親水性敷料(人工皮),0.0,7,False,2022-01-01,202201.0,C-計價
54972,DLI1,Y12876111,康威 多愛膚親水性敷料(人工皮),4.0,8,True,2022-02-22,,
54979,DLI1,Y12876111,康威 多愛膚親水性敷料(人工皮),10.0,9,False,2022-03-06,,
54981,DLI1,Y12876111,康威 多愛膚親水性敷料(人工皮),3.0,10,True,2022-03-08,,
54984,DLI1,Y12876111,康威 多愛膚親水性敷料(人工皮),6.0,11,True,2022-03-17,,
54988,DLI1,Y12876111,康威 多愛膚親水性敷料(人工皮),5.0,12,False,2022-03-26,,
54956,DLI1,Y12876111,康威 多愛膚親水性敷料(人工皮),0.0,13,False,2022-01-01,202201.0,C-計價
54990,DLI1,Y12876111,康威 多愛膚親水性敷料(人工皮),2.0,14,False,2022-04-10,,
54992,DLI1,Y12876111,康威 多愛膚親水性敷料(人工皮),2.0,15,False,2022-04-16,,
54956,DLI1,Y12876111,康威 多愛膚親水性敷料(人工皮),0.0,16,False,2022-01-01,202201.0,C-計價
54956,DLI1,Y12876111,康威 多愛膚親水性敷料(人工皮),0.0,17,False,2022-01-01,202201.0,C-計價
54956,DLI1,Y12876111,康威 多愛膚親水性敷料(人工皮),0.0,18,False,2022-01-01,202201.0,C-計價
54956,DLI1,Y12876111,康威 多愛膚親水性敷料(人工皮),0.0,19,False,2022-01-01,202201.0,C-計價
54993,DLI1,Y12876111,康威 多愛膚親水性敷料(人工皮),1.0,20,True,2022-05-20,,
54994,DLI1,Y12876111,康威 多愛膚親水性敷料(人工皮),1.0,21,False,2022-05-28,,
54996,DLI1,Y12876111,康威 多愛膚親水性敷料(人工皮),3.0,22,False,2022-06-04,,
54997,DLI1,Y12876111,康威 多愛膚親水性敷料(人工皮),1.0,23,True,2022-06-10,,
54956,DLI1,Y12876111,康威 多愛膚親水性敷料(人工皮),0.0,24,False,2022-01-01,202201.0,C-計價
54998,DLI1,Y12876111,康威 多愛膚親水性敷料(人工皮),1.0,25,False,2022-06-25,,
55000,DLI1,Y12876111,康威 多愛膚親水性敷料(人工皮),3.0,26,True,2022-06-29,,
55001,DLI1,Y12876111,康威 多愛膚親水性敷料(人工皮),1.0,27,True,2022-07-04,,
55002,DLI1,Y12876111,康威 多愛膚親水性敷料(人工皮),1.0,28,True,2022-07-11,,
55003,DLI1,Y12876111,康威 多愛膚親水性敷料(人工皮),1.0,29,True,2022-07-22,,
54956,DLI1,Y12876111,康威 多愛膚親水性敷料(人工皮),0.0,30,False,2022-01-01,202201.0,C-計價
55006,DLI1,Y12876111,康威 多愛膚親水性敷料(人工皮),4.0,31,False,2022-08-06,,
55010,DLI1,Y12876111,康威 多愛膚親水性敷料(人工皮),5.0,32,False,2022-08-14,,
55011,DLI1,Y12876111,康威 多愛膚親水性敷料(人工皮),1.0,33,False,2022-08-20,,
55012,DLI1,Y12876111,康威 多愛膚親水性敷料(人工皮),1.0,34,True,2022-08-26,,
55015,DLI1,Y12876111,康威 多愛膚親水性敷料(人工皮),3.0,35,True,2022-09-02,,
54956,DLI1,Y12876111,康威 多愛膚親水性敷料(人工皮),0.0,36,False,2022-01-01,202201.0,C-計價
55016,DLI1,Y12876111,康威 多愛膚親水性敷料(人工皮),1.0,37,True,2022-09-14,,
55021,DLI1,Y12876111,康威 多愛膚親水性敷料(人工皮),8.0,38,False,2022-09-25,,
55024,DLI1,Y12876111,康威 多愛膚親水性敷料(人工皮),3.0,39,False,2022-10-02,,
55025,DLI1,Y12876111,康威 多愛膚親水性敷料(人工皮),1.0,40,False,2022-10-03,,
55026,DLI1,Y12876111,康威 多愛膚親水性敷料(人工皮),1.0,41,True,2022-10-11,,
55031,DLI1,Y12876111,康威 多愛膚親水性敷料(人工皮),7.0,42,False,2022-10-23,,
55032,DLI1,Y12876111,康威 多愛膚親水性敷料(人工皮),3.0,43,True,2022-10-28,,
55036,DLI1,Y12876111,康威 多愛膚親水性敷料(人工皮),7.0,44,False,2022-11-06,,
55038,DLI1,Y12876111,康威 多愛膚親水性敷料(人工皮),2.0,45,False,2022-11-13,,
55045,DLI1,Y12876111,康威 多愛膚親水性敷料(人工皮),10.0,46,True,2022-11-17,,
54956,DLI1,Y12876111,康威 多愛膚親水性敷料(人工皮),0.0,47,False,2022-01-01,202201.0,C-計價
55047,DLI1,Y12876111,康威 多愛膚親水性敷料(人工皮),2.0,48,False,2022-12-04,,
55050,DLI1,Y12876111,康威 多愛膚親水性敷料(人工皮),4.0,49,False,2022-12-10,,
55051,DLI1,Y12876111,康威 多愛膚親水性敷料(人工皮),1.0,50,True,2022-12-15,,
55053,DLI1,Y12876111,康威 多愛膚親水性敷料(人工皮),2.0,51,True,2022-12-22,,
55055,DLI1,Y12876111,康威 多愛膚親水性敷料(人工皮),9.0,52,True,2022-12-29,,
