,庫房,料號,品名,數量,週,工作日,帳務日期
277,DLI1,A00120025,2.5-3cc PVC 注射空針,339.0,1,False,2022-01-09
359,DLI1,A00120025,2.5-3cc PVC 注射空針,373.0,2,False,2022-01-16
442,DLI1,A00120025,2.5-3cc PVC 注射空針,364.0,3,False,2022-01-23
516,DLI1,A00120025,2.5-3cc PVC 注射空針,343.0,4,True,2022-01-30
576,DLI1,A00120025,2.5-3cc PVC 注射空針,378.0,5,False,2022-02-06
641,DLI1,A00120025,2.5-3cc PVC 注射空針,391.0,6,False,2022-02-13
706,DLI1,A00120025,2.5-3cc PVC 注射空針,406.0,7,False,2022-02-20
779,DLI1,A00120025,2.5-3cc PVC 注射空針,370.0,8,False,2022-02-27
859,DLI1,A00120025,2.5-3cc PVC 注射空針,423.0,9,False,2022-03-06
924,DLI1,A00120025,2.5-3cc PVC 注射空針,294.0,10,False,2022-03-13
1011,DLI1,A00120025,2.5-3cc PVC 注射空針,423.0,11,False,2022-03-20
1070,DLI1,A00120025,2.5-3cc PVC 注射空針,342.0,12,False,2022-03-27
1110,DLI1,A00120025,2.5-3cc PVC 注射空針,185.0,13,False,2022-04-03
1162,DLI1,A00120025,2.5-3cc PVC 注射空針,283.0,14,False,2022-04-10
1246,DLI1,A00120025,2.5-3cc PVC 注射空針,530.0,15,False,2022-04-17
1331,DLI1,A00120025,2.5-3cc PVC 注射空針,591.0,16,True,2022-04-24
1408,DLI1,A00120025,2.5-3cc PVC 注射空針,405.0,17,False,2022-05-01
1484,DLI1,A00120025,2.5-3cc PVC 注射空針,371.0,18,False,2022-05-08
1562,DLI1,A00120025,2.5-3cc PVC 注射空針,325.0,19,False,2022-05-15
1637,DLI1,A00120025,2.5-3cc PVC 注射空針,377.0,20,False,2022-05-22
1714,DLI1,A00120025,2.5-3cc PVC 注射空針,410.0,21,False,2022-05-29
1791,DLI1,A00120025,2.5-3cc PVC 注射空針,346.0,22,False,2022-06-05
1864,DLI1,A00120025,2.5-3cc PVC 注射空針,341.0,23,False,2022-06-12
1925,DLI1,A00120025,2.5-3cc PVC 注射空針,286.0,24,False,2022-06-19
1990,DLI1,A00120025,2.5-3cc PVC 注射空針,293.0,25,False,2022-06-26
2054,DLI1,A00120025,2.5-3cc PVC 注射空針,344.0,26,False,2022-07-03
2127,DLI1,A00120025,2.5-3cc PVC 注射空針,466.0,27,False,2022-07-10
2189,DLI1,A00120025,2.5-3cc PVC 注射空針,483.0,28,False,2022-07-17
2265,DLI1,A00120025,2.5-3cc PVC 注射空針,490.0,29,False,2022-07-24
2332,DLI1,A00120025,2.5-3cc PVC 注射空針,383.0,30,False,2022-07-31
2397,DLI1,A00120025,2.5-3cc PVC 注射空針,363.0,31,False,2022-08-07
2451,DLI1,A00120025,2.5-3cc PVC 注射空針,267.0,32,False,2022-08-14
2511,DLI1,A00120025,2.5-3cc PVC 注射空針,367.0,33,False,2022-08-21
2568,DLI1,A00120025,2.5-3cc PVC 注射空針,245.0,34,False,2022-08-28
2645,DLI1,A00120025,2.5-3cc PVC 注射空針,343.0,35,False,2022-09-04
2722,DLI1,A00120025,2.5-3cc PVC 注射空針,356.0,36,False,2022-09-11
2799,DLI1,A00120025,2.5-3cc PVC 注射空針,352.0,37,False,2022-09-18
2872,DLI1,A00120025,2.5-3cc PVC 注射空針,309.0,38,False,2022-09-25
2938,DLI1,A00120025,2.5-3cc PVC 注射空針,345.0,39,False,2022-10-02
3017,DLI1,A00120025,2.5-3cc PVC 注射空針,317.0,40,True,2022-10-09
3088,DLI1,A00120025,2.5-3cc PVC 注射空針,321.0,41,False,2022-10-16
3148,DLI1,A00120025,2.5-3cc PVC 注射空針,318.0,42,False,2022-10-23
3222,DLI1,A00120025,2.5-3cc PVC 注射空針,377.0,43,False,2022-10-30
3291,DLI1,A00120025,2.5-3cc PVC 注射空針,374.0,44,False,2022-11-06
3372,DLI1,A00120025,2.5-3cc PVC 注射空針,425.0,45,False,2022-11-13
3450,DLI1,A00120025,2.5-3cc PVC 注射空針,398.0,46,False,2022-11-20
3526,DLI1,A00120025,2.5-3cc PVC 注射空針,347.0,47,False,2022-11-27
3600,DLI1,A00120025,2.5-3cc PVC 注射空針,393.0,48,False,2022-12-04
3687,DLI1,A00120025,2.5-3cc PVC 注射空針,451.0,49,False,2022-12-11
3760,DLI1,A00120025,2.5-3cc PVC 注射空針,375.0,50,False,2022-12-18
3845,DLI1,A00120025,2.5-3cc PVC 注射空針,430.0,51,False,2022-12-25
3911,DLI1,A00120025,2.5-3cc PVC 注射空針,448.0,52,False,2022-12-31
