,庫房,料號,品名,數量,週,工作日,帳務日期,日期,計價
34115,DLI1,B04805109,豬尾巴導管組專用貼布(use for5~12F),1.0,1,True,2022-01-05,,
34115,DLI1,B04805109,豬尾巴導管組專用貼布(use for5~12F),0.0,2,True,2022-01-05,202201.0,C-計價
34115,DLI1,B04805109,豬尾巴導管組專用貼布(use for5~12F),0.0,3,True,2022-01-05,202201.0,C-計價
34116,DLI1,B04805109,豬尾巴導管組專用貼布(use for5~12F),1.0,4,True,2022-01-28,,
34117,DLI1,B04805109,豬尾巴導管組專用貼布(use for5~12F),1.0,5,False,2022-02-06,,
34121,DLI1,B04805109,豬尾巴導管組專用貼布(use for5~12F),6.0,6,False,2022-02-12,,
34115,DLI1,B04805109,豬尾巴導管組專用貼布(use for5~12F),0.0,7,True,2022-01-05,202201.0,C-計價
34115,DLI1,B04805109,豬尾巴導管組專用貼布(use for5~12F),0.0,8,True,2022-01-05,202201.0,C-計價
34122,DLI1,B04805109,豬尾巴導管組專用貼布(use for5~12F),1.0,9,True,2022-03-04,,
34124,DLI1,B04805109,豬尾巴導管組專用貼布(use for5~12F),2.0,10,True,2022-03-11,,
34125,DLI1,B04805109,豬尾巴導管組專用貼布(use for5~12F),1.0,11,True,2022-03-14,,
34126,DLI1,B04805109,豬尾巴導管組專用貼布(use for5~12F),1.0,12,True,2022-03-24,,
34115,DLI1,B04805109,豬尾巴導管組專用貼布(use for5~12F),0.0,13,True,2022-01-05,202201.0,C-計價
34127,DLI1,B04805109,豬尾巴導管組專用貼布(use for5~12F),1.0,14,True,2022-04-06,,
34115,DLI1,B04805109,豬尾巴導管組專用貼布(use for5~12F),0.0,15,True,2022-01-05,202201.0,C-計價
34128,DLI1,B04805109,豬尾巴導管組專用貼布(use for5~12F),1.0,16,True,2022-04-22,,
34129,DLI1,B04805109,豬尾巴導管組專用貼布(use for5~12F),1.0,17,True,2022-04-28,,
34115,DLI1,B04805109,豬尾巴導管組專用貼布(use for5~12F),0.0,18,True,2022-01-05,202201.0,C-計價
34130,DLI1,B04805109,豬尾巴導管組專用貼布(use for5~12F),1.0,19,True,2022-05-09,,
34115,DLI1,B04805109,豬尾巴導管組專用貼布(use for5~12F),0.0,20,True,2022-01-05,202201.0,C-計價
34132,DLI1,B04805109,豬尾巴導管組專用貼布(use for5~12F),2.0,21,True,2022-05-27,,
34115,DLI1,B04805109,豬尾巴導管組專用貼布(use for5~12F),0.0,22,True,2022-01-05,202201.0,C-計價
34115,DLI1,B04805109,豬尾巴導管組專用貼布(use for5~12F),0.0,23,True,2022-01-05,202201.0,C-計價
34115,DLI1,B04805109,豬尾巴導管組專用貼布(use for5~12F),0.0,24,True,2022-01-05,202201.0,C-計價
34115,DLI1,B04805109,豬尾巴導管組專用貼布(use for5~12F),0.0,25,True,2022-01-05,202201.0,C-計價
34115,DLI1,B04805109,豬尾巴導管組專用貼布(use for5~12F),0.0,26,True,2022-01-05,202201.0,C-計價
34115,DLI1,B04805109,豬尾巴導管組專用貼布(use for5~12F),0.0,27,True,2022-01-05,202201.0,C-計價
34115,DLI1,B04805109,豬尾巴導管組專用貼布(use for5~12F),0.0,28,True,2022-01-05,202201.0,C-計價
34115,DLI1,B04805109,豬尾巴導管組專用貼布(use for5~12F),0.0,29,True,2022-01-05,202201.0,C-計價
34115,DLI1,B04805109,豬尾巴導管組專用貼布(use for5~12F),0.0,30,True,2022-01-05,202201.0,C-計價
34115,DLI1,B04805109,豬尾巴導管組專用貼布(use for5~12F),0.0,31,True,2022-01-05,202201.0,C-計價
34115,DLI1,B04805109,豬尾巴導管組專用貼布(use for5~12F),0.0,32,True,2022-01-05,202201.0,C-計價
34133,DLI1,B04805109,豬尾巴導管組專用貼布(use for5~12F),1.0,33,True,2022-08-19,,
34134,DLI1,B04805109,豬尾巴導管組專用貼布(use for5~12F),1.0,34,True,2022-08-26,,
34135,DLI1,B04805109,豬尾巴導管組專用貼布(use for5~12F),1.0,35,True,2022-09-01,,
34137,DLI1,B04805109,豬尾巴導管組專用貼布(use for5~12F),2.0,36,True,2022-09-08,,
34140,DLI1,B04805109,豬尾巴導管組專用貼布(use for5~12F),3.0,37,True,2022-09-15,,
34141,DLI1,B04805109,豬尾巴導管組專用貼布(use for5~12F),1.0,38,True,2022-09-20,,
34115,DLI1,B04805109,豬尾巴導管組專用貼布(use for5~12F),0.0,39,True,2022-01-05,202201.0,C-計價
34115,DLI1,B04805109,豬尾巴導管組專用貼布(use for5~12F),0.0,40,True,2022-01-05,202201.0,C-計價
34115,DLI1,B04805109,豬尾巴導管組專用貼布(use for5~12F),0.0,41,True,2022-01-05,202201.0,C-計價
34115,DLI1,B04805109,豬尾巴導管組專用貼布(use for5~12F),0.0,42,True,2022-01-05,202201.0,C-計價
34142,DLI1,B04805109,豬尾巴導管組專用貼布(use for5~12F),2.0,43,True,2022-10-28,,
34115,DLI1,B04805109,豬尾巴導管組專用貼布(use for5~12F),0.0,44,True,2022-01-05,202201.0,C-計價
34115,DLI1,B04805109,豬尾巴導管組專用貼布(use for5~12F),0.0,45,True,2022-01-05,202201.0,C-計價
34115,DLI1,B04805109,豬尾巴導管組專用貼布(use for5~12F),0.0,46,True,2022-01-05,202201.0,C-計價
34115,DLI1,B04805109,豬尾巴導管組專用貼布(use for5~12F),0.0,47,True,2022-01-05,202201.0,C-計價
34115,DLI1,B04805109,豬尾巴導管組專用貼布(use for5~12F),0.0,48,True,2022-01-05,202201.0,C-計價
34115,DLI1,B04805109,豬尾巴導管組專用貼布(use for5~12F),0.0,49,True,2022-01-05,202201.0,C-計價
34115,DLI1,B04805109,豬尾巴導管組專用貼布(use for5~12F),0.0,50,True,2022-01-05,202201.0,C-計價
34115,DLI1,B04805109,豬尾巴導管組專用貼布(use for5~12F),0.0,51,True,2022-01-05,202201.0,C-計價
34115,DLI1,B04805109,豬尾巴導管組專用貼布(use for5~12F),0.0,52,True,2022-01-05,202201.0,C-計價
