,庫房,料號,品名,數量,週,工作日,帳務日期,日期,計價
51667,DLI1,J10907500,康諾引流袋 (滅菌)2000C.C.,1.0,1,False,2022-01-03,,
51669,DLI1,J10907500,康諾引流袋 (滅菌)2000C.C.,2.0,2,True,2022-01-12,,
51667,DLI1,J10907500,康諾引流袋 (滅菌)2000C.C.,0.0,3,False,2022-01-03,202201.0,C-計價
51670,DLI1,J10907500,康諾引流袋 (滅菌)2000C.C.,1.0,4,True,2022-01-28,,
51671,DLI1,J10907500,康諾引流袋 (滅菌)2000C.C.,2.0,5,False,2022-02-04,,
51672,DLI1,J10907500,康諾引流袋 (滅菌)2000C.C.,1.0,6,True,2022-02-09,,
51667,DLI1,J10907500,康諾引流袋 (滅菌)2000C.C.,0.0,7,False,2022-01-03,202201.0,C-計價
51667,DLI1,J10907500,康諾引流袋 (滅菌)2000C.C.,0.0,8,False,2022-01-03,202201.0,C-計價
51667,DLI1,J10907500,康諾引流袋 (滅菌)2000C.C.,0.0,9,False,2022-01-03,202201.0,C-計價
51673,DLI1,J10907500,康諾引流袋 (滅菌)2000C.C.,1.0,10,True,2022-03-10,,
51667,DLI1,J10907500,康諾引流袋 (滅菌)2000C.C.,0.0,11,False,2022-01-03,202201.0,C-計價
51674,DLI1,J10907500,康諾引流袋 (滅菌)2000C.C.,1.0,12,True,2022-03-24,,
51667,DLI1,J10907500,康諾引流袋 (滅菌)2000C.C.,0.0,13,False,2022-01-03,202201.0,C-計價
51675,DLI1,J10907500,康諾引流袋 (滅菌)2000C.C.,1.0,14,True,2022-04-06,,
51667,DLI1,J10907500,康諾引流袋 (滅菌)2000C.C.,0.0,15,False,2022-01-03,202201.0,C-計價
51677,DLI1,J10907500,康諾引流袋 (滅菌)2000C.C.,2.0,16,True,2022-04-22,,
51679,DLI1,J10907500,康諾引流袋 (滅菌)2000C.C.,2.0,17,True,2022-04-28,,
51680,DLI1,J10907500,康諾引流袋 (滅菌)2000C.C.,1.0,18,True,2022-05-05,,
51681,DLI1,J10907500,康諾引流袋 (滅菌)2000C.C.,1.0,19,True,2022-05-09,,
51667,DLI1,J10907500,康諾引流袋 (滅菌)2000C.C.,0.0,20,False,2022-01-03,202201.0,C-計價
51682,DLI1,J10907500,康諾引流袋 (滅菌)2000C.C.,1.0,21,True,2022-05-27,,
51667,DLI1,J10907500,康諾引流袋 (滅菌)2000C.C.,0.0,22,False,2022-01-03,202201.0,C-計價
