,庫房,料號,品名,數量,週,工作日,帳務日期,日期,計價
35300,DLI1,C00123169,二叉矽質導尿管-16Fr,1.0,1,False,2022-01-08,,
35300,DLI1,C00123169,二叉矽質導尿管-16Fr,0.0,2,False,2022-01-08,202201.0,C-計價
35300,DLI1,C00123169,二叉矽質導尿管-16Fr,0.0,3,False,2022-01-08,202201.0,C-計價
35300,DLI1,C00123169,二叉矽質導尿管-16Fr,0.0,4,False,2022-01-08,202201.0,C-計價
35300,DLI1,C00123169,二叉矽質導尿管-16Fr,0.0,5,False,2022-01-08,202201.0,C-計價
35300,DLI1,C00123169,二叉矽質導尿管-16Fr,0.0,6,False,2022-01-08,202201.0,C-計價
35300,DLI1,C00123169,二叉矽質導尿管-16Fr,0.0,7,False,2022-01-08,202201.0,C-計價
35301,DLI1,C00123169,二叉矽質導尿管-16Fr,1.0,8,True,2022-02-23,,
35300,DLI1,C00123169,二叉矽質導尿管-16Fr,0.0,9,False,2022-01-08,202201.0,C-計價
35300,DLI1,C00123169,二叉矽質導尿管-16Fr,0.0,10,False,2022-01-08,202201.0,C-計價
35300,DLI1,C00123169,二叉矽質導尿管-16Fr,0.0,11,False,2022-01-08,202201.0,C-計價
35300,DLI1,C00123169,二叉矽質導尿管-16Fr,0.0,12,False,2022-01-08,202201.0,C-計價
35300,DLI1,C00123169,二叉矽質導尿管-16Fr,0.0,13,False,2022-01-08,202201.0,C-計價
35300,DLI1,C00123169,二叉矽質導尿管-16Fr,0.0,14,False,2022-01-08,202201.0,C-計價
35300,DLI1,C00123169,二叉矽質導尿管-16Fr,0.0,15,False,2022-01-08,202201.0,C-計價
35300,DLI1,C00123169,二叉矽質導尿管-16Fr,0.0,16,False,2022-01-08,202201.0,C-計價
35300,DLI1,C00123169,二叉矽質導尿管-16Fr,0.0,17,False,2022-01-08,202201.0,C-計價
35300,DLI1,C00123169,二叉矽質導尿管-16Fr,0.0,18,False,2022-01-08,202201.0,C-計價
35300,DLI1,C00123169,二叉矽質導尿管-16Fr,0.0,19,False,2022-01-08,202201.0,C-計價
35303,DLI1,C00123169,二叉矽質導尿管-16Fr,2.0,20,True,2022-05-18,,
35300,DLI1,C00123169,二叉矽質導尿管-16Fr,0.0,21,False,2022-01-08,202201.0,C-計價
35300,DLI1,C00123169,二叉矽質導尿管-16Fr,0.0,22,False,2022-01-08,202201.0,C-計價
35300,DLI1,C00123169,二叉矽質導尿管-16Fr,0.0,23,False,2022-01-08,202201.0,C-計價
35304,DLI1,C00123169,二叉矽質導尿管-16Fr,1.0,24,True,2022-06-13,,
35300,DLI1,C00123169,二叉矽質導尿管-16Fr,0.0,25,False,2022-01-08,202201.0,C-計價
35305,DLI1,C00123169,二叉矽質導尿管-16Fr,1.0,26,True,2022-07-01,,
35300,DLI1,C00123169,二叉矽質導尿管-16Fr,0.0,27,False,2022-01-08,202201.0,C-計價
35300,DLI1,C00123169,二叉矽質導尿管-16Fr,0.0,28,False,2022-01-08,202201.0,C-計價
35300,DLI1,C00123169,二叉矽質導尿管-16Fr,0.0,29,False,2022-01-08,202201.0,C-計價
35300,DLI1,C00123169,二叉矽質導尿管-16Fr,0.0,30,False,2022-01-08,202201.0,C-計價
35300,DLI1,C00123169,二叉矽質導尿管-16Fr,0.0,31,False,2022-01-08,202201.0,C-計價
35300,DLI1,C00123169,二叉矽質導尿管-16Fr,0.0,32,False,2022-01-08,202201.0,C-計價
35300,DLI1,C00123169,二叉矽質導尿管-16Fr,0.0,33,False,2022-01-08,202201.0,C-計價
35300,DLI1,C00123169,二叉矽質導尿管-16Fr,0.0,34,False,2022-01-08,202201.0,C-計價
35300,DLI1,C00123169,二叉矽質導尿管-16Fr,0.0,35,False,2022-01-08,202201.0,C-計價
35300,DLI1,C00123169,二叉矽質導尿管-16Fr,0.0,36,False,2022-01-08,202201.0,C-計價
35300,DLI1,C00123169,二叉矽質導尿管-16Fr,0.0,37,False,2022-01-08,202201.0,C-計價
35300,DLI1,C00123169,二叉矽質導尿管-16Fr,0.0,38,False,2022-01-08,202201.0,C-計價
35300,DLI1,C00123169,二叉矽質導尿管-16Fr,0.0,39,False,2022-01-08,202201.0,C-計價
35300,DLI1,C00123169,二叉矽質導尿管-16Fr,0.0,40,False,2022-01-08,202201.0,C-計價
35300,DLI1,C00123169,二叉矽質導尿管-16Fr,0.0,41,False,2022-01-08,202201.0,C-計價
35300,DLI1,C00123169,二叉矽質導尿管-16Fr,0.0,42,False,2022-01-08,202201.0,C-計價
35300,DLI1,C00123169,二叉矽質導尿管-16Fr,0.0,43,False,2022-01-08,202201.0,C-計價
35300,DLI1,C00123169,二叉矽質導尿管-16Fr,0.0,44,False,2022-01-08,202201.0,C-計價
35300,DLI1,C00123169,二叉矽質導尿管-16Fr,0.0,45,False,2022-01-08,202201.0,C-計價
35300,DLI1,C00123169,二叉矽質導尿管-16Fr,0.0,46,False,2022-01-08,202201.0,C-計價
35300,DLI1,C00123169,二叉矽質導尿管-16Fr,0.0,47,False,2022-01-08,202201.0,C-計價
35300,DLI1,C00123169,二叉矽質導尿管-16Fr,0.0,48,False,2022-01-08,202201.0,C-計價
35300,DLI1,C00123169,二叉矽質導尿管-16Fr,0.0,49,False,2022-01-08,202201.0,C-計價
35306,DLI1,C00123169,二叉矽質導尿管-16Fr,1.0,50,True,2022-12-14,,
35300,DLI1,C00123169,二叉矽質導尿管-16Fr,0.0,51,False,2022-01-08,202201.0,C-計價
35300,DLI1,C00123169,二叉矽質導尿管-16Fr,0.0,52,False,2022-01-08,202201.0,C-計價
