,庫房,料號,品名,數量,週,工作日,帳務日期,日期,計價
38501,DLI1,C02723000,氧氣鼻管 O2雙管 2-Way,4.0,1,True,2022-01-06,,
38506,DLI1,C02723000,氧氣鼻管 O2雙管 2-Way,5.0,2,True,2022-01-14,,
38511,DLI1,C02723000,氧氣鼻管 O2雙管 2-Way,5.0,3,True,2022-01-21,,
38516,DLI1,C02723000,氧氣鼻管 O2雙管 2-Way,6.0,4,True,2022-01-29,,
38517,DLI1,C02723000,氧氣鼻管 O2雙管 2-Way,1.0,5,False,2022-01-31,,
38521,DLI1,C02723000,氧氣鼻管 O2雙管 2-Way,4.0,6,False,2022-02-12,,
38527,DLI1,C02723000,氧氣鼻管 O2雙管 2-Way,6.0,7,True,2022-02-16,,
38531,DLI1,C02723000,氧氣鼻管 O2雙管 2-Way,4.0,8,True,2022-02-25,,
38533,DLI1,C02723000,氧氣鼻管 O2雙管 2-Way,2.0,9,True,2022-03-04,,
38535,DLI1,C02723000,氧氣鼻管 O2雙管 2-Way,2.0,10,True,2022-03-11,,
38537,DLI1,C02723000,氧氣鼻管 O2雙管 2-Way,2.0,11,True,2022-03-15,,
38540,DLI1,C02723000,氧氣鼻管 O2雙管 2-Way,3.0,12,False,2022-03-26,,
38542,DLI1,C02723000,氧氣鼻管 O2雙管 2-Way,2.0,13,True,2022-04-01,,
38545,DLI1,C02723000,氧氣鼻管 O2雙管 2-Way,3.0,14,False,2022-04-09,,
38546,DLI1,C02723000,氧氣鼻管 O2雙管 2-Way,1.0,15,True,2022-04-11,,
38552,DLI1,C02723000,氧氣鼻管 O2雙管 2-Way,7.0,16,True,2022-04-24,,
38553,DLI1,C02723000,氧氣鼻管 O2雙管 2-Way,1.0,17,True,2022-04-29,,
38555,DLI1,C02723000,氧氣鼻管 O2雙管 2-Way,2.0,18,True,2022-05-05,,
38559,DLI1,C02723000,氧氣鼻管 O2雙管 2-Way,4.0,19,True,2022-05-12,,
38564,DLI1,C02723000,氧氣鼻管 O2雙管 2-Way,5.0,20,False,2022-05-21,,
38571,DLI1,C02723000,氧氣鼻管 O2雙管 2-Way,8.0,21,False,2022-05-29,,
38573,DLI1,C02723000,氧氣鼻管 O2雙管 2-Way,2.0,22,True,2022-06-01,,
38498,DLI1,C02723000,氧氣鼻管 O2雙管 2-Way,0.0,23,False,2022-01-03,202201.0,T-不計價
38575,DLI1,C02723000,氧氣鼻管 O2雙管 2-Way,2.0,24,True,2022-06-16,,
38578,DLI1,C02723000,氧氣鼻管 O2雙管 2-Way,3.0,25,True,2022-06-23,,
38583,DLI1,C02723000,氧氣鼻管 O2雙管 2-Way,5.0,26,False,2022-07-03,,
38586,DLI1,C02723000,氧氣鼻管 O2雙管 2-Way,3.0,27,True,2022-07-08,,
38587,DLI1,C02723000,氧氣鼻管 O2雙管 2-Way,1.0,28,False,2022-07-16,,
38589,DLI1,C02723000,氧氣鼻管 O2雙管 2-Way,2.0,29,True,2022-07-21,,
38498,DLI1,C02723000,氧氣鼻管 O2雙管 2-Way,0.0,30,False,2022-01-03,202201.0,T-不計價
38590,DLI1,C02723000,氧氣鼻管 O2雙管 2-Way,1.0,31,True,2022-08-01,,
38594,DLI1,C02723000,氧氣鼻管 O2雙管 2-Way,4.0,32,False,2022-08-14,,
38596,DLI1,C02723000,氧氣鼻管 O2雙管 2-Way,2.0,33,False,2022-08-20,,
38598,DLI1,C02723000,氧氣鼻管 O2雙管 2-Way,2.0,34,True,2022-08-26,,
38602,DLI1,C02723000,氧氣鼻管 O2雙管 2-Way,4.0,35,True,2022-09-02,,
38610,DLI1,C02723000,氧氣鼻管 O2雙管 2-Way,8.0,36,False,2022-09-10,,
38613,DLI1,C02723000,氧氣鼻管 O2雙管 2-Way,3.0,37,False,2022-09-18,,
38617,DLI1,C02723000,氧氣鼻管 O2雙管 2-Way,4.0,38,True,2022-09-23,,
38622,DLI1,C02723000,氧氣鼻管 O2雙管 2-Way,5.0,39,False,2022-10-01,,
38626,DLI1,C02723000,氧氣鼻管 O2雙管 2-Way,4.0,40,True,2022-10-08,,
38628,DLI1,C02723000,氧氣鼻管 O2雙管 2-Way,2.0,41,True,2022-10-12,,
38632,DLI1,C02723000,氧氣鼻管 O2雙管 2-Way,4.0,42,False,2022-10-23,,
38635,DLI1,C02723000,氧氣鼻管 O2雙管 2-Way,3.0,43,False,2022-10-29,,
38641,DLI1,C02723000,氧氣鼻管 O2雙管 2-Way,6.0,44,False,2022-11-06,,
38645,DLI1,C02723000,氧氣鼻管 O2雙管 2-Way,4.0,45,False,2022-11-12,,
38498,DLI1,C02723000,氧氣鼻管 O2雙管 2-Way,0.0,46,False,2022-01-03,202201.0,T-不計價
38650,DLI1,C02723000,氧氣鼻管 O2雙管 2-Way,5.0,47,False,2022-11-26,,
38652,DLI1,C02723000,氧氣鼻管 O2雙管 2-Way,2.0,48,True,2022-12-02,,
38653,DLI1,C02723000,氧氣鼻管 O2雙管 2-Way,1.0,49,True,2022-12-05,,
38655,DLI1,C02723000,氧氣鼻管 O2雙管 2-Way,2.0,50,True,2022-12-16,,
38658,DLI1,C02723000,氧氣鼻管 O2雙管 2-Way,3.0,51,True,2022-12-21,,
38662,DLI1,C02723000,氧氣鼻管 O2雙管 2-Way,4.0,52,True,2022-12-30,,
