,庫房,料號,品名,數量,週,工作日,帳務日期,日期,計價
42777,DLI1,C18100251,〞巴德〞 耐吉瑞透析導管20CM,2.0,1,False,2022-01-03,,
42778,DLI1,C18100251,〞巴德〞 耐吉瑞透析導管20CM,1.0,2,True,2022-01-11,,
42780,DLI1,C18100251,〞巴德〞 耐吉瑞透析導管20CM,2.0,3,True,2022-01-18,,
42781,DLI1,C18100251,〞巴德〞 耐吉瑞透析導管20CM,1.0,4,True,2022-01-29,,
42782,DLI1,C18100251,〞巴德〞 耐吉瑞透析導管20CM,1.0,5,False,2022-02-03,,
42783,DLI1,C18100251,〞巴德〞 耐吉瑞透析導管20CM,1.0,6,True,2022-02-07,,
42776,DLI1,C18100251,〞巴德〞 耐吉瑞透析導管20CM,0.0,7,False,2022-01-03,202201.0,C-計價
42776,DLI1,C18100251,〞巴德〞 耐吉瑞透析導管20CM,0.0,8,False,2022-01-03,202201.0,C-計價
42776,DLI1,C18100251,〞巴德〞 耐吉瑞透析導管20CM,0.0,9,False,2022-01-03,202201.0,C-計價
42776,DLI1,C18100251,〞巴德〞 耐吉瑞透析導管20CM,0.0,10,False,2022-01-03,202201.0,C-計價
42784,DLI1,C18100251,〞巴德〞 耐吉瑞透析導管20CM,1.0,11,True,2022-03-17,,
42776,DLI1,C18100251,〞巴德〞 耐吉瑞透析導管20CM,0.0,12,False,2022-01-03,202201.0,C-計價
42776,DLI1,C18100251,〞巴德〞 耐吉瑞透析導管20CM,0.0,13,False,2022-01-03,202201.0,C-計價
42776,DLI1,C18100251,〞巴德〞 耐吉瑞透析導管20CM,0.0,14,False,2022-01-03,202201.0,C-計價
42776,DLI1,C18100251,〞巴德〞 耐吉瑞透析導管20CM,0.0,15,False,2022-01-03,202201.0,C-計價
42776,DLI1,C18100251,〞巴德〞 耐吉瑞透析導管20CM,0.0,16,False,2022-01-03,202201.0,C-計價
42776,DLI1,C18100251,〞巴德〞 耐吉瑞透析導管20CM,0.0,17,False,2022-01-03,202201.0,C-計價
42786,DLI1,C18100251,〞巴德〞 耐吉瑞透析導管20CM,2.0,18,True,2022-05-07,,
42788,DLI1,C18100251,〞巴德〞 耐吉瑞透析導管20CM,4.0,19,True,2022-05-10,,
42789,DLI1,C18100251,〞巴德〞 耐吉瑞透析導管20CM,1.0,20,True,2022-05-17,,
42790,DLI1,C18100251,〞巴德〞 耐吉瑞透析導管20CM,1.0,21,True,2022-05-24,,
42791,DLI1,C18100251,〞巴德〞 耐吉瑞透析導管20CM,1.0,22,True,2022-05-31,,
42792,DLI1,C18100251,〞巴德〞 耐吉瑞透析導管20CM,1.0,23,False,2022-06-11,,
42776,DLI1,C18100251,〞巴德〞 耐吉瑞透析導管20CM,0.0,24,False,2022-01-03,202201.0,C-計價
42776,DLI1,C18100251,〞巴德〞 耐吉瑞透析導管20CM,0.0,25,False,2022-01-03,202201.0,C-計價
42776,DLI1,C18100251,〞巴德〞 耐吉瑞透析導管20CM,0.0,26,False,2022-01-03,202201.0,C-計價
42793,DLI1,C18100251,〞巴德〞 耐吉瑞透析導管20CM,1.0,27,True,2022-07-08,,
42776,DLI1,C18100251,〞巴德〞 耐吉瑞透析導管20CM,0.0,28,False,2022-01-03,202201.0,C-計價
42794,DLI1,C18100251,〞巴德〞 耐吉瑞透析導管20CM,1.0,29,True,2022-07-18,,
42776,DLI1,C18100251,〞巴德〞 耐吉瑞透析導管20CM,0.0,30,False,2022-01-03,202201.0,C-計價
