,庫房,料號,品名,數量,週,工作日,帳務日期,日期,計價
52019,DLI1,T01101024,噴霧氧氣口罩，Aerosol Mask,1.0,1,True,2022-01-07,,
52020,DLI1,T01101024,噴霧氧氣口罩，Aerosol Mask,1.0,2,False,2022-01-16,,
52021,DLI1,T01101024,噴霧氧氣口罩，Aerosol Mask,1.0,3,False,2022-01-23,,
52019,DLI1,T01101024,噴霧氧氣口罩，Aerosol Mask,0.0,4,True,2022-01-07,202201.0,T-不計價
52019,DLI1,T01101024,噴霧氧氣口罩，Aerosol Mask,0.0,5,True,2022-01-07,202201.0,T-不計價
52023,DLI1,T01101024,噴霧氧氣口罩，Aerosol Mask,2.0,6,True,2022-02-10,,
52024,DLI1,T01101024,噴霧氧氣口罩，Aerosol Mask,1.0,7,True,2022-02-17,,
52019,DLI1,T01101024,噴霧氧氣口罩，Aerosol Mask,0.0,8,True,2022-01-07,202201.0,T-不計價
52025,DLI1,T01101024,噴霧氧氣口罩，Aerosol Mask,1.0,9,True,2022-03-04,,
52026,DLI1,T01101024,噴霧氧氣口罩，Aerosol Mask,1.0,10,True,2022-03-11,,
52019,DLI1,T01101024,噴霧氧氣口罩，Aerosol Mask,0.0,11,True,2022-01-07,202201.0,T-不計價
52030,DLI1,T01101024,噴霧氧氣口罩，Aerosol Mask,4.0,12,False,2022-03-27,,
52019,DLI1,T01101024,噴霧氧氣口罩，Aerosol Mask,0.0,13,True,2022-01-07,202201.0,T-不計價
52019,DLI1,T01101024,噴霧氧氣口罩，Aerosol Mask,0.0,14,True,2022-01-07,202201.0,T-不計價
52031,DLI1,T01101024,噴霧氧氣口罩，Aerosol Mask,1.0,15,True,2022-04-15,,
52019,DLI1,T01101024,噴霧氧氣口罩，Aerosol Mask,0.0,16,True,2022-01-07,202201.0,T-不計價
52032,DLI1,T01101024,噴霧氧氣口罩，Aerosol Mask,1.0,17,False,2022-05-01,,
52019,DLI1,T01101024,噴霧氧氣口罩，Aerosol Mask,0.0,18,True,2022-01-07,202201.0,T-不計價
52019,DLI1,T01101024,噴霧氧氣口罩，Aerosol Mask,0.0,19,True,2022-01-07,202201.0,T-不計價
52034,DLI1,T01101024,噴霧氧氣口罩，Aerosol Mask,2.0,20,False,2022-05-21,,
52019,DLI1,T01101024,噴霧氧氣口罩，Aerosol Mask,0.0,21,True,2022-01-07,202201.0,T-不計價
52019,DLI1,T01101024,噴霧氧氣口罩，Aerosol Mask,0.0,22,True,2022-01-07,202201.0,T-不計價
52035,DLI1,T01101024,噴霧氧氣口罩，Aerosol Mask,1.0,23,True,2022-06-06,,
52036,DLI1,T01101024,噴霧氧氣口罩，Aerosol Mask,1.0,24,True,2022-06-13,,
52019,DLI1,T01101024,噴霧氧氣口罩，Aerosol Mask,0.0,25,True,2022-01-07,202201.0,T-不計價
52037,DLI1,T01101024,噴霧氧氣口罩，Aerosol Mask,1.0,26,True,2022-06-28,,
52038,DLI1,T01101024,噴霧氧氣口罩，Aerosol Mask,1.0,27,True,2022-07-04,,
52039,DLI1,T01101024,噴霧氧氣口罩，Aerosol Mask,1.0,28,True,2022-07-14,,
52040,DLI1,T01101024,噴霧氧氣口罩，Aerosol Mask,1.0,29,True,2022-07-18,,
52042,DLI1,T01101024,噴霧氧氣口罩，Aerosol Mask,2.0,30,False,2022-07-30,,
52043,DLI1,T01101024,噴霧氧氣口罩，Aerosol Mask,1.0,31,True,2022-08-01,,
52046,DLI1,T01101024,噴霧氧氣口罩，Aerosol Mask,3.0,32,False,2022-08-14,,
52019,DLI1,T01101024,噴霧氧氣口罩，Aerosol Mask,0.0,33,True,2022-01-07,202201.0,T-不計價
52047,DLI1,T01101024,噴霧氧氣口罩，Aerosol Mask,1.0,34,False,2022-08-28,,
52048,DLI1,T01101024,噴霧氧氣口罩，Aerosol Mask,1.0,35,False,2022-09-03,,
52051,DLI1,T01101024,噴霧氧氣口罩，Aerosol Mask,3.0,36,False,2022-09-10,,
52019,DLI1,T01101024,噴霧氧氣口罩，Aerosol Mask,0.0,37,True,2022-01-07,202201.0,T-不計價
52053,DLI1,T01101024,噴霧氧氣口罩，Aerosol Mask,3.0,38,True,2022-09-23,,
52054,DLI1,T01101024,噴霧氧氣口罩，Aerosol Mask,1.0,39,True,2022-09-30,,
52019,DLI1,T01101024,噴霧氧氣口罩，Aerosol Mask,0.0,40,True,2022-01-07,202201.0,T-不計價
