,庫房,料號,品名,數量,週,工作日,帳務日期,日期,計價
38447,DLI1,C02514164,矽質胃管  16FR,1.0,1,False,2022-01-03,,
38448,DLI1,C02514164,矽質胃管  16FR,1.0,2,True,2022-01-11,,
38449,DLI1,C02514164,矽質胃管  16FR,1.0,3,True,2022-01-17,,
38451,DLI1,C02514164,矽質胃管  16FR,2.0,4,True,2022-01-25,,
38453,DLI1,C02514164,矽質胃管  16FR,2.0,5,False,2022-02-01,,
38454,DLI1,C02514164,矽質胃管  16FR,1.0,6,True,2022-02-11,,
38455,DLI1,C02514164,矽質胃管  16FR,1.0,7,True,2022-02-15,,
38447,DLI1,C02514164,矽質胃管  16FR,0.0,8,False,2022-01-03,202201.0,C-計價
38447,DLI1,C02514164,矽質胃管  16FR,0.0,9,False,2022-01-03,202201.0,C-計價
38458,DLI1,C02514164,矽質胃管  16FR,3.0,10,True,2022-03-11,,
38447,DLI1,C02514164,矽質胃管  16FR,0.0,11,False,2022-01-03,202201.0,C-計價
38447,DLI1,C02514164,矽質胃管  16FR,0.0,12,False,2022-01-03,202201.0,C-計價
38460,DLI1,C02514164,矽質胃管  16FR,2.0,13,True,2022-03-30,,
38447,DLI1,C02514164,矽質胃管  16FR,0.0,14,False,2022-01-03,202201.0,C-計價
38463,DLI1,C02514164,矽質胃管  16FR,3.0,15,True,2022-04-14,,
38464,DLI1,C02514164,矽質胃管  16FR,1.0,16,True,2022-04-20,,
38465,DLI1,C02514164,矽質胃管  16FR,1.0,17,True,2022-04-27,,
38466,DLI1,C02514164,矽質胃管  16FR,1.0,18,False,2022-05-02,,
38467,DLI1,C02514164,矽質胃管  16FR,1.0,19,True,2022-05-12,,
38447,DLI1,C02514164,矽質胃管  16FR,0.0,20,False,2022-01-03,202201.0,C-計價
38469,DLI1,C02514164,矽質胃管  16FR,2.0,21,True,2022-05-25,,
38447,DLI1,C02514164,矽質胃管  16FR,0.0,22,False,2022-01-03,202201.0,C-計價
38470,DLI1,C02514164,矽質胃管  16FR,1.0,23,True,2022-06-10,,
38471,DLI1,C02514164,矽質胃管  16FR,1.0,24,True,2022-06-17,,
38447,DLI1,C02514164,矽質胃管  16FR,0.0,25,False,2022-01-03,202201.0,C-計價
38447,DLI1,C02514164,矽質胃管  16FR,0.0,26,False,2022-01-03,202201.0,C-計價
38472,DLI1,C02514164,矽質胃管  16FR,1.0,27,True,2022-07-04,,
38447,DLI1,C02514164,矽質胃管  16FR,0.0,28,False,2022-01-03,202201.0,C-計價
38447,DLI1,C02514164,矽質胃管  16FR,0.0,29,False,2022-01-03,202201.0,C-計價
38473,DLI1,C02514164,矽質胃管  16FR,1.0,30,True,2022-07-25,,
38476,DLI1,C02514164,矽質胃管  16FR,3.0,31,True,2022-08-02,,
38447,DLI1,C02514164,矽質胃管  16FR,0.0,32,False,2022-01-03,202201.0,C-計價
38447,DLI1,C02514164,矽質胃管  16FR,0.0,33,False,2022-01-03,202201.0,C-計價
38477,DLI1,C02514164,矽質胃管  16FR,1.0,34,True,2022-08-26,,
38447,DLI1,C02514164,矽質胃管  16FR,0.0,35,False,2022-01-03,202201.0,C-計價
38447,DLI1,C02514164,矽質胃管  16FR,0.0,36,False,2022-01-03,202201.0,C-計價
38478,DLI1,C02514164,矽質胃管  16FR,1.0,37,True,2022-09-14,,
38447,DLI1,C02514164,矽質胃管  16FR,0.0,38,False,2022-01-03,202201.0,C-計價
38447,DLI1,C02514164,矽質胃管  16FR,0.0,39,False,2022-01-03,202201.0,C-計價
38447,DLI1,C02514164,矽質胃管  16FR,0.0,40,False,2022-01-03,202201.0,C-計價
38447,DLI1,C02514164,矽質胃管  16FR,0.0,41,False,2022-01-03,202201.0,C-計價
38479,DLI1,C02514164,矽質胃管  16FR,1.0,42,True,2022-10-18,,
38447,DLI1,C02514164,矽質胃管  16FR,0.0,43,False,2022-01-03,202201.0,C-計價
38480,DLI1,C02514164,矽質胃管  16FR,1.0,44,True,2022-11-04,,
38481,DLI1,C02514164,矽質胃管  16FR,1.0,45,True,2022-11-09,,
38483,DLI1,C02514164,矽質胃管  16FR,2.0,46,True,2022-11-17,,
38447,DLI1,C02514164,矽質胃管  16FR,0.0,47,False,2022-01-03,202201.0,C-計價
38447,DLI1,C02514164,矽質胃管  16FR,0.0,48,False,2022-01-03,202201.0,C-計價
38484,DLI1,C02514164,矽質胃管  16FR,1.0,49,True,2022-12-08,,
38485,DLI1,C02514164,矽質胃管  16FR,1.0,50,True,2022-12-16,,
38486,DLI1,C02514164,矽質胃管  16FR,1.0,51,True,2022-12-19,,
38488,DLI1,C02514164,矽質胃管  16FR,2.0,52,False,2022-12-31,,
