,日期,料號,品名,規格,單位,屬性,常備量,昨日庫存量,批價量(-),領用量(-),受料量(+),本日庫存量,週
0,2019-01-07,B05469023,6吋棉棒,普通棉棒10支-包,包,T,50.0,0.0,0.0,50.0,50.0,0.0,2
1,2019-01-28,B05469023,6吋棉棒,普通棉棒10支-包,包,T,50.0,0.0,0.0,50.0,50.0,0.0,5
2,2019-12-09,B05469023,6吋棉棒,普通棉棒10支-包,包,T,50.0,0.0,0.0,50.0,50.0,0.0,50
0,2020-09-21,B05469023,6吋棉棒,普通棉棒10支-包,包,T,50.0,0.0,0.0,50.0,50.0,0.0,39
1,2020-12-28,B05469023,6吋棉棒,普通棉棒10支-包,包,T,50.0,0.0,0.0,50.0,50.0,0.0,53
0,2021-01-04,B05469023,6吋棉棒,普通棉棒10支-包,包,T,50.0,0.0,0.0,50.0,50.0,0.0,1
1,2021-01-25,B05469023,6吋棉棒,普通棉棒10支-包,包,T,50.0,0.0,0.0,50.0,50.0,0.0,4
2,2021-09-06,B05469023,6吋棉棒,普通棉棒10支-包,包,T,50.0,0.0,0.0,50.0,50.0,0.0,36
3,2021-09-13,B05469023,6吋棉棒,普通棉棒10支-包,包,T,50.0,0.0,0.0,30.0,30.0,0.0,37
4,2021-09-27,B05469023,6吋棉棒,普通棉棒10支-包,包,T,50.0,0.0,0.0,40.0,40.0,0.0,39
5,2021-10-18,B05469023,6吋棉棒,普通棉棒10支-包,包,T,50.0,0.0,0.0,30.0,30.0,0.0,42
6,2021-11-08,B05469023,6吋棉棒,普通棉棒10支-包,包,T,50.0,0.0,0.0,30.0,30.0,0.0,45
7,2021-12-03,B05469023,6吋棉棒,普通棉棒10支-包,包,T,50.0,0.0,0.0,30.0,30.0,0.0,48
