,日期,料號,品名,規格,單位,屬性,常備量,昨日庫存量,批價量(-),領用量(-),受料量(+),本日庫存量,週
0,2019-01-02,B05904451,看護墊,40X70cm 10層2片/包,片,T,1600.0,0.0,0.0,720.0,720.0,0.0,1
1,2019-01-07,B05904451,看護墊,40X70cm 10層2片/包,片,T,1600.0,0.0,0.0,720.0,720.0,0.0,2
2,2019-01-11,B05904451,看護墊,40X70cm 10層2片/包,片,T,1600.0,0.0,0.0,1200.0,1200.0,0.0,2
3,2019-01-17,B05904451,看護墊,40X70cm 10層2片/包,片,T,1600.0,0.0,0.0,3000.0,3000.0,0.0,3
4,2019-03-01,B05904451,看護墊,40X70cm 10層2片/包,片,T,1600.0,0.0,0.0,1800.0,1800.0,0.0,9
5,2019-03-14,B05904451,看護墊,40X70cm 10層2片/包,片,T,1600.0,0.0,0.0,1200.0,1200.0,0.0,11
6,2019-03-22,B05904451,看護墊,40X70cm 10層2片/包,片,T,1600.0,0.0,0.0,1200.0,1200.0,0.0,12
7,2019-04-10,B05904451,看護墊,40X70cm 10層2片/包,片,T,1600.0,0.0,0.0,1200.0,1200.0,0.0,15
8,2019-04-15,B05904451,看護墊,40X70cm 10層2片/包,片,T,1600.0,0.0,0.0,1200.0,1200.0,0.0,16
9,2019-05-01,B05904451,看護墊,40X70cm 10層2片/包,片,T,1600.0,0.0,0.0,840.0,840.0,0.0,18
10,2019-05-09,B05904451,看護墊,40X70cm 10層2片/包,片,T,1600.0,0.0,0.0,1200.0,1200.0,0.0,19
11,2019-05-20,B05904451,看護墊,40X70cm 10層2片/包,片,T,1600.0,0.0,0.0,1200.0,1200.0,0.0,21
12,2019-06-03,B05904451,看護墊,40X70cm 10層2片/包,片,T,1600.0,0.0,0.0,1200.0,1200.0,0.0,23
13,2019-06-06,B05904451,看護墊,40X70cm 10層2片/包,片,T,1600.0,0.0,0.0,1200.0,1200.0,0.0,23
14,2019-07-02,B05904451,看護墊,40X70cm 10層2片/包,片,T,1600.0,0.0,0.0,1200.0,1200.0,0.0,27
15,2019-07-10,B05904451,看護墊,40X70cm 10層2片/包,片,T,1600.0,0.0,0.0,1200.0,1200.0,0.0,28
16,2019-07-15,B05904451,看護墊,40X70cm 10層2片/包,片,T,1600.0,0.0,0.0,1200.0,1200.0,0.0,29
17,2019-08-01,B05904451,看護墊,40X70cm 10層2片/包,片,T,1600.0,0.0,0.0,1200.0,1200.0,0.0,31
18,2019-08-05,B05904451,看護墊,40X70cm 10層2片/包,片,T,1600.0,0.0,0.0,600.0,600.0,0.0,32
19,2019-08-09,B05904451,看護墊,40X70cm 10層2片/包,片,T,1600.0,0.0,0.0,1200.0,1200.0,0.0,32
20,2019-08-22,B05904451,看護墊,40X70cm 10層2片/包,片,T,1600.0,0.0,0.0,600.0,600.0,0.0,34
21,2019-09-02,B05904451,看護墊,40X70cm 10層2片/包,片,T,1600.0,0.0,0.0,840.0,840.0,0.0,36
22,2019-09-10,B05904451,看護墊,40X70cm 10層2片/包,片,T,1600.0,0.0,0.0,840.0,840.0,0.0,37
23,2019-09-29,B05904451,看護墊,40X70cm 10層2片/包,片,T,1600.0,0.0,0.0,360.0,360.0,0.0,39
24,2019-10-01,B05904451,看護墊,40X70cm 10層2片/包,片,T,1600.0,0.0,0.0,2640.0,2640.0,0.0,40
25,2019-10-07,B05904451,看護墊,40X70cm 10層2片/包,片,T,1600.0,0.0,0.0,1200.0,1200.0,0.0,41
26,2019-10-21,B05904451,看護墊,40X70cm 10層2片/包,片,T,1600.0,0.0,0.0,1200.0,1200.0,0.0,43
27,2019-11-05,B05904451,看護墊,40X70cm 10層2片/包,片,T,1600.0,0.0,0.0,960.0,960.0,0.0,45
28,2019-11-12,B05904451,看護墊,40X70cm 10層2片/包,片,T,1600.0,0.0,0.0,960.0,960.0,0.0,46
29,2019-12-02,B05904451,看護墊,40X70cm 10層2片/包,片,T,1600.0,0.0,0.0,1680.0,1680.0,0.0,49
30,2019-12-06,B05904451,看護墊,40X70cm 10層2片/包,片,T,1600.0,0.0,0.0,720.0,720.0,0.0,49
31,2019-12-18,B05904451,看護墊,40X70cm 10層2片/包,片,T,1600.0,0.0,0.0,1200.0,1200.0,0.0,51
32,2019-12-23,B05904451,看護墊,40X70cm 10層2片/包,片,T,1600.0,0.0,0.0,1200.0,1200.0,0.0,52
33,2019-12-27,B05904451,看護墊,40X70cm 10層2片/包,片,T,1600.0,0.0,0.0,1200.0,1200.0,0.0,52
0,2020-01-18,B05904451,看護墊,40X70cm 10層2片/包,片,T,1600.0,0.0,0.0,2400.0,2400.0,0.0,3
1,2020-02-22,B05904451,看護墊,40X70cm 10層2片/包,片,T,1600.0,0.0,0.0,1200.0,1200.0,0.0,8
2,2020-03-05,B05904451,看護墊,40X70cm 10層2片/包,片,T,1600.0,0.0,0.0,960.0,960.0,0.0,10
3,2020-03-19,B05904451,看護墊,40X70cm 10層2片/包,片,T,1600.0,0.0,0.0,840.0,840.0,0.0,12
4,2020-03-28,B05904451,看護墊,40X70cm 10層2片/包,片,T,1600.0,0.0,0.0,1200.0,1200.0,0.0,13
5,2020-04-20,B05904451,看護墊,40X70cm 10層2片/包,片,T,1600.0,0.0,0.0,840.0,840.0,0.0,17
6,2020-04-29,B05904451,看護墊,40X70cm 10層2片/包,片,T,1600.0,0.0,0.0,1200.0,1200.0,0.0,18
7,2020-05-15,B05904451,看護墊,40X70cm 10層2片/包,片,T,1600.0,0.0,0.0,960.0,960.0,0.0,20
8,2020-05-28,B05904451,看護墊,40X70cm 10層2片/包,片,T,1600.0,0.0,0.0,840.0,840.0,0.0,22
9,2020-06-08,B05904451,看護墊,40X70cm 10層2片/包,片,T,1600.0,0.0,0.0,840.0,840.0,0.0,24
10,2020-06-17,B05904451,看護墊,40X70cm 10層2片/包,片,T,1600.0,0.0,0.0,960.0,960.0,0.0,25
11,2020-06-22,B05904451,看護墊,40X70cm 10層2片/包,片,T,1600.0,0.0,0.0,840.0,840.0,0.0,26
12,2020-07-20,B05904451,看護墊,40X70cm 10層2片/包,片,T,1600.0,0.0,0.0,720.0,720.0,0.0,30
13,2020-07-31,B05904451,看護墊,40X70cm 10層2片/包,片,T,1600.0,0.0,0.0,720.0,720.0,0.0,31
14,2020-08-11,B05904451,看護墊,40X70cm 10層2片/包,片,T,1600.0,0.0,0.0,840.0,840.0,0.0,33
15,2020-08-20,B05904451,看護墊,40X70cm 10層2片/包,片,T,1600.0,0.0,0.0,720.0,720.0,0.0,34
16,2020-09-01,B05904451,看護墊,40X70cm 10層2片/包,片,T,1600.0,0.0,0.0,960.0,960.0,0.0,36
17,2020-09-14,B05904451,看護墊,40X70cm 10層2片/包,片,T,1600.0,0.0,0.0,720.0,720.0,0.0,38
18,2020-10-02,B05904451,看護墊,40X70cm 10層2片/包,片,T,1600.0,0.0,0.0,1200.0,1200.0,0.0,40
19,2020-10-08,B05904451,看護墊,40X70cm 10層2片/包,片,T,1600.0,0.0,0.0,1200.0,1200.0,0.0,41
20,2020-10-22,B05904451,看護墊,40X70cm 10層2片/包,片,T,1600.0,0.0,0.0,720.0,720.0,0.0,43
21,2020-10-29,B05904451,看護墊,40X70cm 10層2片/包,片,T,1600.0,0.0,0.0,720.0,720.0,0.0,44
22,2020-11-13,B05904451,看護墊,40X70cm 10層2片/包,片,T,1600.0,0.0,0.0,600.0,600.0,0.0,46
23,2020-11-25,B05904451,看護墊,40X70cm 10層2片/包,片,T,1600.0,0.0,0.0,720.0,720.0,0.0,48
24,2020-12-01,B05904451,看護墊,40X70cm 10層2片/包,片,T,1600.0,0.0,0.0,600.0,600.0,0.0,49
25,2020-12-14,B05904451,看護墊,40X70cm 10層2片/包,片,T,1600.0,0.0,0.0,1320.0,1320.0,0.0,51
26,2020-12-22,B05904451,看護墊,40X70cm 10層2片/包,片,T,1600.0,0.0,0.0,720.0,720.0,0.0,52
27,2020-12-29,B05904451,看護墊,40X70cm 10層2片/包,片,T,1600.0,0.0,0.0,1080.0,1080.0,0.0,53
0,2021-01-14,B05904451,看護墊,40X70cm 10層2片/包,片,T,1600.0,0.0,0.0,960.0,960.0,0.0,2
1,2021-01-29,B05904451,看護墊,40X70cm 10層2片/包,片,T,1600.0,0.0,0.0,1440.0,1440.0,0.0,4
2,2021-02-01,B05904451,看護墊,40X70cm 10層2片/包,片,T,1600.0,0.0,0.0,1440.0,1440.0,0.0,5
3,2021-02-20,B05904451,看護墊,40X70cm 10層2片/包,片,T,1600.0,0.0,0.0,-240.0,-240.0,0.0,7
4,2021-03-05,B05904451,看護墊,40X70cm 10層2片/包,片,T,1600.0,0.0,0.0,600.0,600.0,0.0,9
5,2021-03-19,B05904451,看護墊,40X70cm 10層2片/包,片,T,1600.0,0.0,0.0,600.0,600.0,0.0,11
6,2021-04-01,B05904451,看護墊,40X70cm 10層2片/包,片,T,1600.0,0.0,0.0,600.0,600.0,0.0,13
7,2021-04-14,B05904451,看護墊,40X70cm 10層2片/包,片,T,1600.0,0.0,0.0,600.0,600.0,0.0,15
8,2021-04-21,B05904451,看護墊,40X70cm 10層2片/包,片,T,1600.0,0.0,0.0,840.0,840.0,0.0,16
9,2021-05-10,B05904451,看護墊,40X70cm 10層2片/包,片,T,1600.0,0.0,0.0,720.0,720.0,0.0,19
10,2021-05-24,B05904451,看護墊,40X70cm 10層2片/包,片,T,1600.0,0.0,0.0,600.0,600.0,0.0,21
11,2021-06-01,B05904451,看護墊,40X70cm 10層2片/包,片,T,1600.0,0.0,0.0,1200.0,1200.0,0.0,22
12,2021-06-04,B05904451,看護墊,40X70cm 10層2片/包,片,T,1600.0,0.0,0.0,480.0,480.0,0.0,22
13,2021-06-15,B05904451,看護墊,40X70cm 10層2片/包,片,T,1600.0,0.0,0.0,480.0,480.0,0.0,24
14,2021-06-22,B05904451,看護墊,40X70cm 10層2片/包,片,T,1600.0,0.0,0.0,480.0,480.0,0.0,25
15,2021-06-24,B05904451,看護墊,40X70cm 10層2片/包,片,T,1600.0,0.0,0.0,480.0,480.0,0.0,25
16,2021-06-26,B05904451,看護墊,40X70cm 10層2片/包,片,T,1600.0,0.0,0.0,-600.0,-600.0,0.0,25
17,2021-06-01,B05904451,看護墊,40X70cm 10層2片/包,片,T,1600.0,0.0,0.0,1200.0,1200.0,0.0,22
18,2021-06-04,B05904451,看護墊,40X70cm 10層2片/包,片,T,1600.0,0.0,0.0,480.0,480.0,0.0,22
19,2021-06-15,B05904451,看護墊,40X70cm 10層2片/包,片,T,1600.0,0.0,0.0,480.0,480.0,0.0,24
20,2021-06-22,B05904451,看護墊,40X70cm 10層2片/包,片,T,1600.0,0.0,0.0,480.0,480.0,0.0,25
21,2021-06-24,B05904451,看護墊,40X70cm 10層2片/包,片,T,1600.0,0.0,0.0,480.0,480.0,0.0,25
22,2021-06-26,B05904451,看護墊,40X70cm 10層2片/包,片,T,1600.0,0.0,0.0,-600.0,-600.0,0.0,25
23,2021-08-05,B05904451,看護墊,40X70cm 10層2片/包,片,T,1600.0,0.0,0.0,720.0,720.0,0.0,31
24,2021-08-09,B05904451,看護墊,40X70cm 10層2片/包,片,T,1600.0,0.0,0.0,480.0,480.0,0.0,32
25,2021-08-18,B05904451,看護墊,40X70cm 10層2片/包,片,T,1600.0,0.0,0.0,480.0,480.0,0.0,33
26,2021-08-28,B05904451,看護墊,40X70cm 10層2片/包,片,T,1600.0,0.0,0.0,720.0,720.0,0.0,34
27,2021-08-30,B05904451,看護墊,40X70cm 10層2片/包,片,T,1600.0,0.0,0.0,480.0,480.0,0.0,35
28,2021-09-03,B05904451,看護墊,40X70cm 10層2片/包,片,T,1600.0,0.0,0.0,480.0,480.0,0.0,35
29,2021-09-13,B05904451,看護墊,40X70cm 10層2片/包,片,T,1600.0,0.0,0.0,480.0,480.0,0.0,37
30,2021-09-27,B05904451,看護墊,40X70cm 10層2片/包,片,T,1600.0,0.0,0.0,480.0,480.0,0.0,39
31,2021-10-04,B05904451,看護墊,40X70cm 10層2片/包,片,T,1600.0,0.0,0.0,480.0,480.0,0.0,40
32,2021-10-18,B05904451,看護墊,40X70cm 10層2片/包,片,T,1600.0,0.0,0.0,480.0,480.0,0.0,42
33,2021-11-01,B05904451,看護墊,40X70cm 10層2片/包,片,T,1600.0,0.0,0.0,480.0,480.0,0.0,44
34,2021-11-12,B05904451,看護墊,40X70cm 10層2片/包,片,T,1600.0,0.0,0.0,480.0,480.0,0.0,45
35,2021-11-22,B05904451,看護墊,40X70cm 10層2片/包,片,T,1600.0,0.0,0.0,600.0,600.0,0.0,47
36,2021-11-29,B05904451,看護墊,40X70cm 10層2片/包,片,T,1600.0,0.0,0.0,480.0,480.0,0.0,48
