,日期,料號,品名,規格,單位,屬性,常備量,昨日庫存量,批價量(-),領用量(-),受料量(+),本日庫存量,週
0,2020-01-17,U00202050,氧氣流量表接頭--聖誕樹,單側鑽孔3mm,個,T,15.0,0.0,0.0,10.0,10.0,0.0,3
1,2020-05-04,U00202050,氧氣流量表接頭--聖誕樹,單側鑽孔3mm,個,T,15.0,0.0,0.0,10.0,10.0,0.0,19
