,日期,料號,品名,規格,單位,屬性,常備量,昨日庫存量,批價量(-),領用量(-),受料量(+),本日庫存量,週
7,2020-04-20,B08142337,紗布墊 3〞x3〞x8ply,2片/包,包,T,200.0,0.0,0.0,50.0,50.0,0.0,17
8,2020-04-27,B08142337,紗布墊 3〞x3〞x8ply,2片/包,包,T,200.0,0.0,0.0,150.0,150.0,0.0,18
9,2020-05-04,B08142337,紗布墊 3〞x3〞x8ply,2片/包,包,T,200.0,0.0,0.0,100.0,100.0,0.0,19
10,2020-05-11,B08142337,紗布墊 3〞x3〞x8ply,2片/包,包,T,200.0,0.0,0.0,100.0,100.0,0.0,20
11,2020-05-25,B08142337,紗布墊 3〞x3〞x8ply,2片/包,包,T,200.0,0.0,0.0,50.0,50.0,0.0,22
12,2020-06-01,B08142337,紗布墊 3〞x3〞x8ply,2片/包,包,T,200.0,0.0,0.0,100.0,100.0,0.0,23
13,2020-06-08,B08142337,紗布墊 3〞x3〞x8ply,2片/包,包,T,200.0,0.0,0.0,200.0,200.0,0.0,24
14,2020-06-15,B08142337,紗布墊 3〞x3〞x8ply,2片/包,包,T,200.0,0.0,0.0,100.0,100.0,0.0,25
15,2020-06-22,B08142337,紗布墊 3〞x3〞x8ply,2片/包,包,T,200.0,0.0,0.0,100.0,100.0,0.0,26
16,2020-07-06,B08142337,紗布墊 3〞x3〞x8ply,2片/包,包,T,200.0,0.0,0.0,50.0,50.0,0.0,28
17,2020-07-20,B08142337,紗布墊 3〞x3〞x8ply,2片/包,包,T,200.0,0.0,0.0,100.0,100.0,0.0,30
18,2020-08-03,B08142337,紗布墊 3〞x3〞x8ply,2片/包,包,T,200.0,0.0,0.0,100.0,100.0,0.0,32
19,2020-08-10,B08142337,紗布墊 3〞x3〞x8ply,2片/包,包,T,200.0,0.0,0.0,100.0,100.0,0.0,33
20,2020-08-24,B08142337,紗布墊 3〞x3〞x8ply,2片/包,包,T,200.0,0.0,0.0,100.0,100.0,0.0,35
21,2020-08-31,B08142337,紗布墊 3〞x3〞x8ply,2片/包,包,T,200.0,0.0,0.0,100.0,100.0,0.0,36
22,2020-09-21,B08142337,紗布墊 3〞x3〞x8ply,2片/包,包,T,200.0,0.0,0.0,150.0,150.0,0.0,39
23,2020-09-28,B08142337,紗布墊 3〞x3〞x8ply,2片/包,包,T,200.0,0.0,0.0,100.0,100.0,0.0,40
24,2020-10-05,B08142337,紗布墊 3〞x3〞x8ply,2片/包,包,T,200.0,0.0,0.0,100.0,100.0,0.0,41
25,2020-10-12,B08142337,紗布墊 3〞x3〞x8ply,2片/包,包,T,200.0,0.0,0.0,100.0,100.0,0.0,42
