,庫房,料號,品名,數量,帳務日期,工作日,週,年,工作天數,休假天數,日期,計價
18,DLN8,A46441986,幫浦輸液套(一般型),1.0,2021-01-26,True,4,2021,5.0,2.0,,
19,DLN8,A46441986,幫浦輸液套(一般型),1.0,2021-01-29,True,4,2021,5.0,2.0,,
20,DLN8,A46441986,幫浦輸液套(一般型),1.0,2021-01-29,True,4,2021,5.0,2.0,,
21,DLN8,A46441986,幫浦輸液套(一般型),1.0,2021-02-02,True,5,2021,5.0,2.0,,
22,DLN8,A46441986,幫浦輸液套(一般型),1.0,2021-02-04,True,5,2021,5.0,2.0,,
23,DLN8,A46441986,幫浦輸液套(一般型),1.0,2021-02-05,True,5,2021,5.0,2.0,,
24,DLN8,A46441986,幫浦輸液套(一般型),1.0,2021-02-06,False,5,2021,5.0,2.0,,
25,DLN8,A46441986,幫浦輸液套(一般型),1.0,2021-02-07,True,5,2021,5.0,2.0,,
26,DLN8,A46441986,幫浦輸液套(一般型),1.0,2021-02-08,True,6,2021,2.0,5.0,,
27,DLN8,A46441986,幫浦輸液套(一般型),1.0,2021-02-08,True,6,2021,2.0,5.0,,
28,DLN8,A46441986,幫浦輸液套(一般型),1.0,2021-02-08,True,6,2021,2.0,5.0,,
29,DLN8,A46441986,幫浦輸液套(一般型),1.0,2021-02-09,True,6,2021,2.0,5.0,,
30,DLN8,A46441986,幫浦輸液套(一般型),1.0,2021-02-09,True,6,2021,2.0,5.0,,
31,DLN8,A46441986,幫浦輸液套(一般型),1.0,2021-02-10,True,6,2021,2.0,5.0,,
32,DLN8,A46441986,幫浦輸液套(一般型),1.0,2021-02-10,True,6,2021,2.0,5.0,,
33,DLN8,A46441986,幫浦輸液套(一般型),1.0,2021-02-15,False,7,2021,3.0,4.0,,
34,DLN8,A46441986,幫浦輸液套(一般型),1.0,2021-02-17,False,7,2021,3.0,4.0,,
35,DLN8,A46441986,幫浦輸液套(一般型),1.0,2021-02-17,False,7,2021,3.0,4.0,,
36,DLN8,A46441986,幫浦輸液套(一般型),1.0,2021-02-17,False,7,2021,3.0,4.0,,
37,DLN8,A46441986,幫浦輸液套(一般型),1.0,2021-02-18,True,7,2021,3.0,4.0,,
38,DLN8,A46441986,幫浦輸液套(一般型),1.0,2021-02-18,True,7,2021,3.0,4.0,,
39,DLN8,A46441986,幫浦輸液套(一般型),1.0,2021-02-18,True,7,2021,3.0,4.0,,
40,DLN8,A46441986,幫浦輸液套(一般型),1.0,2021-02-21,False,7,2021,3.0,4.0,,
41,DLN8,A46441986,幫浦輸液套(一般型),1.0,2021-02-22,True,8,2021,5.0,2.0,,
42,DLN8,A46441986,幫浦輸液套(一般型),1.0,2021-02-22,True,8,2021,5.0,2.0,,
43,DLN8,A46441986,幫浦輸液套(一般型),1.0,2021-02-22,True,8,2021,5.0,2.0,,
44,DLN8,A46441986,幫浦輸液套(一般型),1.0,2021-02-23,True,8,2021,5.0,2.0,,
45,DLN8,A46441986,幫浦輸液套(一般型),1.0,2021-02-23,True,8,2021,5.0,2.0,,
46,DLN8,A46441986,幫浦輸液套(一般型),1.0,2021-02-24,True,8,2021,5.0,2.0,,
47,DLN8,A46441986,幫浦輸液套(一般型),1.0,2021-02-26,True,8,2021,5.0,2.0,,
48,DLN8,A46441986,幫浦輸液套(一般型),1.0,2021-02-28,False,8,2021,5.0,2.0,,
49,DLN8,A46441986,幫浦輸液套(一般型),1.0,2021-03-03,True,9,2021,4.0,3.0,,
50,DLN8,A46441986,幫浦輸液套(一般型),1.0,2021-03-04,True,9,2021,4.0,3.0,,
51,DLN8,A46441986,幫浦輸液套(一般型),1.0,2021-03-05,True,9,2021,4.0,3.0,,
52,DLN8,A46441986,幫浦輸液套(一般型),1.0,2021-03-05,True,9,2021,4.0,3.0,,
53,DLN8,A46441986,幫浦輸液套(一般型),1.0,2021-03-06,False,9,2021,4.0,3.0,,
54,DLN8,A46441986,幫浦輸液套(一般型),1.0,2021-03-07,False,9,2021,4.0,3.0,,
55,DLN8,A46441986,幫浦輸液套(一般型),1.0,2021-03-08,True,10,2021,5.0,2.0,,
56,DLN8,A46441986,幫浦輸液套(一般型),1.0,2021-03-09,True,10,2021,5.0,2.0,,
57,DLN8,A46441986,幫浦輸液套(一般型),1.0,2021-03-10,True,10,2021,5.0,2.0,,
58,DLN8,A46441986,幫浦輸液套(一般型),1.0,2021-03-10,True,10,2021,5.0,2.0,,
59,DLN8,A46441986,幫浦輸液套(一般型),1.0,2021-03-10,True,10,2021,5.0,2.0,,
60,DLN8,A46441986,幫浦輸液套(一般型),1.0,2021-03-11,True,10,2021,5.0,2.0,,
61,DLN8,A46441986,幫浦輸液套(一般型),1.0,2021-03-15,True,11,2021,5.0,2.0,,
62,DLN8,A46441986,幫浦輸液套(一般型),2.0,2021-03-15,True,11,2021,5.0,2.0,,
63,DLN8,A46441986,幫浦輸液套(一般型),1.0,2021-03-17,True,11,2021,5.0,2.0,,
64,DLN8,A46441986,幫浦輸液套(一般型),1.0,2021-03-18,True,11,2021,5.0,2.0,,
65,DLN8,A46441986,幫浦輸液套(一般型),1.0,2021-03-19,True,11,2021,5.0,2.0,,
66,DLN8,A46441986,幫浦輸液套(一般型),1.0,2021-03-23,True,12,2021,5.0,2.0,,
67,DLN8,A46441986,幫浦輸液套(一般型),1.0,2021-03-24,True,12,2021,5.0,2.0,,
68,DLN8,A46441986,幫浦輸液套(一般型),1.0,2021-03-24,True,12,2021,5.0,2.0,,
69,DLN8,A46441986,幫浦輸液套(一般型),1.0,2021-03-24,True,12,2021,5.0,2.0,,
70,DLN8,A46441986,幫浦輸液套(一般型),1.0,2021-03-25,True,12,2021,5.0,2.0,,
71,DLN8,A46441986,幫浦輸液套(一般型),1.0,2021-03-26,True,12,2021,5.0,2.0,,
72,DLN8,A46441986,幫浦輸液套(一般型),1.0,2021-03-29,True,13,2021,4.0,3.0,,
73,DLN8,A46441986,幫浦輸液套(一般型),1.0,2021-03-30,True,13,2021,4.0,3.0,,
74,DLN8,A46441986,幫浦輸液套(一般型),1.0,2021-03-31,True,13,2021,4.0,3.0,,
75,DLN8,A46441986,幫浦輸液套(一般型),1.0,2021-04-01,True,13,2021,4.0,3.0,,
76,DLN8,A46441986,幫浦輸液套(一般型),1.0,2021-04-01,True,13,2021,4.0,3.0,,
77,DLN8,A46441986,幫浦輸液套(一般型),1.0,2021-04-02,True,13,2021,4.0,3.0,,
78,DLN8,A46441986,幫浦輸液套(一般型),1.0,2021-04-03,False,13,2021,4.0,3.0,,
79,DLN8,A46441986,幫浦輸液套(一般型),1.0,2021-04-04,False,13,2021,4.0,3.0,,
80,DLN8,A46441986,幫浦輸液套(一般型),1.0,2021-04-05,False,14,2021,4.0,3.0,,
81,DLN8,A46441986,幫浦輸液套(一般型),1.0,2021-04-06,True,14,2021,4.0,3.0,,
82,DLN8,A46441986,幫浦輸液套(一般型),1.0,2021-04-06,True,14,2021,4.0,3.0,,
83,DLN8,A46441986,幫浦輸液套(一般型),1.0,2021-04-06,True,14,2021,4.0,3.0,,
84,DLN8,A46441986,幫浦輸液套(一般型),1.0,2021-04-07,True,14,2021,4.0,3.0,,
85,DLN8,A46441986,幫浦輸液套(一般型),1.0,2021-04-07,True,14,2021,4.0,3.0,,
86,DLN8,A46441986,幫浦輸液套(一般型),1.0,2021-04-13,True,15,2021,5.0,2.0,,
87,DLN8,A46441986,幫浦輸液套(一般型),1.0,2021-04-13,True,15,2021,5.0,2.0,,
88,DLN8,A46441986,幫浦輸液套(一般型),1.0,2021-04-19,True,16,2021,5.0,2.0,,
89,DLN8,A46441986,幫浦輸液套(一般型),1.0,2021-04-21,True,16,2021,5.0,2.0,,
90,DLN8,A46441986,幫浦輸液套(一般型),1.0,2021-04-21,True,16,2021,5.0,2.0,,
91,DLN8,A46441986,幫浦輸液套(一般型),1.0,2021-04-21,True,16,2021,5.0,2.0,,
92,DLN8,A46441986,幫浦輸液套(一般型),1.0,2021-04-22,True,16,2021,5.0,2.0,,
93,DLN8,A46441986,幫浦輸液套(一般型),1.0,2021-04-26,True,17,2021,5.0,2.0,,
94,DLN8,A46441986,幫浦輸液套(一般型),2.0,2021-04-26,True,17,2021,5.0,2.0,,
95,DLN8,A46441986,幫浦輸液套(一般型),1.0,2021-04-28,True,17,2021,5.0,2.0,,
96,DLN8,A46441986,幫浦輸液套(一般型),1.0,2021-04-28,True,17,2021,5.0,2.0,,
97,DLN8,A46441986,幫浦輸液套(一般型),1.0,2021-04-28,True,17,2021,5.0,2.0,,
98,DLN8,A46441986,幫浦輸液套(一般型),1.0,2021-04-30,True,17,2021,5.0,2.0,,
99,DLN8,A46441986,幫浦輸液套(一般型),1.0,2021-05-03,False,18,2021,5.0,2.0,,
100,DLN8,A46441986,幫浦輸液套(一般型),1.0,2021-05-07,True,18,2021,5.0,2.0,,
101,DLN8,A46441986,幫浦輸液套(一般型),1.0,2021-05-07,True,18,2021,5.0,2.0,,
102,DLN8,A46441986,幫浦輸液套(一般型),1.0,2021-05-07,True,18,2021,5.0,2.0,,
103,DLN8,A46441986,幫浦輸液套(一般型),1.0,2021-05-08,True,18,2021,5.0,2.0,,
104,DLN8,A46441986,幫浦輸液套(一般型),1.0,2021-05-10,True,19,2021,5.0,2.0,,
105,DLN8,A46441986,幫浦輸液套(一般型),1.0,2021-05-12,True,19,2021,5.0,2.0,,
106,DLN8,A46441986,幫浦輸液套(一般型),1.0,2021-05-12,True,19,2021,5.0,2.0,,
107,DLN8,A46441986,幫浦輸液套(一般型),1.0,2021-05-12,True,19,2021,5.0,2.0,,
108,DLN8,A46441986,幫浦輸液套(一般型),1.0,2021-07-11,False,27,2021,5.0,2.0,,
109,DLN8,A46441986,幫浦輸液套(一般型),1.0,2021-07-14,True,28,2021,5.0,2.0,,
110,DLN8,A46441986,幫浦輸液套(一般型),1.0,2021-07-14,True,28,2021,5.0,2.0,,
111,DLN8,A46441986,幫浦輸液套(一般型),1.0,2021-07-18,False,28,2021,5.0,2.0,,
112,DLN8,A46441986,幫浦輸液套(一般型),1.0,2021-07-24,False,29,2021,5.0,2.0,,
113,DLN8,A46441986,幫浦輸液套(一般型),1.0,2021-07-26,True,30,2021,5.0,2.0,,
114,DLN8,A46441986,幫浦輸液套(一般型),1.0,2021-07-29,True,30,2021,5.0,2.0,,
115,DLN8,A46441986,幫浦輸液套(一般型),1.0,2021-07-29,True,30,2021,5.0,2.0,,
116,DLN8,A46441986,幫浦輸液套(一般型),1.0,2021-07-30,True,30,2021,5.0,2.0,,
117,DLN8,A46441986,幫浦輸液套(一般型),2.0,2021-07-31,False,30,2021,5.0,2.0,,
118,DLN8,A46441986,幫浦輸液套(一般型),1.0,2021-08-01,False,30,2021,5.0,2.0,,
119,DLN8,A46441986,幫浦輸液套(一般型),1.0,2021-08-02,True,31,2021,5.0,2.0,,
120,DLN8,A46441986,幫浦輸液套(一般型),1.0,2021-08-03,True,31,2021,5.0,2.0,,
121,DLN8,A46441986,幫浦輸液套(一般型),1.0,2021-08-03,True,31,2021,5.0,2.0,,
122,DLN8,A46441986,幫浦輸液套(一般型),1.0,2021-08-04,True,31,2021,5.0,2.0,,
123,DLN8,A46441986,幫浦輸液套(一般型),1.0,2021-08-04,True,31,2021,5.0,2.0,,
124,DLN8,A46441986,幫浦輸液套(一般型),2.0,2021-08-04,True,31,2021,5.0,2.0,,
125,DLN8,A46441986,幫浦輸液套(一般型),1.0,2021-08-05,True,31,2021,5.0,2.0,,
126,DLN8,A46441986,幫浦輸液套(一般型),1.0,2021-08-06,True,31,2021,5.0,2.0,,
127,DLN8,A46441986,幫浦輸液套(一般型),1.0,2021-08-06,True,31,2021,5.0,2.0,,
128,DLN8,A46441986,幫浦輸液套(一般型),1.0,2021-08-07,False,31,2021,5.0,2.0,,
129,DLN8,A46441986,幫浦輸液套(一般型),1.0,2021-08-10,True,32,2021,5.0,2.0,,
130,DLN8,A46441986,幫浦輸液套(一般型),1.0,2021-08-11,True,32,2021,5.0,2.0,,
131,DLN8,A46441986,幫浦輸液套(一般型),1.0,2021-08-15,False,32,2021,5.0,2.0,,
132,DLN8,A46441986,幫浦輸液套(一般型),1.0,2021-08-18,True,33,2021,5.0,2.0,,
133,DLN8,A46441986,幫浦輸液套(一般型),1.0,2021-08-19,True,33,2021,5.0,2.0,,
134,DLN8,A46441986,幫浦輸液套(一般型),1.0,2021-09-07,True,36,2021,5.0,2.0,,
135,DLN8,A46441986,幫浦輸液套(一般型),1.0,2021-09-08,True,36,2021,5.0,2.0,,
136,DLN8,A46441986,幫浦輸液套(一般型),1.0,2021-09-12,False,36,2021,5.0,2.0,,
137,DLN8,A46441986,幫浦輸液套(一般型),1.0,2021-09-16,True,37,2021,5.0,2.0,,
138,DLN8,A46441986,幫浦輸液套(一般型),1.0,2021-10-01,False,39,2021,5.0,2.0,,
139,DLN8,A46441986,幫浦輸液套(一般型),1.0,2021-10-01,False,39,2021,5.0,2.0,,
140,DLN8,A46441986,幫浦輸液套(一般型),1.0,2021-10-02,False,39,2021,5.0,2.0,,
141,DLN8,A46441986,幫浦輸液套(一般型),1.0,2021-10-29,True,43,2021,5.0,2.0,,
142,DLN8,A46441986,幫浦輸液套(一般型),1.0,2021-11-10,True,45,2021,5.0,2.0,,
143,DLN8,A46441986,幫浦輸液套(一般型),1.0,2021-11-11,True,45,2021,5.0,2.0,,
144,DLN8,A46441986,幫浦輸液套(一般型),1.0,2021-11-12,True,45,2021,5.0,2.0,,
145,DLN8,A46441986,幫浦輸液套(一般型),1.0,2021-11-12,True,45,2021,5.0,2.0,,
146,DLN8,A46441986,幫浦輸液套(一般型),1.0,2021-11-12,True,45,2021,5.0,2.0,,
147,DLN8,A46441986,幫浦輸液套(一般型),1.0,2021-11-13,False,45,2021,5.0,2.0,,
148,DLN8,A46441986,幫浦輸液套(一般型),1.0,2021-11-15,True,46,2021,5.0,2.0,,
149,DLN8,A46441986,幫浦輸液套(一般型),1.0,2021-11-16,True,46,2021,5.0,2.0,,
150,DLN8,A46441986,幫浦輸液套(一般型),1.0,2021-11-17,True,46,2021,5.0,2.0,,
151,DLN8,A46441986,幫浦輸液套(一般型),1.0,2021-11-18,True,46,2021,5.0,2.0,,
152,DLN8,A46441986,幫浦輸液套(一般型),1.0,2021-11-19,True,46,2021,5.0,2.0,,
153,DLN8,A46441986,幫浦輸液套(一般型),1.0,2021-11-19,True,46,2021,5.0,2.0,,
154,DLN8,A46441986,幫浦輸液套(一般型),1.0,2021-11-22,True,47,2021,5.0,2.0,,
155,DLN8,A46441986,幫浦輸液套(一般型),1.0,2021-11-25,True,47,2021,5.0,2.0,,
156,DLN8,A46441986,幫浦輸液套(一般型),1.0,2021-11-26,True,47,2021,5.0,2.0,,
157,DLN8,A46441986,幫浦輸液套(一般型),1.0,2021-11-26,True,47,2021,5.0,2.0,,
158,DLN8,A46441986,幫浦輸液套(一般型),1.0,2021-12-01,True,48,2021,5.0,2.0,,
159,DLN8,A46441986,幫浦輸液套(一般型),1.0,2021-12-03,True,48,2021,5.0,2.0,,
160,DLN8,A46441986,幫浦輸液套(一般型),1.0,2021-12-16,True,50,2021,5.0,2.0,,
161,DLN8,A46441986,幫浦輸液套(一般型),1.0,2021-12-17,True,50,2021,5.0,2.0,,
162,DLN8,A46441986,幫浦輸液套(一般型),1.0,2021-12-17,True,50,2021,5.0,2.0,,
163,DLN8,A46441986,幫浦輸液套(一般型),1.0,2021-12-17,True,50,2021,5.0,2.0,,
164,DLN8,A46441986,幫浦輸液套(一般型),1.0,2021-12-23,True,51,2021,5.0,2.0,,
165,DLN8,A46441986,幫浦輸液套(一般型),1.0,2021-12-23,True,51,2021,5.0,2.0,,
166,DLN8,A46441986,幫浦輸液套(一般型),1.0,2021-12-24,True,51,2021,5.0,2.0,,
167,DLN8,A46441986,幫浦輸液套(一般型),1.0,2021-12-24,True,51,2021,5.0,2.0,,
168,DLN8,A46441986,幫浦輸液套(一般型),1.0,2021-12-25,False,51,2021,5.0,2.0,,
169,DLN8,A46441986,幫浦輸液套(一般型),1.0,2021-12-28,True,52,2021,4.0,2.0,,
170,DLN8,A46441986,幫浦輸液套(一般型),1.0,2022-01-05,True,1,2022,5.0,2.0,202201.0,C-計價
171,DLN8,A46441986,幫浦輸液套(一般型),1.0,2022-01-06,True,1,2022,5.0,2.0,202201.0,C-計價
172,DLN8,A46441986,幫浦輸液套(一般型),1.0,2022-01-07,True,1,2022,5.0,2.0,202201.0,C-計價
173,DLN8,A46441986,幫浦輸液套(一般型),1.0,2022-01-07,True,1,2022,5.0,2.0,202201.0,C-計價
174,DLN8,A46441986,幫浦輸液套(一般型),1.0,2022-01-08,False,1,2022,5.0,2.0,202201.0,C-計價
175,DLN8,A46441986,幫浦輸液套(一般型),1.0,2022-01-09,False,1,2022,5.0,2.0,202201.0,C-計價
176,DLN8,A46441986,幫浦輸液套(一般型),1.0,2022-01-10,True,2,2022,5.0,2.0,202201.0,C-計價
177,DLN8,A46441986,幫浦輸液套(一般型),1.0,2022-02-18,True,7,2022,5.0,2.0,202202.0,C-計價
178,DLN8,A46441986,幫浦輸液套(一般型),1.0,2022-03-07,True,10,2022,5.0,2.0,202203.0,C-計價
179,DLN8,A46441986,幫浦輸液套(一般型),1.0,2022-03-11,True,10,2022,5.0,2.0,202203.0,C-計價
180,DLN8,A46441986,幫浦輸液套(一般型),1.0,2022-03-16,True,11,2022,5.0,2.0,202203.0,C-計價
181,DLN8,A46441986,幫浦輸液套(一般型),1.0,2022-05-02,False,18,2022,5.0,2.0,202205.0,C-計價
182,DLN8,A46441986,幫浦輸液套(一般型),1.0,2022-05-02,False,18,2022,5.0,2.0,202205.0,C-計價
183,DLN8,A46441986,幫浦輸液套(一般型),1.0,2022-05-03,False,18,2022,5.0,2.0,202205.0,C-計價
184,DLN8,A46441986,幫浦輸液套(一般型),1.0,2022-05-04,False,18,2022,5.0,2.0,202205.0,C-計價
185,DLN8,A46441986,幫浦輸液套(一般型),1.0,2022-05-29,False,21,2022,5.0,2.0,202205.0,C-計價
186,DLN8,A46441986,幫浦輸液套(一般型),1.0,2022-06-16,True,24,2022,5.0,2.0,202206.0,C-計價
187,DLN8,A46441986,幫浦輸液套(一般型),1.0,2022-06-16,True,24,2022,5.0,2.0,202206.0,C-計價
188,DLN8,A46441986,幫浦輸液套(一般型),1.0,2022-06-20,True,25,2022,5.0,2.0,202206.0,C-計價
189,DLN8,A46441986,幫浦輸液套(一般型),1.0,2022-06-23,True,25,2022,5.0,2.0,202206.0,C-計價
190,DLN8,A46441986,幫浦輸液套(一般型),1.0,2022-09-17,False,37,2022,5.0,2.0,202209.0,C-計價
191,DLN8,A46441986,幫浦輸液套(一般型),1.0,2022-10-15,False,41,2022,4.0,3.0,202210.0,C-計價
192,DLN8,A46441986,幫浦輸液套(一般型),1.0,2022-11-06,False,44,2022,5.0,2.0,202211.0,C-計價
193,DLN8,A46441986,幫浦輸液套(一般型),1.0,2022-11-07,True,45,2022,5.0,2.0,202211.0,C-計價
194,DLN8,A46441986,幫浦輸液套(一般型),1.0,2022-12-30,True,52,2022,5.0,3.0,202212.0,C-計價
