,庫房,料號,品名,數量,帳務日期,週,工作日,年,工作天數,休假天數,日期,計價
0,DLN8,F36005006,單一無菌引流袋 500cc,1.0,2019-01-19,3,False,2019,5.0,2.0,,
1,DLN8,F36005006,單一無菌引流袋 500cc,1.0,2019-01-20,3,False,2019,5.0,2.0,,
2,DLN8,F36005006,單一無菌引流袋 500cc,1.0,2019-01-20,3,False,2019,5.0,2.0,,
3,DLN8,F36005006,單一無菌引流袋 500cc,1.0,2019-02-14,7,True,2019,5.0,2.0,,
4,DLN8,F36005006,單一無菌引流袋 500cc,1.0,2019-02-21,8,True,2019,5.0,2.0,,
5,DLN8,F36005006,單一無菌引流袋 500cc,1.0,2019-02-23,8,False,2019,5.0,2.0,,
6,DLN8,F36005006,單一無菌引流袋 500cc,1.0,2019-03-02,9,False,2019,3.0,4.0,,
7,DLN8,F36005006,單一無菌引流袋 500cc,1.0,2019-03-04,10,True,2019,5.0,2.0,,
8,DLN8,F36005006,單一無菌引流袋 500cc,1.0,2019-03-07,10,True,2019,5.0,2.0,,
9,DLN8,F36005006,單一無菌引流袋 500cc,1.0,2019-03-11,11,True,2019,5.0,2.0,,
10,DLN8,F36005006,單一無菌引流袋 500cc,1.0,2019-03-16,11,False,2019,5.0,2.0,,
11,DLN8,F36005006,單一無菌引流袋 500cc,1.0,2019-03-18,12,True,2019,5.0,2.0,,
12,DLN8,F36005006,單一無菌引流袋 500cc,1.0,2019-03-25,13,True,2019,5.0,2.0,,
13,DLN8,F36005006,單一無菌引流袋 500cc,1.0,2019-03-25,13,True,2019,5.0,2.0,,
14,DLN8,F36005006,單一無菌引流袋 500cc,1.0,2019-03-27,13,True,2019,5.0,2.0,,
15,DLN8,F36005006,單一無菌引流袋 500cc,1.0,2019-03-28,13,True,2019,5.0,2.0,,
16,DLN8,F36005006,單一無菌引流袋 500cc,1.0,2019-03-31,13,False,2019,5.0,2.0,,
17,DLN8,F36005006,單一無菌引流袋 500cc,1.0,2019-04-03,14,True,2019,3.0,4.0,,
18,DLN8,F36005006,單一無菌引流袋 500cc,1.0,2019-04-07,14,False,2019,3.0,4.0,,
19,DLN8,F36005006,單一無菌引流袋 500cc,1.0,2019-04-08,15,True,2019,5.0,2.0,,
20,DLN8,F36005006,單一無菌引流袋 500cc,1.0,2019-04-15,16,True,2019,5.0,2.0,,
21,DLN8,F36005006,單一無菌引流袋 500cc,1.0,2019-04-21,16,False,2019,5.0,2.0,,
22,DLN8,F36005006,單一無菌引流袋 500cc,1.0,2019-04-21,16,False,2019,5.0,2.0,,
23,DLN8,F36005006,單一無菌引流袋 500cc,1.0,2019-05-07,19,True,2019,5.0,2.0,,
24,DLN8,F36005006,單一無菌引流袋 500cc,1.0,2019-05-12,19,False,2019,5.0,2.0,,
25,DLN8,F36005006,單一無菌引流袋 500cc,1.0,2019-05-13,20,True,2019,5.0,2.0,,
26,DLN8,F36005006,單一無菌引流袋 500cc,1.0,2019-05-22,21,True,2019,5.0,2.0,,
