,庫房,料號,品名,數量,帳務日期,週,工作日,年,工作天數,休假天數,日期,計價
0,DLN8,C02911226,灌腸管,1.0,2019-01-01,1,False,2019,3.0,3.0,,
1,DLN8,C02911226,灌腸管,1.0,2019-01-02,1,True,2019,3.0,3.0,,
2,DLN8,C02911226,灌腸管,1.0,2019-02-11,7,True,2019,5.0,2.0,,
3,DLN8,C02911226,灌腸管,1.0,2019-03-03,9,False,2019,3.0,4.0,,
4,DLN8,C02911226,灌腸管,1.0,2019-05-06,19,True,2019,5.0,2.0,,
5,DLN8,C02911226,灌腸管,1.0,2019-05-08,19,True,2019,5.0,2.0,,
6,DLN8,C02911226,灌腸管,1.0,2019-05-11,19,False,2019,5.0,2.0,,
7,DLN8,C02911226,灌腸管,1.0,2019-05-15,20,True,2019,5.0,2.0,,
8,DLN8,C02911226,灌腸管,1.0,2019-06-26,26,True,2019,5.0,2.0,,
9,DLN8,C02911226,灌腸管,1.0,2019-07-03,27,True,2019,5.0,2.0,,
10,DLN8,C02911226,灌腸管,1.0,2019-07-10,28,True,2019,5.0,2.0,,
11,DLN8,C02911226,灌腸管,1.0,2019-08-07,32,True,2019,5.0,2.0,,
12,DLN8,C02911226,灌腸管,3.0,2019-08-16,33,True,2019,5.0,2.0,,
13,DLN8,C02911226,灌腸管,1.0,2019-10-29,44,True,2019,5.0,2.0,,
14,DLN8,C02911226,灌腸管,1.0,2019-11-17,46,False,2019,5.0,2.0,,
15,DLN8,C02911226,灌腸管,2.0,2019-11-18,47,True,2019,5.0,2.0,,
16,DLN8,C02911226,灌腸管,1.0,2019-11-20,47,True,2019,5.0,2.0,,
17,DLN8,C02911226,灌腸管,1.0,2019-12-10,50,True,2019,5.0,2.0,,
18,DLN8,C02911226,灌腸管,1.0,2020-01-02,1,True,2020,2.0,3.0,,
19,DLN8,C02911226,灌腸管,1.0,2020-01-05,1,False,2020,2.0,3.0,,
20,DLN8,C02911226,灌腸管,1.0,2020-01-16,3,True,2020,5.0,2.0,,
21,DLN8,C02911226,灌腸管,1.0,2020-01-21,4,True,2020,3.0,4.0,,
22,DLN8,C02911226,灌腸管,1.0,2020-01-22,4,True,2020,3.0,4.0,,
23,DLN8,C02911226,灌腸管,1.0,2020-02-04,6,True,2020,5.0,2.0,,
24,DLN8,C02911226,灌腸管,1.0,2020-06-08,24,True,2020,5.0,2.0,,
25,DLN8,C02911226,灌腸管,1.0,2020-06-09,24,True,2020,5.0,2.0,,
26,DLN8,C02911226,灌腸管,1.0,2020-06-11,24,True,2020,5.0,2.0,,
27,DLN8,C02911226,灌腸管,1.0,2020-07-15,29,True,2020,5.0,2.0,,
28,DLN8,C02911226,灌腸管,1.0,2020-08-20,34,True,2020,5.0,2.0,,
29,DLN8,C02911226,灌腸管,1.0,2020-09-07,37,True,2020,5.0,2.0,,
30,DLN8,C02911226,灌腸管,1.0,2020-10-19,43,True,2020,5.0,2.0,,
31,DLN8,C02911226,灌腸管,1.0,2020-10-26,44,True,2020,5.0,2.0,,
32,DLN8,C02911226,灌腸管,1.0,2020-11-24,48,True,2020,5.0,2.0,,
33,DLN8,C02911226,灌腸管,1.0,2020-12-23,52,True,2020,5.0,2.0,,
34,DLN8,C02911226,灌腸管,1.0,2021-01-14,2,True,2021,5.0,2.0,,
35,DLN8,C02911226,灌腸管,1.0,2021-03-31,13,True,2021,4.0,3.0,,
36,DLN8,C02911226,灌腸管,1.0,2021-04-06,14,True,2021,4.0,3.0,,
37,DLN8,C02911226,灌腸管,1.0,2021-04-12,15,True,2021,5.0,2.0,,
38,DLN8,C02911226,灌腸管,1.0,2021-05-08,18,True,2021,5.0,2.0,,
39,DLN8,C02911226,灌腸管,1.0,2021-05-12,19,True,2021,5.0,2.0,,
40,DLN8,C02911226,灌腸管,1.0,2021-05-23,20,False,2021,5.0,2.0,,
41,DLN8,C02911226,灌腸管,1.0,2021-07-09,27,True,2021,5.0,2.0,,
42,DLN8,C02911226,灌腸管,1.0,2021-07-09,27,True,2021,5.0,2.0,,
43,DLN8,C02911226,灌腸管,1.0,2021-07-18,28,False,2021,5.0,2.0,,
44,DLN8,C02911226,灌腸管,1.0,2021-07-18,28,False,2021,5.0,2.0,,
45,DLN8,C02911226,灌腸管,1.0,2021-07-23,29,True,2021,5.0,2.0,,
46,DLN8,C02911226,灌腸管,1.0,2021-08-04,31,True,2021,5.0,2.0,,
47,DLN8,C02911226,灌腸管,1.0,2021-08-21,33,False,2021,5.0,2.0,,
48,DLN8,C02911226,灌腸管,1.0,2021-10-18,42,True,2021,5.0,2.0,,
49,DLN8,C02911226,灌腸管,1.0,2021-10-19,42,True,2021,5.0,2.0,,
50,DLN8,C02911226,灌腸管,1.0,2021-11-24,47,True,2021,5.0,2.0,,
51,DLN8,C02911226,灌腸管,1.0,2021-12-20,51,True,2021,5.0,2.0,,
52,DLN8,C02911226,灌腸管,2.0,2022-01-03,1,False,2022,5.0,2.0,202201.0,T-不計價
53,DLN8,C02911226,灌腸管,1.0,2022-01-04,1,True,2022,5.0,2.0,202201.0,T-不計價
54,DLN8,C02911226,灌腸管,1.0,2022-01-12,2,True,2022,5.0,2.0,202201.0,T-不計價
55,DLN8,C02911226,灌腸管,1.0,2022-01-30,4,True,2022,5.0,2.0,202201.0,T-不計價
56,DLN8,C02911226,灌腸管,1.0,2022-02-27,8,False,2022,5.0,2.0,202202.0,T-不計價
57,DLN8,C02911226,灌腸管,1.0,2022-03-09,10,True,2022,5.0,2.0,202203.0,T-不計價
