,庫房,料號,品名,數量,帳務日期,週,工作日,年,工作天數,休假天數,日期,計價
0,DLN8,C00211075,橡皮導尿管1wayNo14美規,1.0,2019-01-02,1,True,2019,3.0,3.0,,
1,DLN8,C00211075,橡皮導尿管1wayNo14美規,2.0,2019-01-02,1,True,2019,3.0,3.0,,
2,DLN8,C00211075,橡皮導尿管1wayNo14美規,1.0,2019-01-03,1,True,2019,3.0,3.0,,
3,DLN8,C00211075,橡皮導尿管1wayNo14美規,1.0,2019-01-03,1,True,2019,3.0,3.0,,
4,DLN8,C00211075,橡皮導尿管1wayNo14美規,1.0,2019-01-04,1,True,2019,3.0,3.0,,
5,DLN8,C00211075,橡皮導尿管1wayNo14美規,1.0,2019-01-11,2,True,2019,5.0,2.0,,
6,DLN8,C00211075,橡皮導尿管1wayNo14美規,2.0,2019-01-14,3,True,2019,5.0,2.0,,
7,DLN8,C00211075,橡皮導尿管1wayNo14美規,1.0,2019-01-16,3,True,2019,5.0,2.0,,
8,DLN8,C00211075,橡皮導尿管1wayNo14美規,1.0,2019-01-18,3,True,2019,5.0,2.0,,
9,DLN8,C00211075,橡皮導尿管1wayNo14美規,1.0,2019-01-20,3,False,2019,5.0,2.0,,
10,DLN8,C00211075,橡皮導尿管1wayNo14美規,1.0,2019-01-23,4,True,2019,5.0,2.0,,
11,DLN8,C00211075,橡皮導尿管1wayNo14美規,1.0,2019-01-24,4,True,2019,5.0,2.0,,
12,DLN8,C00211075,橡皮導尿管1wayNo14美規,1.0,2019-01-29,5,True,2019,5.0,2.0,,
13,DLN8,C00211075,橡皮導尿管1wayNo14美規,1.0,2019-01-31,5,True,2019,5.0,2.0,,
14,DLN8,C00211075,橡皮導尿管1wayNo14美規,1.0,2019-02-12,7,True,2019,5.0,2.0,,
15,DLN8,C00211075,橡皮導尿管1wayNo14美規,1.0,2019-02-14,7,True,2019,5.0,2.0,,
16,DLN8,C00211075,橡皮導尿管1wayNo14美規,1.0,2019-02-15,7,True,2019,5.0,2.0,,
17,DLN8,C00211075,橡皮導尿管1wayNo14美規,1.0,2019-02-16,7,False,2019,5.0,2.0,,
18,DLN8,C00211075,橡皮導尿管1wayNo14美規,1.0,2019-03-16,11,False,2019,5.0,2.0,,
19,DLN8,C00211075,橡皮導尿管1wayNo14美規,1.0,2019-04-04,14,True,2019,3.0,4.0,,
20,DLN8,C00211075,橡皮導尿管1wayNo14美規,1.0,2019-04-06,14,False,2019,3.0,4.0,,
21,DLN8,C00211075,橡皮導尿管1wayNo14美規,1.0,2019-04-09,15,True,2019,5.0,2.0,,
22,DLN8,C00211075,橡皮導尿管1wayNo14美規,1.0,2019-04-15,16,True,2019,5.0,2.0,,
23,DLN8,C00211075,橡皮導尿管1wayNo14美規,1.0,2019-04-17,16,True,2019,5.0,2.0,,
24,DLN8,C00211075,橡皮導尿管1wayNo14美規,1.0,2019-04-30,18,True,2019,4.0,3.0,,
25,DLN8,C00211075,橡皮導尿管1wayNo14美規,1.0,2019-05-02,18,False,2019,4.0,3.0,,
26,DLN8,C00211075,橡皮導尿管1wayNo14美規,1.0,2019-05-03,18,False,2019,4.0,3.0,,
27,DLN8,C00211075,橡皮導尿管1wayNo14美規,1.0,2019-05-18,20,False,2019,5.0,2.0,,
28,DLN8,C00211075,橡皮導尿管1wayNo14美規,1.0,2019-05-20,21,True,2019,5.0,2.0,,
29,DLN8,C00211075,橡皮導尿管1wayNo14美規,1.0,2019-05-20,21,True,2019,5.0,2.0,,
30,DLN8,C00211075,橡皮導尿管1wayNo14美規,1.0,2019-05-24,21,True,2019,5.0,2.0,,
31,DLN8,C00211075,橡皮導尿管1wayNo14美規,1.0,2019-05-24,21,True,2019,5.0,2.0,,
32,DLN8,C00211075,橡皮導尿管1wayNo14美規,1.0,2019-05-27,22,True,2019,5.0,2.0,,
33,DLN8,C00211075,橡皮導尿管1wayNo14美規,1.0,2019-06-20,25,True,2019,5.0,2.0,,
34,DLN8,C00211075,橡皮導尿管1wayNo14美規,1.0,2019-06-25,26,True,2019,5.0,2.0,,
35,DLN8,C00211075,橡皮導尿管1wayNo14美規,1.0,2019-06-27,26,True,2019,5.0,2.0,,
36,DLN8,C00211075,橡皮導尿管1wayNo14美規,1.0,2019-06-29,26,False,2019,5.0,2.0,,
