,庫房,料號,品名,數量,帳務日期,週,工作日,年,工作天數,休假天數,日期,計價
0,DLN8,T01612024,不再吸入口罩,1.0,2019-01-02,1,True,2019,3.0,3.0,,
1,DLN8,T01612024,不再吸入口罩,1.0,2019-01-10,2,True,2019,5.0,2.0,,
2,DLN8,T01612024,不再吸入口罩,1.0,2019-01-11,2,True,2019,5.0,2.0,,
3,DLN8,T01612024,不再吸入口罩,1.0,2019-01-20,3,False,2019,5.0,2.0,,
4,DLN8,T01612024,不再吸入口罩,1.0,2019-02-19,8,True,2019,5.0,2.0,,
5,DLN8,T01612024,不再吸入口罩,1.0,2019-03-15,11,True,2019,5.0,2.0,,
6,DLN8,T01612024,不再吸入口罩,1.0,2019-04-04,14,True,2019,3.0,4.0,,
7,DLN8,T01612024,不再吸入口罩,1.0,2019-04-28,17,True,2019,5.0,2.0,,
8,DLN8,T01612024,不再吸入口罩,1.0,2019-06-30,26,False,2019,5.0,2.0,,
9,DLN8,T01612024,不再吸入口罩,1.0,2019-07-03,27,True,2019,5.0,2.0,,
10,DLN8,T01612024,不再吸入口罩,1.0,2019-07-06,27,False,2019,5.0,2.0,,
11,DLN8,T01612024,不再吸入口罩,1.0,2019-07-14,28,False,2019,5.0,2.0,,
12,DLN8,T01612024,不再吸入口罩,1.0,2019-07-22,30,True,2019,5.0,2.0,,
13,DLN8,T01612024,不再吸入口罩,1.0,2019-07-26,30,True,2019,5.0,2.0,,
14,DLN8,T01612024,不再吸入口罩,1.0,2019-07-30,31,True,2019,5.0,2.0,,
15,DLN8,T01612024,不再吸入口罩,1.0,2019-08-28,35,True,2019,5.0,2.0,,
16,DLN8,T01612024,不再吸入口罩,1.0,2019-09-01,35,False,2019,5.0,2.0,,
17,DLN8,T01612024,不再吸入口罩,1.0,2019-09-10,37,True,2019,4.0,3.0,,
18,DLN8,T01612024,不再吸入口罩,1.0,2019-10-02,40,False,2019,5.0,2.0,,
19,DLN8,T01612024,不再吸入口罩,1.0,2019-10-27,43,False,2019,5.0,2.0,,
20,DLN8,T01612024,不再吸入口罩,1.0,2019-12-13,50,True,2019,5.0,2.0,,
21,DLN8,T01612024,不再吸入口罩,1.0,2020-01-06,2,True,2020,5.0,2.0,,
22,DLN8,T01612024,不再吸入口罩,1.0,2020-01-07,2,True,2020,5.0,2.0,,
23,DLN8,T01612024,不再吸入口罩,1.0,2020-01-17,3,True,2020,5.0,2.0,,
24,DLN8,T01612024,不再吸入口罩,1.0,2020-02-04,6,True,2020,5.0,2.0,,
25,DLN8,T01612024,不再吸入口罩,1.0,2020-02-19,8,True,2020,5.0,2.0,,
26,DLN8,T01612024,不再吸入口罩,1.0,2020-04-21,17,True,2020,5.0,2.0,,
27,DLN8,T01612024,不再吸入口罩,1.0,2020-06-23,26,True,2020,3.0,4.0,,
28,DLN8,T01612024,不再吸入口罩,1.0,2020-06-26,26,False,2020,3.0,4.0,,
29,DLN8,T01612024,不再吸入口罩,1.0,2020-06-29,27,True,2020,5.0,2.0,,
30,DLN8,T01612024,不再吸入口罩,1.0,2020-06-30,27,True,2020,5.0,2.0,,
31,DLN8,T01612024,不再吸入口罩,1.0,2020-07-04,27,False,2020,5.0,2.0,,
32,DLN8,T01612024,不再吸入口罩,1.0,2020-07-08,28,True,2020,5.0,2.0,,
33,DLN8,T01612024,不再吸入口罩,1.0,2020-07-14,29,True,2020,5.0,2.0,,
34,DLN8,T01612024,不再吸入口罩,1.0,2020-08-09,32,False,2020,5.0,2.0,,
35,DLN8,T01612024,不再吸入口罩,1.0,2020-08-15,33,False,2020,5.0,2.0,,
36,DLN8,T01612024,不再吸入口罩,1.0,2020-08-30,35,False,2020,5.0,2.0,,
37,DLN8,T01612024,不再吸入口罩,2.0,2020-09-04,36,True,2020,4.0,3.0,,
38,DLN8,T01612024,不再吸入口罩,1.0,2020-10-16,42,True,2020,5.0,2.0,,
39,DLN8,T01612024,不再吸入口罩,1.0,2020-11-06,45,True,2020,5.0,2.0,,
40,DLN8,T01612024,不再吸入口罩,1.0,2020-12-01,49,True,2020,5.0,2.0,,
41,DLN8,T01612024,不再吸入口罩,1.0,2020-12-14,51,True,2020,5.0,2.0,,
42,DLN8,T01612024,不再吸入口罩,1.0,2021-01-06,1,True,2021,5.0,2.0,,
43,DLN8,T01612024,不再吸入口罩,1.0,2021-01-14,2,True,2021,5.0,2.0,,
44,DLN8,T01612024,不再吸入口罩,1.0,2021-01-17,2,False,2021,5.0,2.0,,
45,DLN8,T01612024,不再吸入口罩,1.0,2021-01-20,3,True,2021,5.0,2.0,,
46,DLN8,T01612024,不再吸入口罩,1.0,2021-01-22,3,True,2021,5.0,2.0,,
47,DLN8,T01612024,不再吸入口罩,1.0,2021-01-29,4,True,2021,5.0,2.0,,
48,DLN8,T01612024,不再吸入口罩,1.0,2021-02-08,6,True,2021,2.0,5.0,,
49,DLN8,T01612024,不再吸入口罩,1.0,2021-02-24,8,True,2021,5.0,2.0,,
50,DLN8,T01612024,不再吸入口罩,1.0,2021-04-12,15,True,2021,5.0,2.0,,
51,DLN8,T01612024,不再吸入口罩,1.0,2021-04-17,15,False,2021,5.0,2.0,,
52,DLN8,T01612024,不再吸入口罩,1.0,2021-04-19,16,True,2021,5.0,2.0,,
53,DLN8,T01612024,不再吸入口罩,1.0,2021-04-26,17,True,2021,5.0,2.0,,
54,DLN8,T01612024,不再吸入口罩,1.0,2021-05-24,21,True,2021,5.0,2.0,,
55,DLN8,T01612024,不再吸入口罩,1.0,2021-05-27,21,True,2021,5.0,2.0,,
56,DLN8,T01612024,不再吸入口罩,1.0,2021-06-07,23,True,2021,5.0,2.0,,
57,DLN8,T01612024,不再吸入口罩,2.0,2021-06-12,23,False,2021,5.0,2.0,,
58,DLN8,T01612024,不再吸入口罩,1.0,2021-06-14,24,False,2021,4.0,3.0,,
59,DLN8,T01612024,不再吸入口罩,1.0,2021-06-17,24,True,2021,4.0,3.0,,
60,DLN8,T01612024,不再吸入口罩,1.0,2021-07-06,27,True,2021,5.0,2.0,,
61,DLN8,T01612024,不再吸入口罩,1.0,2021-07-21,29,True,2021,5.0,2.0,,
62,DLN8,T01612024,不再吸入口罩,1.0,2021-07-27,30,True,2021,5.0,2.0,,
63,DLN8,T01612024,不再吸入口罩,1.0,2021-07-29,30,True,2021,5.0,2.0,,
64,DLN8,T01612024,不再吸入口罩,1.0,2021-07-29,30,True,2021,5.0,2.0,,
65,DLN8,T01612024,不再吸入口罩,1.0,2021-08-24,34,True,2021,5.0,2.0,,
66,DLN8,T01612024,不再吸入口罩,1.0,2021-09-05,35,False,2021,4.0,3.0,,
67,DLN8,T01612024,不再吸入口罩,1.0,2021-09-23,38,True,2021,3.0,4.0,,
68,DLN8,T01612024,不再吸入口罩,1.0,2021-10-09,40,True,2021,5.0,2.0,,
69,DLN8,T01612024,不再吸入口罩,1.0,2021-11-14,45,False,2021,5.0,2.0,,
70,DLN8,T01612024,不再吸入口罩,1.0,2021-11-15,46,True,2021,5.0,2.0,,
71,DLN8,T01612024,不再吸入口罩,1.0,2021-11-18,46,True,2021,5.0,2.0,,
72,DLN8,T01612024,不再吸入口罩,1.0,2022-01-25,4,True,2022,5.0,2.0,202201.0,T-不計價
73,DLN8,T01612024,不再吸入口罩,1.0,2022-03-30,13,True,2022,5.0,2.0,202203.0,T-不計價
74,DLN8,T01612024,不再吸入口罩,1.0,2022-04-26,17,True,2022,5.0,2.0,202204.0,T-不計價
75,DLN8,T01612024,不再吸入口罩,1.0,2022-05-02,18,False,2022,5.0,2.0,202205.0,T-不計價
76,DLN8,T01612024,不再吸入口罩,1.0,2022-06-07,23,True,2022,5.0,2.0,202206.0,T-不計價
77,DLN8,T01612024,不再吸入口罩,1.0,2022-06-08,23,True,2022,5.0,2.0,202206.0,T-不計價
78,DLN8,T01612024,不再吸入口罩,1.0,2022-06-10,23,True,2022,5.0,2.0,202206.0,T-不計價
79,DLN8,T01612024,不再吸入口罩,1.0,2022-06-11,23,False,2022,5.0,2.0,202206.0,T-不計價
80,DLN8,T01612024,不再吸入口罩,1.0,2022-06-12,23,False,2022,5.0,2.0,202206.0,T-不計價
81,DLN8,T01612024,不再吸入口罩,1.0,2022-06-14,24,True,2022,5.0,2.0,202206.0,T-不計價
82,DLN8,T01612024,不再吸入口罩,1.0,2022-06-24,25,True,2022,5.0,2.0,202206.0,T-不計價
83,DLN8,T01612024,不再吸入口罩,1.0,2022-06-30,26,True,2022,5.0,2.0,202206.0,T-不計價
84,DLN8,T01612024,不再吸入口罩,1.0,2022-07-02,26,False,2022,5.0,2.0,202207.0,T-不計價
