,庫房,料號,品名,數量,帳務日期,週,工作日
16,DLN2,C13930399,T型連接管,0.0,2021-01-12,1,True
16,DLN2,C13930399,T型連接管,1.0,2021-01-12,2,True
16,DLN2,C13930399,T型連接管,0.0,2021-01-12,3,True
16,DLN2,C13930399,T型連接管,0.0,2021-01-12,4,True
16,DLN2,C13930399,T型連接管,0.0,2021-01-12,5,True
16,DLN2,C13930399,T型連接管,0.0,2021-01-12,6,True
16,DLN2,C13930399,T型連接管,0.0,2021-01-12,7,True
16,DLN2,C13930399,T型連接管,0.0,2021-01-12,8,True
16,DLN2,C13930399,T型連接管,0.0,2021-01-12,9,True
16,DLN2,C13930399,T型連接管,0.0,2021-01-12,10,True
16,DLN2,C13930399,T型連接管,0.0,2021-01-12,11,True
16,DLN2,C13930399,T型連接管,0.0,2021-01-12,12,True
16,DLN2,C13930399,T型連接管,0.0,2021-01-12,13,True
16,DLN2,C13930399,T型連接管,0.0,2021-01-12,14,True
16,DLN2,C13930399,T型連接管,0.0,2021-01-12,15,True
16,DLN2,C13930399,T型連接管,0.0,2021-01-12,16,True
16,DLN2,C13930399,T型連接管,0.0,2021-01-12,17,True
16,DLN2,C13930399,T型連接管,0.0,2021-01-12,18,True
16,DLN2,C13930399,T型連接管,0.0,2021-01-12,19,True
16,DLN2,C13930399,T型連接管,0.0,2021-01-12,20,True
16,DLN2,C13930399,T型連接管,0.0,2021-01-12,21,True
16,DLN2,C13930399,T型連接管,0.0,2021-01-12,22,True
385,DLN2,C13930399,T型連接管,1.0,2021-06-09,23,True
386,DLN2,C13930399,T型連接管,1.0,2021-06-20,24,False
16,DLN2,C13930399,T型連接管,0.0,2021-01-12,25,True
16,DLN2,C13930399,T型連接管,0.0,2021-01-12,26,True
16,DLN2,C13930399,T型連接管,0.0,2021-01-12,27,True
16,DLN2,C13930399,T型連接管,0.0,2021-01-12,28,True
499,DLN2,C13930399,T型連接管,1.0,2021-07-23,29,True
500,DLN2,C13930399,T型連接管,1.0,2021-07-26,30,True
603,DLN2,C13930399,T型連接管,2.0,2021-08-02,31,True
16,DLN2,C13930399,T型連接管,0.0,2021-01-12,32,True
16,DLN2,C13930399,T型連接管,0.0,2021-01-12,33,True
16,DLN2,C13930399,T型連接管,0.0,2021-01-12,34,True
16,DLN2,C13930399,T型連接管,0.0,2021-01-12,35,True
16,DLN2,C13930399,T型連接管,0.0,2021-01-12,36,True
16,DLN2,C13930399,T型連接管,0.0,2021-01-12,37,True
16,DLN2,C13930399,T型連接管,0.0,2021-01-12,38,True
16,DLN2,C13930399,T型連接管,0.0,2021-01-12,39,True
16,DLN2,C13930399,T型連接管,0.0,2021-01-12,40,True
16,DLN2,C13930399,T型連接管,0.0,2021-01-12,41,True
16,DLN2,C13930399,T型連接管,0.0,2021-01-12,42,True
16,DLN2,C13930399,T型連接管,0.0,2021-01-12,43,True
16,DLN2,C13930399,T型連接管,0.0,2021-01-12,44,True
855,DLN2,C13930399,T型連接管,1.0,2021-11-11,45,True
16,DLN2,C13930399,T型連接管,0.0,2021-01-12,46,True
16,DLN2,C13930399,T型連接管,0.0,2021-01-12,47,True
16,DLN2,C13930399,T型連接管,0.0,2021-01-12,48,True
16,DLN2,C13930399,T型連接管,0.0,2021-01-12,49,True
927,DLN2,C13930399,T型連接管,1.0,2021-12-17,50,True
16,DLN2,C13930399,T型連接管,0.0,2021-01-12,51,True
16,DLN2,C13930399,T型連接管,0.0,2021-01-12,52,True
