,庫房,料號,品名,數量,週,工作日,帳務日期
92040,DLN6,J00202019,勤達豪華型尿袋 (滅菌),20,1,False,2022-01-09
92055,DLN6,J00202019,勤達豪華型尿袋 (滅菌),15,2,False,2022-01-16
92073,DLN6,J00202019,勤達豪華型尿袋 (滅菌),20,3,False,2022-01-23
92088,DLN6,J00202019,勤達豪華型尿袋 (滅菌),15,4,True,2022-01-30
92099,DLN6,J00202019,勤達豪華型尿袋 (滅菌),11,5,False,2022-02-06
92119,DLN6,J00202019,勤達豪華型尿袋 (滅菌),20,6,False,2022-02-13
92136,DLN6,J00202019,勤達豪華型尿袋 (滅菌),19,7,False,2022-02-19
92149,DLN6,J00202019,勤達豪華型尿袋 (滅菌),14,8,False,2022-02-27
92163,DLN6,J00202019,勤達豪華型尿袋 (滅菌),13,9,False,2022-03-06
92175,DLN6,J00202019,勤達豪華型尿袋 (滅菌),12,10,False,2022-03-13
92189,DLN6,J00202019,勤達豪華型尿袋 (滅菌),15,11,False,2022-03-20
92206,DLN6,J00202019,勤達豪華型尿袋 (滅菌),17,12,False,2022-03-27
92225,DLN6,J00202019,勤達豪華型尿袋 (滅菌),20,13,False,2022-04-03
92243,DLN6,J00202019,勤達豪華型尿袋 (滅菌),20,14,False,2022-04-10
92260,DLN6,J00202019,勤達豪華型尿袋 (滅菌),18,15,False,2022-04-17
92276,DLN6,J00202019,勤達豪華型尿袋 (滅菌),16,16,True,2022-04-24
92295,DLN6,J00202019,勤達豪華型尿袋 (滅菌),19,17,False,2022-04-30
92313,DLN6,J00202019,勤達豪華型尿袋 (滅菌),18,18,False,2022-05-08
92333,DLN6,J00202019,勤達豪華型尿袋 (滅菌),20,19,False,2022-05-15
92346,DLN6,J00202019,勤達豪華型尿袋 (滅菌),14,20,False,2022-05-22
92366,DLN6,J00202019,勤達豪華型尿袋 (滅菌),21,21,False,2022-05-29
92381,DLN6,J00202019,勤達豪華型尿袋 (滅菌),15,22,False,2022-06-05
92398,DLN6,J00202019,勤達豪華型尿袋 (滅菌),17,23,False,2022-06-11
92419,DLN6,J00202019,勤達豪華型尿袋 (滅菌),23,24,False,2022-06-19
92438,DLN6,J00202019,勤達豪華型尿袋 (滅菌),19,25,True,2022-06-24
92454,DLN6,J00202019,勤達豪華型尿袋 (滅菌),16,26,False,2022-07-03
92460,DLN6,J00202019,勤達豪華型尿袋 (滅菌),6,27,False,2022-07-09
92465,DLN6,J00202019,勤達豪華型尿袋 (滅菌),5,28,False,2022-07-17
92486,DLN6,J00202019,勤達豪華型尿袋 (滅菌),22,29,False,2022-07-24
92502,DLN6,J00202019,勤達豪華型尿袋 (滅菌),16,30,False,2022-07-31
92526,DLN6,J00202019,勤達豪華型尿袋 (滅菌),25,31,False,2022-08-07
92541,DLN6,J00202019,勤達豪華型尿袋 (滅菌),16,32,False,2022-08-14
92556,DLN6,J00202019,勤達豪華型尿袋 (滅菌),17,33,False,2022-08-20
92574,DLN6,J00202019,勤達豪華型尿袋 (滅菌),18,34,False,2022-08-27
92593,DLN6,J00202019,勤達豪華型尿袋 (滅菌),21,35,False,2022-09-03
92613,DLN6,J00202019,勤達豪華型尿袋 (滅菌),20,36,False,2022-09-10
92630,DLN6,J00202019,勤達豪華型尿袋 (滅菌),17,37,False,2022-09-18
92643,DLN6,J00202019,勤達豪華型尿袋 (滅菌),13,38,False,2022-09-25
92662,DLN6,J00202019,勤達豪華型尿袋 (滅菌),20,39,False,2022-10-01
92681,DLN6,J00202019,勤達豪華型尿袋 (滅菌),19,40,True,2022-10-09
92691,DLN6,J00202019,勤達豪華型尿袋 (滅菌),10,41,False,2022-10-16
92701,DLN6,J00202019,勤達豪華型尿袋 (滅菌),10,42,False,2022-10-23
92713,DLN6,J00202019,勤達豪華型尿袋 (滅菌),12,43,False,2022-10-29
92731,DLN6,J00202019,勤達豪華型尿袋 (滅菌),18,44,False,2022-11-06
92750,DLN6,J00202019,勤達豪華型尿袋 (滅菌),20,45,False,2022-11-13
92766,DLN6,J00202019,勤達豪華型尿袋 (滅菌),16,46,False,2022-11-20
92778,DLN6,J00202019,勤達豪華型尿袋 (滅菌),13,47,False,2022-11-27
92792,DLN6,J00202019,勤達豪華型尿袋 (滅菌),14,48,False,2022-12-04
92805,DLN6,J00202019,勤達豪華型尿袋 (滅菌),13,49,False,2022-12-11
92821,DLN6,J00202019,勤達豪華型尿袋 (滅菌),16,50,False,2022-12-18
92838,DLN6,J00202019,勤達豪華型尿袋 (滅菌),17,51,False,2022-12-25
92854,DLN6,J00202019,勤達豪華型尿袋 (滅菌),18,52,False,2022-12-31
