,庫房,料號,品名,數量,週,工作日,帳務日期
62629,DLN6,B03110120,人工薄膜,10,1,False,2022-01-08
62634,DLN6,B03110120,人工薄膜,5,2,False,2022-01-16
62641,DLN6,B03110120,人工薄膜,7,3,True,2022-01-20
62649,DLN6,B03110120,人工薄膜,16,4,True,2022-01-30
62655,DLN6,B03110120,人工薄膜,13,5,False,2022-02-05
62658,DLN6,B03110120,人工薄膜,4,6,False,2022-02-13
62667,DLN6,B03110120,人工薄膜,9,7,False,2022-02-20
62670,DLN6,B03110120,人工薄膜,3,8,False,2022-02-27
62672,DLN6,B03110120,人工薄膜,2,9,True,2022-02-28
62673,DLN6,B03110120,人工薄膜,1,10,True,2022-03-11
62677,DLN6,B03110120,人工薄膜,4,11,False,2022-03-19
62678,DLN6,B03110120,人工薄膜,1,12,True,2022-03-21
62682,DLN6,B03110120,人工薄膜,4,13,True,2022-03-31
62688,DLN6,B03110120,人工薄膜,6,14,False,2022-04-10
62695,DLN6,B03110120,人工薄膜,9,15,False,2022-04-17
62700,DLN6,B03110120,人工薄膜,5,16,True,2022-04-24
62708,DLN6,B03110120,人工薄膜,8,17,False,2022-05-01
62712,DLN6,B03110120,人工薄膜,4,18,True,2022-05-06
62716,DLN6,B03110120,人工薄膜,5,19,False,2022-05-14
62728,DLN6,B03110120,人工薄膜,12,20,False,2022-05-22
62736,DLN6,B03110120,人工薄膜,8,21,False,2022-05-29
62744,DLN6,B03110120,人工薄膜,10,22,False,2022-06-05
62754,DLN6,B03110120,人工薄膜,11,23,False,2022-06-12
62760,DLN6,B03110120,人工薄膜,6,24,False,2022-06-19
62768,DLN6,B03110120,人工薄膜,9,25,False,2022-06-25
62780,DLN6,B03110120,人工薄膜,14,26,False,2022-07-02
62781,DLN6,B03110120,人工薄膜,1,27,True,2022-07-06
62784,DLN6,B03110120,人工薄膜,4,28,False,2022-07-16
62793,DLN6,B03110120,人工薄膜,15,29,False,2022-07-24
62803,DLN6,B03110120,人工薄膜,14,30,False,2022-07-31
62807,DLN6,B03110120,人工薄膜,4,31,True,2022-08-05
62809,DLN6,B03110120,人工薄膜,2,32,False,2022-08-13
62813,DLN6,B03110120,人工薄膜,4,33,False,2022-08-20
62817,DLN6,B03110120,人工薄膜,4,34,True,2022-08-26
62824,DLN6,B03110120,人工薄膜,8,35,False,2022-09-04
62831,DLN6,B03110120,人工薄膜,11,36,False,2022-09-11
62836,DLN6,B03110120,人工薄膜,5,37,False,2022-09-17
62847,DLN6,B03110120,人工薄膜,11,38,False,2022-09-25
62852,DLN6,B03110120,人工薄膜,5,39,False,2022-10-02
62858,DLN6,B03110120,人工薄膜,7,40,True,2022-10-08
62859,DLN6,B03110120,人工薄膜,1,41,True,2022-10-10
62862,DLN6,B03110120,人工薄膜,3,42,True,2022-10-21
62866,DLN6,B03110120,人工薄膜,6,43,False,2022-10-29
62873,DLN6,B03110120,人工薄膜,8,44,False,2022-11-05
62880,DLN6,B03110120,人工薄膜,14,45,False,2022-11-13
62887,DLN6,B03110120,人工薄膜,7,46,False,2022-11-20
62897,DLN6,B03110120,人工薄膜,13,47,False,2022-11-27
62907,DLN6,B03110120,人工薄膜,11,48,False,2022-12-03
62912,DLN6,B03110120,人工薄膜,5,49,False,2022-12-11
62917,DLN6,B03110120,人工薄膜,6,50,False,2022-12-18
62921,DLN6,B03110120,人工薄膜,6,51,False,2022-12-25
62929,DLN6,B03110120,人工薄膜,17,52,False,2022-12-31
