,庫房,料號,品名,數量,週,工作日,帳務日期,日期,計價
21099,DLN6,A00120504,50cc塑膠注射空針-非螺紋,11,1,False,2022-01-08,,
21103,DLN6,A00120504,50cc塑膠注射空針-非螺紋,4,2,True,2022-01-11,,
21107,DLN6,A00120504,50cc塑膠注射空針-非螺紋,4,3,False,2022-01-23,,
21090,DLN6,A00120504,50cc塑膠注射空針-非螺紋,0,4,True,2022-01-06,202201.0,T-不計價
21108,DLN6,A00120504,50cc塑膠注射空針-非螺紋,1,5,False,2022-02-05,,
21113,DLN6,A00120504,50cc塑膠注射空針-非螺紋,6,6,False,2022-02-13,,
21125,DLN6,A00120504,50cc塑膠注射空針-非螺紋,13,7,False,2022-02-19,,
21130,DLN6,A00120504,50cc塑膠注射空針-非螺紋,5,8,True,2022-02-25,,
21135,DLN6,A00120504,50cc塑膠注射空針-非螺紋,5,9,False,2022-03-06,,
21144,DLN6,A00120504,50cc塑膠注射空針-非螺紋,10,10,True,2022-03-11,,
21156,DLN6,A00120504,50cc塑膠注射空針-非螺紋,12,11,False,2022-03-20,,
21163,DLN6,A00120504,50cc塑膠注射空針-非螺紋,8,12,False,2022-03-27,,
21164,DLN6,A00120504,50cc塑膠注射空針-非螺紋,1,13,False,2022-04-03,,
21168,DLN6,A00120504,50cc塑膠注射空針-非螺紋,4,14,True,2022-04-08,,
21176,DLN6,A00120504,50cc塑膠注射空針-非螺紋,8,15,False,2022-04-17,,
21181,DLN6,A00120504,50cc塑膠注射空針-非螺紋,6,16,True,2022-04-24,,
21192,DLN6,A00120504,50cc塑膠注射空針-非螺紋,17,17,False,2022-05-01,,
21196,DLN6,A00120504,50cc塑膠注射空針-非螺紋,9,18,False,2022-05-08,,
21205,DLN6,A00120504,50cc塑膠注射空針-非螺紋,11,19,False,2022-05-15,,
21210,DLN6,A00120504,50cc塑膠注射空針-非螺紋,7,20,False,2022-05-22,,
21220,DLN6,A00120504,50cc塑膠注射空針-非螺紋,16,21,False,2022-05-29,,
21235,DLN6,A00120504,50cc塑膠注射空針-非螺紋,17,22,False,2022-06-05,,
21245,DLN6,A00120504,50cc塑膠注射空針-非螺紋,12,23,False,2022-06-12,,
21254,DLN6,A00120504,50cc塑膠注射空針-非螺紋,10,24,False,2022-06-19,,
21262,DLN6,A00120504,50cc塑膠注射空針-非螺紋,10,25,False,2022-06-26,,
21264,DLN6,A00120504,50cc塑膠注射空針-非螺紋,3,26,False,2022-07-03,,
21265,DLN6,A00120504,50cc塑膠注射空針-非螺紋,1,27,True,2022-07-04,,
21268,DLN6,A00120504,50cc塑膠注射空針-非螺紋,3,28,False,2022-07-17,,
21271,DLN6,A00120504,50cc塑膠注射空針-非螺紋,3,29,False,2022-07-24,,
21278,DLN6,A00120504,50cc塑膠注射空針-非螺紋,13,30,False,2022-07-31,,
21291,DLN6,A00120504,50cc塑膠注射空針-非螺紋,14,31,False,2022-08-07,,
21295,DLN6,A00120504,50cc塑膠注射空針-非螺紋,5,32,False,2022-08-14,,
21297,DLN6,A00120504,50cc塑膠注射空針-非螺紋,2,33,False,2022-08-20,,
21309,DLN6,A00120504,50cc塑膠注射空針-非螺紋,12,34,False,2022-08-28,,
21326,DLN6,A00120504,50cc塑膠注射空針-非螺紋,22,35,False,2022-09-04,,
21331,DLN6,A00120504,50cc塑膠注射空針-非螺紋,6,36,False,2022-09-11,,
21332,DLN6,A00120504,50cc塑膠注射空針-非螺紋,2,37,True,2022-09-13,,
21333,DLN6,A00120504,50cc塑膠注射空針-非螺紋,2,38,True,2022-09-20,,
21341,DLN6,A00120504,50cc塑膠注射空針-非螺紋,10,39,False,2022-10-02,,
21359,DLN6,A00120504,50cc塑膠注射空針-非螺紋,19,40,True,2022-10-09,,
21364,DLN6,A00120504,50cc塑膠注射空針-非螺紋,5,41,False,2022-10-15,,
21373,DLN6,A00120504,50cc塑膠注射空針-非螺紋,10,42,False,2022-10-23,,
21390,DLN6,A00120504,50cc塑膠注射空針-非螺紋,23,43,False,2022-10-30,,
21409,DLN6,A00120504,50cc塑膠注射空針-非螺紋,22,44,False,2022-11-06,,
21417,DLN6,A00120504,50cc塑膠注射空針-非螺紋,10,45,False,2022-11-13,,
21431,DLN6,A00120504,50cc塑膠注射空針-非螺紋,20,46,False,2022-11-20,,
21441,DLN6,A00120504,50cc塑膠注射空針-非螺紋,12,47,False,2022-11-27,,
21454,DLN6,A00120504,50cc塑膠注射空針-非螺紋,18,48,False,2022-12-04,,
21466,DLN6,A00120504,50cc塑膠注射空針-非螺紋,14,49,False,2022-12-11,,
21484,DLN6,A00120504,50cc塑膠注射空針-非螺紋,21,50,False,2022-12-18,,
21492,DLN6,A00120504,50cc塑膠注射空針-非螺紋,12,51,False,2022-12-25,,
21507,DLN6,A00120504,50cc塑膠注射空針-非螺紋,21,52,False,2022-12-31,,
