,庫房,料號,品名,數量,週,工作日,帳務日期,日期,計價
96910,DLN6,T04220215,微量噴霧器,3,1,True,2022-01-07,,
96911,DLN6,T04220215,微量噴霧器,1,2,True,2022-01-13,,
96912,DLN6,T04220215,微量噴霧器,1,3,True,2022-01-21,,
96914,DLN6,T04220215,微量噴霧器,2,4,True,2022-01-28,,
96916,DLN6,T04220215,微量噴霧器,2,5,False,2022-02-01,,
96921,DLN6,T04220215,微量噴霧器,5,6,False,2022-02-13,,
96928,DLN6,T04220215,微量噴霧器,7,7,False,2022-02-20,,
96929,DLN6,T04220215,微量噴霧器,1,8,True,2022-02-24,,
96933,DLN6,T04220215,微量噴霧器,4,9,True,2022-03-04,,
96940,DLN6,T04220215,微量噴霧器,7,10,False,2022-03-12,,
96941,DLN6,T04220215,微量噴霧器,1,11,True,2022-03-18,,
96946,DLN6,T04220215,微量噴霧器,5,12,False,2022-03-27,,
96949,DLN6,T04220215,微量噴霧器,3,13,True,2022-03-31,,
96950,DLN6,T04220215,微量噴霧器,1,14,True,2022-04-08,,
96952,DLN6,T04220215,微量噴霧器,2,15,True,2022-04-15,,
96954,DLN6,T04220215,微量噴霧器,2,16,True,2022-04-24,,
96956,DLN6,T04220215,微量噴霧器,2,17,True,2022-04-27,,
96961,DLN6,T04220215,微量噴霧器,5,18,True,2022-05-07,,
96966,DLN6,T04220215,微量噴霧器,5,19,True,2022-05-13,,
96972,DLN6,T04220215,微量噴霧器,6,20,True,2022-05-20,,
96977,DLN6,T04220215,微量噴霧器,5,21,False,2022-05-29,,
96980,DLN6,T04220215,微量噴霧器,3,22,False,2022-06-05,,
96984,DLN6,T04220215,微量噴霧器,4,23,False,2022-06-12,,
96989,DLN6,T04220215,微量噴霧器,5,24,False,2022-06-18,,
96907,DLN6,T04220215,微量噴霧器,0,25,False,2022-01-02,202201.0,T-不計價
96994,DLN6,T04220215,微量噴霧器,5,26,False,2022-07-02,,
96995,DLN6,T04220215,微量噴霧器,1,27,True,2022-07-05,,
96907,DLN6,T04220215,微量噴霧器,0,28,False,2022-01-02,202201.0,T-不計價
96998,DLN6,T04220215,微量噴霧器,3,29,False,2022-07-24,,
97001,DLN6,T04220215,微量噴霧器,3,30,False,2022-07-31,,
97007,DLN6,T04220215,微量噴霧器,6,31,True,2022-08-05,,
97014,DLN6,T04220215,微量噴霧器,7,32,True,2022-08-12,,
97017,DLN6,T04220215,微量噴霧器,3,33,True,2022-08-18,,
97023,DLN6,T04220215,微量噴霧器,6,34,False,2022-08-28,,
97027,DLN6,T04220215,微量噴霧器,4,35,True,2022-09-01,,
97036,DLN6,T04220215,微量噴霧器,10,36,False,2022-09-11,,
97037,DLN6,T04220215,微量噴霧器,1,37,False,2022-09-12,,
97042,DLN6,T04220215,微量噴霧器,5,38,True,2022-09-21,,
97052,DLN6,T04220215,微量噴霧器,11,39,False,2022-10-02,,
97053,DLN6,T04220215,微量噴霧器,1,40,False,2022-10-03,,
97054,DLN6,T04220215,微量噴霧器,1,41,True,2022-10-10,,
97058,DLN6,T04220215,微量噴霧器,4,42,False,2022-10-23,,
97062,DLN6,T04220215,微量噴霧器,4,43,False,2022-10-30,,
97066,DLN6,T04220215,微量噴霧器,4,44,False,2022-11-06,,
97069,DLN6,T04220215,微量噴霧器,3,45,False,2022-11-12,,
97075,DLN6,T04220215,微量噴霧器,6,46,False,2022-11-20,,
97076,DLN6,T04220215,微量噴霧器,1,47,True,2022-11-25,,
97082,DLN6,T04220215,微量噴霧器,6,48,False,2022-12-03,,
97085,DLN6,T04220215,微量噴霧器,3,49,True,2022-12-07,,
97086,DLN6,T04220215,微量噴霧器,1,50,True,2022-12-13,,
97091,DLN6,T04220215,微量噴霧器,5,51,False,2022-12-25,,
97095,DLN6,T04220215,微量噴霧器,5,52,True,2022-12-28,,
