,庫房,料號,品名,數量,週,工作日,帳務日期,日期,計價
64300,DLN6,C00733004,3 Lumen  輸液導管組,4,1,True,2022-01-07,,
64303,DLN6,C00733004,3 Lumen  輸液導管組,4,2,False,2022-01-16,,
64304,DLN6,C00733004,3 Lumen  輸液導管組,1,3,True,2022-01-18,,
64306,DLN6,C00733004,3 Lumen  輸液導管組,2,4,True,2022-01-29,,
64297,DLN6,C00733004,3 Lumen  輸液導管組,0,5,True,2022-01-04,202201.0,C-計價
64297,DLN6,C00733004,3 Lumen  輸液導管組,0,6,True,2022-01-04,202201.0,C-計價
64307,DLN6,C00733004,3 Lumen  輸液導管組,1,7,True,2022-02-15,,
64309,DLN6,C00733004,3 Lumen  輸液導管組,2,8,False,2022-02-27,,
64311,DLN6,C00733004,3 Lumen  輸液導管組,2,9,True,2022-03-02,,
64313,DLN6,C00733004,3 Lumen  輸液導管組,2,10,True,2022-03-11,,
64314,DLN6,C00733004,3 Lumen  輸液導管組,1,11,False,2022-03-19,,
64315,DLN6,C00733004,3 Lumen  輸液導管組,1,12,True,2022-03-22,,
64316,DLN6,C00733004,3 Lumen  輸液導管組,1,13,True,2022-03-30,,
64318,DLN6,C00733004,3 Lumen  輸液導管組,2,14,True,2022-04-08,,
64320,DLN6,C00733004,3 Lumen  輸液導管組,2,15,True,2022-04-14,,
64321,DLN6,C00733004,3 Lumen  輸液導管組,1,16,True,2022-04-24,,
64324,DLN6,C00733004,3 Lumen  輸液導管組,3,17,True,2022-04-28,,
64326,DLN6,C00733004,3 Lumen  輸液導管組,3,18,True,2022-05-06,,
64328,DLN6,C00733004,3 Lumen  輸液導管組,2,19,True,2022-05-13,,
64297,DLN6,C00733004,3 Lumen  輸液導管組,0,20,True,2022-01-04,202201.0,C-計價
64329,DLN6,C00733004,3 Lumen  輸液導管組,1,21,True,2022-05-25,,
64330,DLN6,C00733004,3 Lumen  輸液導管組,1,22,False,2022-06-04,,
64297,DLN6,C00733004,3 Lumen  輸液導管組,0,23,True,2022-01-04,202201.0,C-計價
64331,DLN6,C00733004,3 Lumen  輸液導管組,1,24,True,2022-06-14,,
64332,DLN6,C00733004,3 Lumen  輸液導管組,1,25,True,2022-06-20,,
64297,DLN6,C00733004,3 Lumen  輸液導管組,0,26,True,2022-01-04,202201.0,C-計價
64297,DLN6,C00733004,3 Lumen  輸液導管組,0,27,True,2022-01-04,202201.0,C-計價
64297,DLN6,C00733004,3 Lumen  輸液導管組,0,28,True,2022-01-04,202201.0,C-計價
64297,DLN6,C00733004,3 Lumen  輸液導管組,0,29,True,2022-01-04,202201.0,C-計價
64333,DLN6,C00733004,3 Lumen  輸液導管組,1,30,True,2022-07-27,,
64297,DLN6,C00733004,3 Lumen  輸液導管組,0,31,True,2022-01-04,202201.0,C-計價
64297,DLN6,C00733004,3 Lumen  輸液導管組,0,32,True,2022-01-04,202201.0,C-計價
64334,DLN6,C00733004,3 Lumen  輸液導管組,1,33,True,2022-08-16,,
64335,DLN6,C00733004,3 Lumen  輸液導管組,2,34,False,2022-08-27,,
64337,DLN6,C00733004,3 Lumen  輸液導管組,2,35,True,2022-09-02,,
64339,DLN6,C00733004,3 Lumen  輸液導管組,2,36,True,2022-09-09,,
64297,DLN6,C00733004,3 Lumen  輸液導管組,0,37,True,2022-01-04,202201.0,C-計價
64340,DLN6,C00733004,3 Lumen  輸液導管組,1,38,False,2022-09-25,,
64341,DLN6,C00733004,3 Lumen  輸液導管組,1,39,True,2022-09-29,,
64342,DLN6,C00733004,3 Lumen  輸液導管組,1,40,False,2022-10-05,,
64297,DLN6,C00733004,3 Lumen  輸液導管組,0,41,True,2022-01-04,202201.0,C-計價
64343,DLN6,C00733004,3 Lumen  輸液導管組,2,42,True,2022-10-18,,
64297,DLN6,C00733004,3 Lumen  輸液導管組,0,43,True,2022-01-04,202201.0,C-計價
64344,DLN6,C00733004,3 Lumen  輸液導管組,1,44,False,2022-11-06,,
64346,DLN6,C00733004,3 Lumen  輸液導管組,2,45,True,2022-11-11,,
64348,DLN6,C00733004,3 Lumen  輸液導管組,2,46,False,2022-11-19,,
64297,DLN6,C00733004,3 Lumen  輸液導管組,0,47,True,2022-01-04,202201.0,C-計價
64350,DLN6,C00733004,3 Lumen  輸液導管組,2,48,False,2022-12-03,,
64351,DLN6,C00733004,3 Lumen  輸液導管組,1,49,True,2022-12-06,,
64352,DLN6,C00733004,3 Lumen  輸液導管組,1,50,True,2022-12-15,,
64353,DLN6,C00733004,3 Lumen  輸液導管組,3,51,False,2022-12-24,,
64355,DLN6,C00733004,3 Lumen  輸液導管組,3,52,True,2022-12-30,,
