,庫房,料號,品名,數量,週,工作日,帳務日期
76560,DLN6,F41200000,痰液收集器,4,1,False,2022-01-09
76566,DLN6,F41200000,痰液收集器,6,2,False,2022-01-15
76568,DLN6,F41200000,痰液收集器,2,3,False,2022-01-23
76570,DLN6,F41200000,痰液收集器,4,4,True,2022-01-30
76574,DLN6,F41200000,痰液收集器,4,5,False,2022-02-06
76577,DLN6,F41200000,痰液收集器,3,6,True,2022-02-10
76582,DLN6,F41200000,痰液收集器,7,7,True,2022-02-17
76583,DLN6,F41200000,痰液收集器,1,8,True,2022-02-23
76590,DLN6,F41200000,痰液收集器,8,9,False,2022-03-06
76599,DLN6,F41200000,痰液收集器,12,10,False,2022-03-13
76604,DLN6,F41200000,痰液收集器,5,11,False,2022-03-19
76610,DLN6,F41200000,痰液收集器,7,12,False,2022-03-26
76617,DLN6,F41200000,痰液收集器,10,13,False,2022-04-03
76619,DLN6,F41200000,痰液收集器,2,14,False,2022-04-09
76636,DLN6,F41200000,痰液收集器,18,15,False,2022-04-17
76638,DLN6,F41200000,痰液收集器,2,16,True,2022-04-24
76645,DLN6,F41200000,痰液收集器,7,17,False,2022-05-01
76649,DLN6,F41200000,痰液收集器,4,18,False,2022-05-08
76654,DLN6,F41200000,痰液收集器,5,19,False,2022-05-15
76659,DLN6,F41200000,痰液收集器,5,20,True,2022-05-20
76666,DLN6,F41200000,痰液收集器,7,21,False,2022-05-29
76674,DLN6,F41200000,痰液收集器,9,22,False,2022-06-04
76679,DLN6,F41200000,痰液收集器,8,23,False,2022-06-11
76689,DLN6,F41200000,痰液收集器,12,24,True,2022-06-16
76696,DLN6,F41200000,痰液收集器,7,25,False,2022-06-26
76705,DLN6,F41200000,痰液收集器,9,26,False,2022-07-02
76709,DLN6,F41200000,痰液收集器,7,27,True,2022-07-06
76715,DLN6,F41200000,痰液收集器,7,28,False,2022-07-17
76723,DLN6,F41200000,痰液收集器,10,29,False,2022-07-23
76735,DLN6,F41200000,痰液收集器,15,30,False,2022-07-31
76743,DLN6,F41200000,痰液收集器,10,31,False,2022-08-07
76747,DLN6,F41200000,痰液收集器,4,32,True,2022-08-11
76754,DLN6,F41200000,痰液收集器,9,33,False,2022-08-21
76758,DLN6,F41200000,痰液收集器,7,34,False,2022-08-28
76765,DLN6,F41200000,痰液收集器,7,35,False,2022-09-04
76772,DLN6,F41200000,痰液收集器,7,36,True,2022-09-09
76776,DLN6,F41200000,痰液收集器,4,37,False,2022-09-17
76781,DLN6,F41200000,痰液收集器,5,38,False,2022-09-24
76790,DLN6,F41200000,痰液收集器,10,39,False,2022-10-02
76795,DLN6,F41200000,痰液收集器,5,40,True,2022-10-08
76804,DLN6,F41200000,痰液收集器,10,41,False,2022-10-16
76807,DLN6,F41200000,痰液收集器,3,42,False,2022-10-22
76816,DLN6,F41200000,痰液收集器,10,43,False,2022-10-30
76818,DLN6,F41200000,痰液收集器,2,44,True,2022-11-01
76820,DLN6,F41200000,痰液收集器,2,45,True,2022-11-09
76826,DLN6,F41200000,痰液收集器,6,46,False,2022-11-19
76833,DLN6,F41200000,痰液收集器,8,47,False,2022-11-26
76837,DLN6,F41200000,痰液收集器,4,48,True,2022-12-01
76845,DLN6,F41200000,痰液收集器,9,49,False,2022-12-10
76854,DLN6,F41200000,痰液收集器,9,50,False,2022-12-17
76859,DLN6,F41200000,痰液收集器,5,51,False,2022-12-25
76864,DLN6,F41200000,痰液收集器,6,52,False,2022-12-31
