,庫房,料號,品名,數量,週,工作日,帳務日期,日期,計價
69825,DLN6,C02911226,灌腸管,1,1,True,2022-01-07,,
69826,DLN6,C02911226,灌腸管,1,2,True,2022-01-13,,
69830,DLN6,C02911226,灌腸管,5,3,False,2022-01-22,,
69825,DLN6,C02911226,灌腸管,0,4,True,2022-01-07,202201.0,T-不計價
69825,DLN6,C02911226,灌腸管,0,5,True,2022-01-07,202201.0,T-不計價
69831,DLN6,C02911226,灌腸管,1,6,True,2022-02-09,,
69833,DLN6,C02911226,灌腸管,2,7,True,2022-02-18,,
69835,DLN6,C02911226,灌腸管,2,8,True,2022-02-22,,
69836,DLN6,C02911226,灌腸管,1,9,False,2022-03-05,,
69839,DLN6,C02911226,灌腸管,3,10,False,2022-03-13,,
69825,DLN6,C02911226,灌腸管,0,11,True,2022-01-07,202201.0,T-不計價
69825,DLN6,C02911226,灌腸管,0,12,True,2022-01-07,202201.0,T-不計價
69843,DLN6,C02911226,灌腸管,4,13,True,2022-04-01,,
69846,DLN6,C02911226,灌腸管,5,14,False,2022-04-09,,
69825,DLN6,C02911226,灌腸管,0,15,True,2022-01-07,202201.0,T-不計價
69825,DLN6,C02911226,灌腸管,0,16,True,2022-01-07,202201.0,T-不計價
69825,DLN6,C02911226,灌腸管,0,17,True,2022-01-07,202201.0,T-不計價
69848,DLN6,C02911226,灌腸管,3,18,True,2022-05-07,,
69849,DLN6,C02911226,灌腸管,1,19,True,2022-05-13,,
69851,DLN6,C02911226,灌腸管,2,20,True,2022-05-18,,
69855,DLN6,C02911226,灌腸管,4,21,True,2022-05-26,,
69856,DLN6,C02911226,灌腸管,1,22,True,2022-06-01,,
69857,DLN6,C02911226,灌腸管,1,23,True,2022-06-06,,
69825,DLN6,C02911226,灌腸管,0,24,True,2022-01-07,202201.0,T-不計價
69825,DLN6,C02911226,灌腸管,0,25,True,2022-01-07,202201.0,T-不計價
69858,DLN6,C02911226,灌腸管,1,26,True,2022-07-01,,
69825,DLN6,C02911226,灌腸管,0,27,True,2022-01-07,202201.0,T-不計價
69825,DLN6,C02911226,灌腸管,0,28,True,2022-01-07,202201.0,T-不計價
69860,DLN6,C02911226,灌腸管,2,29,True,2022-07-22,,
69862,DLN6,C02911226,灌腸管,2,30,True,2022-07-29,,
69863,DLN6,C02911226,灌腸管,1,31,True,2022-08-05,,
69865,DLN6,C02911226,灌腸管,2,32,True,2022-08-12,,
69868,DLN6,C02911226,灌腸管,3,33,True,2022-08-19,,
69875,DLN6,C02911226,灌腸管,7,34,False,2022-08-27,,
69877,DLN6,C02911226,灌腸管,2,35,True,2022-09-01,,
69878,DLN6,C02911226,灌腸管,1,36,False,2022-09-10,,
69825,DLN6,C02911226,灌腸管,0,37,True,2022-01-07,202201.0,T-不計價
69880,DLN6,C02911226,灌腸管,2,38,True,2022-09-23,,
69881,DLN6,C02911226,灌腸管,1,39,True,2022-09-27,,
69825,DLN6,C02911226,灌腸管,0,40,True,2022-01-07,202201.0,T-不計價
69882,DLN6,C02911226,灌腸管,1,41,True,2022-10-11,,
69825,DLN6,C02911226,灌腸管,0,42,True,2022-01-07,202201.0,T-不計價
69825,DLN6,C02911226,灌腸管,0,43,True,2022-01-07,202201.0,T-不計價
69883,DLN6,C02911226,灌腸管,1,44,False,2022-11-06,,
69825,DLN6,C02911226,灌腸管,0,45,True,2022-01-07,202201.0,T-不計價
69825,DLN6,C02911226,灌腸管,0,46,True,2022-01-07,202201.0,T-不計價
69825,DLN6,C02911226,灌腸管,0,47,True,2022-01-07,202201.0,T-不計價
69886,DLN6,C02911226,灌腸管,3,48,False,2022-12-04,,
69887,DLN6,C02911226,灌腸管,1,49,True,2022-12-06,,
69825,DLN6,C02911226,灌腸管,0,50,True,2022-01-07,202201.0,T-不計價
69888,DLN6,C02911226,灌腸管,1,51,True,2022-12-23,,
69889,DLN6,C02911226,灌腸管,1,52,True,2022-12-28,,
