,庫房,料號,品名,數量,週,工作日,帳務日期,日期,計價
69309,DLN6,C02513167,鼻胃管16Fr  可顯影125cm,3,1,True,2022-01-07,,
69311,DLN6,C02513167,鼻胃管16Fr  可顯影125cm,2,2,True,2022-01-12,,
69315,DLN6,C02513167,鼻胃管16Fr  可顯影125cm,4,3,False,2022-01-22,,
69316,DLN6,C02513167,鼻胃管16Fr  可顯影125cm,1,4,True,2022-01-25,,
69317,DLN6,C02513167,鼻胃管16Fr  可顯影125cm,1,5,False,2022-02-04,,
69321,DLN6,C02513167,鼻胃管16Fr  可顯影125cm,4,6,True,2022-02-10,,
69323,DLN6,C02513167,鼻胃管16Fr  可顯影125cm,2,7,True,2022-02-17,,
69326,DLN6,C02513167,鼻胃管16Fr  可顯影125cm,3,8,False,2022-02-27,,
69307,DLN6,C02513167,鼻胃管16Fr  可顯影125cm,0,9,True,2022-01-04,202201.0,T-不計價
69307,DLN6,C02513167,鼻胃管16Fr  可顯影125cm,0,10,True,2022-01-04,202201.0,T-不計價
69328,DLN6,C02513167,鼻胃管16Fr  可顯影125cm,2,11,True,2022-03-17,,
69331,DLN6,C02513167,鼻胃管16Fr  可顯影125cm,3,12,True,2022-03-25,,
69334,DLN6,C02513167,鼻胃管16Fr  可顯影125cm,3,13,True,2022-04-02,,
69337,DLN6,C02513167,鼻胃管16Fr  可顯影125cm,3,14,False,2022-04-10,,
69307,DLN6,C02513167,鼻胃管16Fr  可顯影125cm,0,15,True,2022-01-04,202201.0,T-不計價
69342,DLN6,C02513167,鼻胃管16Fr  可顯影125cm,6,16,True,2022-04-24,,
69346,DLN6,C02513167,鼻胃管16Fr  可顯影125cm,4,17,True,2022-04-29,,
69307,DLN6,C02513167,鼻胃管16Fr  可顯影125cm,0,18,True,2022-01-04,202201.0,T-不計價
69348,DLN6,C02513167,鼻胃管16Fr  可顯影125cm,2,19,True,2022-05-12,,
69350,DLN6,C02513167,鼻胃管16Fr  可顯影125cm,2,20,True,2022-05-18,,
69352,DLN6,C02513167,鼻胃管16Fr  可顯影125cm,2,21,False,2022-05-28,,
69354,DLN6,C02513167,鼻胃管16Fr  可顯影125cm,2,22,True,2022-05-31,,
69307,DLN6,C02513167,鼻胃管16Fr  可顯影125cm,0,23,True,2022-01-04,202201.0,T-不計價
69357,DLN6,C02513167,鼻胃管16Fr  可顯影125cm,3,24,False,2022-06-18,,
69358,DLN6,C02513167,鼻胃管16Fr  可顯影125cm,1,25,True,2022-06-21,,
69359,DLN6,C02513167,鼻胃管16Fr  可顯影125cm,1,26,False,2022-07-02,,
69307,DLN6,C02513167,鼻胃管16Fr  可顯影125cm,0,27,True,2022-01-04,202201.0,T-不計價
69307,DLN6,C02513167,鼻胃管16Fr  可顯影125cm,0,28,True,2022-01-04,202201.0,T-不計價
69307,DLN6,C02513167,鼻胃管16Fr  可顯影125cm,0,29,True,2022-01-04,202201.0,T-不計價
69361,DLN6,C02513167,鼻胃管16Fr  可顯影125cm,2,30,True,2022-07-29,,
69362,DLN6,C02513167,鼻胃管16Fr  可顯影125cm,1,31,True,2022-08-05,,
69363,DLN6,C02513167,鼻胃管16Fr  可顯影125cm,1,32,True,2022-08-12,,
69364,DLN6,C02513167,鼻胃管16Fr  可顯影125cm,1,33,True,2022-08-19,,
69367,DLN6,C02513167,鼻胃管16Fr  可顯影125cm,4,34,False,2022-08-28,,
69368,DLN6,C02513167,鼻胃管16Fr  可顯影125cm,1,35,True,2022-09-02,,
69369,DLN6,C02513167,鼻胃管16Fr  可顯影125cm,1,36,True,2022-09-06,,
69307,DLN6,C02513167,鼻胃管16Fr  可顯影125cm,0,37,True,2022-01-04,202201.0,T-不計價
69372,DLN6,C02513167,鼻胃管16Fr  可顯影125cm,3,38,False,2022-09-25,,
69374,DLN6,C02513167,鼻胃管16Fr  可顯影125cm,2,39,True,2022-09-30,,
69375,DLN6,C02513167,鼻胃管16Fr  可顯影125cm,1,40,True,2022-10-08,,
69377,DLN6,C02513167,鼻胃管16Fr  可顯影125cm,2,41,False,2022-10-16,,
69307,DLN6,C02513167,鼻胃管16Fr  可顯影125cm,0,42,True,2022-01-04,202201.0,T-不計價
69378,DLN6,C02513167,鼻胃管16Fr  可顯影125cm,1,43,True,2022-10-27,,
69379,DLN6,C02513167,鼻胃管16Fr  可顯影125cm,1,44,True,2022-10-31,,
69381,DLN6,C02513167,鼻胃管16Fr  可顯影125cm,2,45,True,2022-11-11,,
69307,DLN6,C02513167,鼻胃管16Fr  可顯影125cm,0,46,True,2022-01-04,202201.0,T-不計價
69383,DLN6,C02513167,鼻胃管16Fr  可顯影125cm,2,47,False,2022-11-27,,
69386,DLN6,C02513167,鼻胃管16Fr  可顯影125cm,3,48,False,2022-12-03,,
69388,DLN6,C02513167,鼻胃管16Fr  可顯影125cm,2,49,False,2022-12-11,,
69393,DLN6,C02513167,鼻胃管16Fr  可顯影125cm,5,50,False,2022-12-17,,
69394,DLN6,C02513167,鼻胃管16Fr  可顯影125cm,1,51,True,2022-12-23,,
69396,DLN6,C02513167,鼻胃管16Fr  可顯影125cm,1,52,True,2022-12-26,,
