,庫房,料號,品名,數量,週,工作日,帳務日期,日期,計價
97145,DLN6,U90480016,中央靜脈導管包布,5,1,True,2022-01-07,,
97148,DLN6,U90480016,中央靜脈導管包布,3,2,False,2022-01-16,,
97150,DLN6,U90480016,中央靜脈導管包布,2,3,True,2022-01-21,,
97152,DLN6,U90480016,中央靜脈導管包布,2,4,True,2022-01-29,,
97153,DLN6,U90480016,中央靜脈導管包布,1,5,False,2022-02-05,,
97141,DLN6,U90480016,中央靜脈導管包布,0,6,True,2022-01-04,202201.0,T-不計價
97155,DLN6,U90480016,中央靜脈導管包布,2,7,True,2022-02-16,,
97156,DLN6,U90480016,中央靜脈導管包布,1,8,False,2022-02-27,,
97158,DLN6,U90480016,中央靜脈導管包布,2,9,True,2022-03-02,,
97160,DLN6,U90480016,中央靜脈導管包布,2,10,True,2022-03-11,,
97161,DLN6,U90480016,中央靜脈導管包布,1,11,False,2022-03-19,,
97162,DLN6,U90480016,中央靜脈導管包布,1,12,True,2022-03-22,,
97163,DLN6,U90480016,中央靜脈導管包布,1,13,True,2022-03-30,,
97165,DLN6,U90480016,中央靜脈導管包布,2,14,True,2022-04-08,,
97168,DLN6,U90480016,中央靜脈導管包布,4,15,True,2022-04-14,,
97169,DLN6,U90480016,中央靜脈導管包布,1,16,True,2022-04-24,,
97171,DLN6,U90480016,中央靜脈導管包布,2,17,True,2022-04-28,,
97173,DLN6,U90480016,中央靜脈導管包布,2,18,True,2022-05-06,,
97175,DLN6,U90480016,中央靜脈導管包布,2,19,True,2022-05-13,,
97141,DLN6,U90480016,中央靜脈導管包布,0,20,True,2022-01-04,202201.0,T-不計價
97176,DLN6,U90480016,中央靜脈導管包布,1,21,True,2022-05-25,,
97141,DLN6,U90480016,中央靜脈導管包布,0,22,True,2022-01-04,202201.0,T-不計價
97141,DLN6,U90480016,中央靜脈導管包布,0,23,True,2022-01-04,202201.0,T-不計價
97178,DLN6,U90480016,中央靜脈導管包布,2,24,True,2022-06-16,,
97179,DLN6,U90480016,中央靜脈導管包布,1,25,True,2022-06-20,,
97141,DLN6,U90480016,中央靜脈導管包布,0,26,True,2022-01-04,202201.0,T-不計價
97141,DLN6,U90480016,中央靜脈導管包布,0,27,True,2022-01-04,202201.0,T-不計價
97141,DLN6,U90480016,中央靜脈導管包布,0,28,True,2022-01-04,202201.0,T-不計價
97141,DLN6,U90480016,中央靜脈導管包布,0,29,True,2022-01-04,202201.0,T-不計價
97180,DLN6,U90480016,中央靜脈導管包布,2,30,True,2022-07-27,,
97141,DLN6,U90480016,中央靜脈導管包布,0,31,True,2022-01-04,202201.0,T-不計價
97141,DLN6,U90480016,中央靜脈導管包布,0,32,True,2022-01-04,202201.0,T-不計價
97181,DLN6,U90480016,中央靜脈導管包布,1,33,True,2022-08-16,,
97182,DLN6,U90480016,中央靜脈導管包布,2,34,False,2022-08-27,,
97184,DLN6,U90480016,中央靜脈導管包布,2,35,True,2022-09-02,,
97186,DLN6,U90480016,中央靜脈導管包布,2,36,True,2022-09-09,,
97141,DLN6,U90480016,中央靜脈導管包布,0,37,True,2022-01-04,202201.0,T-不計價
97187,DLN6,U90480016,中央靜脈導管包布,1,38,False,2022-09-25,,
97188,DLN6,U90480016,中央靜脈導管包布,1,39,True,2022-09-29,,
97189,DLN6,U90480016,中央靜脈導管包布,1,40,False,2022-10-05,,
97141,DLN6,U90480016,中央靜脈導管包布,0,41,True,2022-01-04,202201.0,T-不計價
97190,DLN6,U90480016,中央靜脈導管包布,1,42,True,2022-10-18,,
97141,DLN6,U90480016,中央靜脈導管包布,0,43,True,2022-01-04,202201.0,T-不計價
97191,DLN6,U90480016,中央靜脈導管包布,1,44,False,2022-11-06,,
97193,DLN6,U90480016,中央靜脈導管包布,2,45,True,2022-11-11,,
97196,DLN6,U90480016,中央靜脈導管包布,3,46,False,2022-11-19,,
97197,DLN6,U90480016,中央靜脈導管包布,1,47,False,2022-11-27,,
97198,DLN6,U90480016,中央靜脈導管包布,1,48,False,2022-12-03,,
97199,DLN6,U90480016,中央靜脈導管包布,1,49,True,2022-12-06,,
97200,DLN6,U90480016,中央靜脈導管包布,1,50,True,2022-12-15,,
97141,DLN6,U90480016,中央靜脈導管包布,0,51,True,2022-01-04,202201.0,T-不計價
97202,DLN6,U90480016,中央靜脈導管包布,3,52,True,2022-12-30,,
