,庫房,料號,品名,數量,週,工作日,帳務日期,日期,計價
76347,DLN6,F01700003,真空吸引瓶,4,1,True,2022-01-04,,
76349,DLN6,F01700003,真空吸引瓶,3,2,False,2022-01-16,,
76350,DLN6,F01700003,真空吸引瓶,2,3,True,2022-01-18,,
76351,DLN6,F01700003,真空吸引瓶,1,4,True,2022-01-25,,
76352,DLN6,F01700003,真空吸引瓶,4,5,False,2022-01-31,,
76346,DLN6,F01700003,真空吸引瓶,0,6,False,2022-01-03,202201.0,T-不計價
76354,DLN6,F01700003,真空吸引瓶,5,7,True,2022-02-15,,
76357,DLN6,F01700003,真空吸引瓶,8,8,False,2022-02-26,,
76359,DLN6,F01700003,真空吸引瓶,8,9,True,2022-03-03,,
76362,DLN6,F01700003,真空吸引瓶,5,10,True,2022-03-10,,
76365,DLN6,F01700003,真空吸引瓶,6,11,False,2022-03-19,,
76366,DLN6,F01700003,真空吸引瓶,2,12,True,2022-03-25,,
76369,DLN6,F01700003,真空吸引瓶,6,13,True,2022-03-30,,
76374,DLN6,F01700003,真空吸引瓶,10,14,False,2022-04-09,,
76377,DLN6,F01700003,真空吸引瓶,4,15,True,2022-04-14,,
76346,DLN6,F01700003,真空吸引瓶,0,16,False,2022-01-03,202201.0,T-不計價
76380,DLN6,F01700003,真空吸引瓶,5,17,True,2022-04-29,,
76384,DLN6,F01700003,真空吸引瓶,6,18,True,2022-05-05,,
76385,DLN6,F01700003,真空吸引瓶,2,19,True,2022-05-13,,
76386,DLN6,F01700003,真空吸引瓶,1,20,True,2022-05-16,,
76389,DLN6,F01700003,真空吸引瓶,4,21,True,2022-05-24,,
76391,DLN6,F01700003,真空吸引瓶,5,22,True,2022-06-02,,
76392,DLN6,F01700003,真空吸引瓶,1,23,True,2022-06-07,,
76346,DLN6,F01700003,真空吸引瓶,0,24,False,2022-01-03,202201.0,T-不計價
76394,DLN6,F01700003,真空吸引瓶,2,25,True,2022-06-23,,
76395,DLN6,F01700003,真空吸引瓶,1,26,True,2022-06-27,,
76346,DLN6,F01700003,真空吸引瓶,0,27,False,2022-01-03,202201.0,T-不計價
76346,DLN6,F01700003,真空吸引瓶,0,28,False,2022-01-03,202201.0,T-不計價
76396,DLN6,F01700003,真空吸引瓶,1,29,True,2022-07-20,,
76397,DLN6,F01700003,真空吸引瓶,2,30,True,2022-07-26,,
76398,DLN6,F01700003,真空吸引瓶,2,31,True,2022-08-02,,
76400,DLN6,F01700003,真空吸引瓶,4,32,False,2022-08-14,,
76404,DLN6,F01700003,真空吸引瓶,6,33,True,2022-08-19,,
76408,DLN6,F01700003,真空吸引瓶,9,34,True,2022-08-26,,
76410,DLN6,F01700003,真空吸引瓶,3,35,True,2022-08-29,,
76411,DLN6,F01700003,真空吸引瓶,1,36,True,2022-09-09,,
76412,DLN6,F01700003,真空吸引瓶,1,37,False,2022-09-12,,
76346,DLN6,F01700003,真空吸引瓶,0,38,False,2022-01-03,202201.0,T-不計價
76346,DLN6,F01700003,真空吸引瓶,0,39,False,2022-01-03,202201.0,T-不計價
76346,DLN6,F01700003,真空吸引瓶,0,40,False,2022-01-03,202201.0,T-不計價
76346,DLN6,F01700003,真空吸引瓶,0,41,False,2022-01-03,202201.0,T-不計價
76346,DLN6,F01700003,真空吸引瓶,0,42,False,2022-01-03,202201.0,T-不計價
76413,DLN6,F01700003,真空吸引瓶,2,43,True,2022-10-25,,
76414,DLN6,F01700003,真空吸引瓶,1,44,True,2022-10-31,,
76416,DLN6,F01700003,真空吸引瓶,7,45,True,2022-11-10,,
76417,DLN6,F01700003,真空吸引瓶,3,46,True,2022-11-15,,
76346,DLN6,F01700003,真空吸引瓶,0,47,False,2022-01-03,202201.0,T-不計價
76423,DLN6,F01700003,真空吸引瓶,7,48,False,2022-12-04,,
76424,DLN6,F01700003,真空吸引瓶,2,49,True,2022-12-05,,
76425,DLN6,F01700003,真空吸引瓶,2,50,True,2022-12-12,,
76429,DLN6,F01700003,真空吸引瓶,7,51,True,2022-12-23,,
76431,DLN6,F01700003,真空吸引瓶,4,52,True,2022-12-29,,
