,庫房,料號,品名,數量,週,工作日,帳務日期,日期,計價
62993,DLN6,B05569084,沖洗棉棒 棉頭3.8cm直徑2.4cm,3,1,True,2022-01-07,,
62996,DLN6,B05569084,沖洗棉棒 棉頭3.8cm直徑2.4cm,3,2,False,2022-01-16,,
62997,DLN6,B05569084,沖洗棉棒 棉頭3.8cm直徑2.4cm,1,3,True,2022-01-18,,
62999,DLN6,B05569084,沖洗棉棒 棉頭3.8cm直徑2.4cm,2,4,True,2022-01-29,,
63000,DLN6,B05569084,沖洗棉棒 棉頭3.8cm直徑2.4cm,1,5,False,2022-02-05,,
62991,DLN6,B05569084,沖洗棉棒 棉頭3.8cm直徑2.4cm,0,6,True,2022-01-04,202201.0,T-不計價
63002,DLN6,B05569084,沖洗棉棒 棉頭3.8cm直徑2.4cm,2,7,True,2022-02-16,,
63004,DLN6,B05569084,沖洗棉棒 棉頭3.8cm直徑2.4cm,2,8,False,2022-02-27,,
63006,DLN6,B05569084,沖洗棉棒 棉頭3.8cm直徑2.4cm,2,9,True,2022-03-02,,
63008,DLN6,B05569084,沖洗棉棒 棉頭3.8cm直徑2.4cm,2,10,True,2022-03-11,,
63009,DLN6,B05569084,沖洗棉棒 棉頭3.8cm直徑2.4cm,1,11,False,2022-03-19,,
63010,DLN6,B05569084,沖洗棉棒 棉頭3.8cm直徑2.4cm,1,12,True,2022-03-22,,
63011,DLN6,B05569084,沖洗棉棒 棉頭3.8cm直徑2.4cm,1,13,True,2022-03-30,,
63013,DLN6,B05569084,沖洗棉棒 棉頭3.8cm直徑2.4cm,2,14,True,2022-04-08,,
63016,DLN6,B05569084,沖洗棉棒 棉頭3.8cm直徑2.4cm,3,15,True,2022-04-15,,
63017,DLN6,B05569084,沖洗棉棒 棉頭3.8cm直徑2.4cm,1,16,True,2022-04-24,,
63019,DLN6,B05569084,沖洗棉棒 棉頭3.8cm直徑2.4cm,2,17,True,2022-04-28,,
63021,DLN6,B05569084,沖洗棉棒 棉頭3.8cm直徑2.4cm,3,18,True,2022-05-06,,
63023,DLN6,B05569084,沖洗棉棒 棉頭3.8cm直徑2.4cm,2,19,True,2022-05-13,,
62991,DLN6,B05569084,沖洗棉棒 棉頭3.8cm直徑2.4cm,0,20,True,2022-01-04,202201.0,T-不計價
63025,DLN6,B05569084,沖洗棉棒 棉頭3.8cm直徑2.4cm,2,21,True,2022-05-25,,
62991,DLN6,B05569084,沖洗棉棒 棉頭3.8cm直徑2.4cm,0,22,True,2022-01-04,202201.0,T-不計價
62991,DLN6,B05569084,沖洗棉棒 棉頭3.8cm直徑2.4cm,0,23,True,2022-01-04,202201.0,T-不計價
63029,DLN6,B05569084,沖洗棉棒 棉頭3.8cm直徑2.4cm,4,24,True,2022-06-17,,
63030,DLN6,B05569084,沖洗棉棒 棉頭3.8cm直徑2.4cm,1,25,True,2022-06-20,,
62991,DLN6,B05569084,沖洗棉棒 棉頭3.8cm直徑2.4cm,0,26,True,2022-01-04,202201.0,T-不計價
62991,DLN6,B05569084,沖洗棉棒 棉頭3.8cm直徑2.4cm,0,27,True,2022-01-04,202201.0,T-不計價
62991,DLN6,B05569084,沖洗棉棒 棉頭3.8cm直徑2.4cm,0,28,True,2022-01-04,202201.0,T-不計價
62991,DLN6,B05569084,沖洗棉棒 棉頭3.8cm直徑2.4cm,0,29,True,2022-01-04,202201.0,T-不計價
63031,DLN6,B05569084,沖洗棉棒 棉頭3.8cm直徑2.4cm,2,30,True,2022-07-27,,
62991,DLN6,B05569084,沖洗棉棒 棉頭3.8cm直徑2.4cm,0,31,True,2022-01-04,202201.0,T-不計價
62991,DLN6,B05569084,沖洗棉棒 棉頭3.8cm直徑2.4cm,0,32,True,2022-01-04,202201.0,T-不計價
63032,DLN6,B05569084,沖洗棉棒 棉頭3.8cm直徑2.4cm,1,33,True,2022-08-16,,
63033,DLN6,B05569084,沖洗棉棒 棉頭3.8cm直徑2.4cm,1,34,False,2022-08-27,,
63035,DLN6,B05569084,沖洗棉棒 棉頭3.8cm直徑2.4cm,2,35,True,2022-09-02,,
63037,DLN6,B05569084,沖洗棉棒 棉頭3.8cm直徑2.4cm,2,36,True,2022-09-09,,
62991,DLN6,B05569084,沖洗棉棒 棉頭3.8cm直徑2.4cm,0,37,True,2022-01-04,202201.0,T-不計價
63038,DLN6,B05569084,沖洗棉棒 棉頭3.8cm直徑2.4cm,1,38,False,2022-09-25,,
63039,DLN6,B05569084,沖洗棉棒 棉頭3.8cm直徑2.4cm,1,39,True,2022-09-29,,
63041,DLN6,B05569084,沖洗棉棒 棉頭3.8cm直徑2.4cm,6,40,False,2022-10-05,,
63042,DLN6,B05569084,沖洗棉棒 棉頭3.8cm直徑2.4cm,1,41,True,2022-10-11,,
63043,DLN6,B05569084,沖洗棉棒 棉頭3.8cm直徑2.4cm,1,42,True,2022-10-18,,
62991,DLN6,B05569084,沖洗棉棒 棉頭3.8cm直徑2.4cm,0,43,True,2022-01-04,202201.0,T-不計價
63044,DLN6,B05569084,沖洗棉棒 棉頭3.8cm直徑2.4cm,1,44,False,2022-11-06,,
63046,DLN6,B05569084,沖洗棉棒 棉頭3.8cm直徑2.4cm,2,45,True,2022-11-11,,
63049,DLN6,B05569084,沖洗棉棒 棉頭3.8cm直徑2.4cm,3,46,False,2022-11-19,,
63050,DLN6,B05569084,沖洗棉棒 棉頭3.8cm直徑2.4cm,1,47,False,2022-11-27,,
63051,DLN6,B05569084,沖洗棉棒 棉頭3.8cm直徑2.4cm,1,48,False,2022-12-03,,
63053,DLN6,B05569084,沖洗棉棒 棉頭3.8cm直徑2.4cm,3,49,True,2022-12-09,,
63056,DLN6,B05569084,沖洗棉棒 棉頭3.8cm直徑2.4cm,3,50,True,2022-12-15,,
63058,DLN6,B05569084,沖洗棉棒 棉頭3.8cm直徑2.4cm,2,51,False,2022-12-24,,
63060,DLN6,B05569084,沖洗棉棒 棉頭3.8cm直徑2.4cm,3,52,True,2022-12-30,,
