,庫房,料號,品名,數量,週,工作日,帳務日期,日期,計價
96549,DLN6,T01101024,噴霧氧氣口罩，Aerosol Mask,2,1,True,2022-01-06,,
96551,DLN6,T01101024,噴霧氧氣口罩，Aerosol Mask,2,2,False,2022-01-16,,
96547,DLN6,T01101024,噴霧氧氣口罩，Aerosol Mask,0,3,False,2022-01-02,202201.0,T-不計價
96552,DLN6,T01101024,噴霧氧氣口罩，Aerosol Mask,1,4,True,2022-01-24,,
96554,DLN6,T01101024,噴霧氧氣口罩，Aerosol Mask,3,5,False,2022-02-02,,
96557,DLN6,T01101024,噴霧氧氣口罩，Aerosol Mask,3,6,False,2022-02-13,,
96563,DLN6,T01101024,噴霧氧氣口罩，Aerosol Mask,6,7,False,2022-02-20,,
96547,DLN6,T01101024,噴霧氧氣口罩，Aerosol Mask,0,8,False,2022-01-02,202201.0,T-不計價
96566,DLN6,T01101024,噴霧氧氣口罩，Aerosol Mask,3,9,False,2022-03-06,,
96569,DLN6,T01101024,噴霧氧氣口罩，Aerosol Mask,3,10,False,2022-03-12,,
96570,DLN6,T01101024,噴霧氧氣口罩，Aerosol Mask,1,11,True,2022-03-14,,
96575,DLN6,T01101024,噴霧氧氣口罩，Aerosol Mask,5,12,False,2022-03-27,,
96547,DLN6,T01101024,噴霧氧氣口罩，Aerosol Mask,0,13,False,2022-01-02,202201.0,T-不計價
96577,DLN6,T01101024,噴霧氧氣口罩，Aerosol Mask,2,14,True,2022-04-08,,
96578,DLN6,T01101024,噴霧氧氣口罩，Aerosol Mask,1,15,True,2022-04-11,,
96579,DLN6,T01101024,噴霧氧氣口罩，Aerosol Mask,1,16,True,2022-04-24,,
96581,DLN6,T01101024,噴霧氧氣口罩，Aerosol Mask,2,17,True,2022-04-27,,
96582,DLN6,T01101024,噴霧氧氣口罩，Aerosol Mask,1,18,True,2022-05-05,,
96587,DLN6,T01101024,噴霧氧氣口罩，Aerosol Mask,5,19,False,2022-05-15,,
96592,DLN6,T01101024,噴霧氧氣口罩，Aerosol Mask,5,20,True,2022-05-20,,
96596,DLN6,T01101024,噴霧氧氣口罩，Aerosol Mask,4,21,False,2022-05-29,,
96598,DLN6,T01101024,噴霧氧氣口罩，Aerosol Mask,2,22,False,2022-06-05,,
96602,DLN6,T01101024,噴霧氧氣口罩，Aerosol Mask,4,23,False,2022-06-12,,
96609,DLN6,T01101024,噴霧氧氣口罩，Aerosol Mask,7,24,False,2022-06-19,,
96547,DLN6,T01101024,噴霧氧氣口罩，Aerosol Mask,0,25,False,2022-01-02,202201.0,T-不計價
96612,DLN6,T01101024,噴霧氧氣口罩，Aerosol Mask,3,26,False,2022-07-02,,
96613,DLN6,T01101024,噴霧氧氣口罩，Aerosol Mask,1,27,True,2022-07-05,,
96614,DLN6,T01101024,噴霧氧氣口罩，Aerosol Mask,1,28,True,2022-07-12,,
96618,DLN6,T01101024,噴霧氧氣口罩，Aerosol Mask,4,29,False,2022-07-24,,
96621,DLN6,T01101024,噴霧氧氣口罩，Aerosol Mask,3,30,False,2022-07-31,,
96625,DLN6,T01101024,噴霧氧氣口罩，Aerosol Mask,4,31,True,2022-08-05,,
96632,DLN6,T01101024,噴霧氧氣口罩，Aerosol Mask,7,32,False,2022-08-13,,
96636,DLN6,T01101024,噴霧氧氣口罩，Aerosol Mask,4,33,True,2022-08-18,,
96641,DLN6,T01101024,噴霧氧氣口罩，Aerosol Mask,5,34,False,2022-08-28,,
96646,DLN6,T01101024,噴霧氧氣口罩，Aerosol Mask,5,35,True,2022-09-01,,
96651,DLN6,T01101024,噴霧氧氣口罩，Aerosol Mask,5,36,False,2022-09-10,,
96653,DLN6,T01101024,噴霧氧氣口罩，Aerosol Mask,2,37,True,2022-09-15,,
96656,DLN6,T01101024,噴霧氧氣口罩，Aerosol Mask,3,38,True,2022-09-22,,
96662,DLN6,T01101024,噴霧氧氣口罩，Aerosol Mask,6,39,False,2022-10-02,,
96663,DLN6,T01101024,噴霧氧氣口罩，Aerosol Mask,1,40,False,2022-10-07,,
96665,DLN6,T01101024,噴霧氧氣口罩，Aerosol Mask,2,41,False,2022-10-16,,
96670,DLN6,T01101024,噴霧氧氣口罩，Aerosol Mask,5,42,False,2022-10-23,,
96676,DLN6,T01101024,噴霧氧氣口罩，Aerosol Mask,6,43,False,2022-10-30,,
96678,DLN6,T01101024,噴霧氧氣口罩，Aerosol Mask,2,44,True,2022-11-02,,
96681,DLN6,T01101024,噴霧氧氣口罩，Aerosol Mask,3,45,False,2022-11-12,,
96686,DLN6,T01101024,噴霧氧氣口罩，Aerosol Mask,5,46,False,2022-11-19,,
96687,DLN6,T01101024,噴霧氧氣口罩，Aerosol Mask,1,47,True,2022-11-25,,
96689,DLN6,T01101024,噴霧氧氣口罩，Aerosol Mask,2,48,True,2022-12-02,,
96690,DLN6,T01101024,噴霧氧氣口罩，Aerosol Mask,1,49,True,2022-12-07,,
96691,DLN6,T01101024,噴霧氧氣口罩，Aerosol Mask,1,50,True,2022-12-13,,
96693,DLN6,T01101024,噴霧氧氣口罩，Aerosol Mask,2,51,False,2022-12-25,,
96696,DLN6,T01101024,噴霧氧氣口罩，Aerosol Mask,4,52,True,2022-12-28,,
