,庫房,料號,品名,數量,週,工作日,帳務日期
98083,DLN6,V00400273,潤滑凍膏 2.7-3GM(滅菌),7,1,True,2022-01-07
98087,DLN6,V00400273,潤滑凍膏 2.7-3GM(滅菌),4,2,True,2022-01-12
98095,DLN6,V00400273,潤滑凍膏 2.7-3GM(滅菌),13,3,False,2022-01-22
98100,DLN6,V00400273,潤滑凍膏 2.7-3GM(滅菌),5,4,True,2022-01-30
98101,DLN6,V00400273,潤滑凍膏 2.7-3GM(滅菌),1,5,False,2022-02-04
98111,DLN6,V00400273,潤滑凍膏 2.7-3GM(滅菌),15,6,True,2022-02-11
98118,DLN6,V00400273,潤滑凍膏 2.7-3GM(滅菌),7,7,True,2022-02-18
98129,DLN6,V00400273,潤滑凍膏 2.7-3GM(滅菌),12,8,False,2022-02-27
98135,DLN6,V00400273,潤滑凍膏 2.7-3GM(滅菌),6,9,True,2022-03-04
98137,DLN6,V00400273,潤滑凍膏 2.7-3GM(滅菌),2,10,True,2022-03-09
98145,DLN6,V00400273,潤滑凍膏 2.7-3GM(滅菌),9,11,False,2022-03-19
98152,DLN6,V00400273,潤滑凍膏 2.7-3GM(滅菌),7,12,True,2022-03-25
98160,DLN6,V00400273,潤滑凍膏 2.7-3GM(滅菌),8,13,True,2022-04-02
98169,DLN6,V00400273,潤滑凍膏 2.7-3GM(滅菌),9,14,False,2022-04-10
98173,DLN6,V00400273,潤滑凍膏 2.7-3GM(滅菌),4,15,True,2022-04-15
98182,DLN6,V00400273,潤滑凍膏 2.7-3GM(滅菌),10,16,True,2022-04-24
98194,DLN6,V00400273,潤滑凍膏 2.7-3GM(滅菌),12,17,True,2022-04-29
98201,DLN6,V00400273,潤滑凍膏 2.7-3GM(滅菌),7,18,True,2022-05-07
98206,DLN6,V00400273,潤滑凍膏 2.7-3GM(滅菌),5,19,False,2022-05-14
98211,DLN6,V00400273,潤滑凍膏 2.7-3GM(滅菌),5,20,True,2022-05-20
98218,DLN6,V00400273,潤滑凍膏 2.7-3GM(滅菌),7,21,False,2022-05-28
98227,DLN6,V00400273,潤滑凍膏 2.7-3GM(滅菌),9,22,False,2022-06-03
98234,DLN6,V00400273,潤滑凍膏 2.7-3GM(滅菌),8,23,False,2022-06-12
98245,DLN6,V00400273,潤滑凍膏 2.7-3GM(滅菌),12,24,False,2022-06-18
98256,DLN6,V00400273,潤滑凍膏 2.7-3GM(滅菌),11,25,True,2022-06-24
98261,DLN6,V00400273,潤滑凍膏 2.7-3GM(滅菌),5,26,False,2022-07-03
98264,DLN6,V00400273,潤滑凍膏 2.7-3GM(滅菌),3,27,True,2022-07-06
98266,DLN6,V00400273,潤滑凍膏 2.7-3GM(滅菌),2,28,False,2022-07-16
98268,DLN6,V00400273,潤滑凍膏 2.7-3GM(滅菌),2,29,False,2022-07-23
98275,DLN6,V00400273,潤滑凍膏 2.7-3GM(滅菌),8,30,False,2022-07-31
98281,DLN6,V00400273,潤滑凍膏 2.7-3GM(滅菌),6,31,False,2022-08-06
98286,DLN6,V00400273,潤滑凍膏 2.7-3GM(滅菌),5,32,True,2022-08-12
98292,DLN6,V00400273,潤滑凍膏 2.7-3GM(滅菌),6,33,True,2022-08-19
98301,DLN6,V00400273,潤滑凍膏 2.7-3GM(滅菌),9,34,False,2022-08-28
98308,DLN6,V00400273,潤滑凍膏 2.7-3GM(滅菌),7,35,True,2022-09-02
98314,DLN6,V00400273,潤滑凍膏 2.7-3GM(滅菌),6,36,True,2022-09-08
98323,DLN6,V00400273,潤滑凍膏 2.7-3GM(滅菌),9,37,False,2022-09-18
98337,DLN6,V00400273,潤滑凍膏 2.7-3GM(滅菌),14,38,False,2022-09-25
98342,DLN6,V00400273,潤滑凍膏 2.7-3GM(滅菌),6,39,True,2022-09-30
98350,DLN6,V00400273,潤滑凍膏 2.7-3GM(滅菌),8,40,True,2022-10-08
98356,DLN6,V00400273,潤滑凍膏 2.7-3GM(滅菌),6,41,False,2022-10-16
98361,DLN6,V00400273,潤滑凍膏 2.7-3GM(滅菌),5,42,False,2022-10-23
98365,DLN6,V00400273,潤滑凍膏 2.7-3GM(滅菌),4,43,True,2022-10-27
98369,DLN6,V00400273,潤滑凍膏 2.7-3GM(滅菌),4,44,True,2022-11-03
98377,DLN6,V00400273,潤滑凍膏 2.7-3GM(滅菌),8,45,False,2022-11-12
98384,DLN6,V00400273,潤滑凍膏 2.7-3GM(滅菌),7,46,True,2022-11-18
98396,DLN6,V00400273,潤滑凍膏 2.7-3GM(滅菌),12,47,False,2022-11-27
98407,DLN6,V00400273,潤滑凍膏 2.7-3GM(滅菌),11,48,False,2022-12-04
98412,DLN6,V00400273,潤滑凍膏 2.7-3GM(滅菌),5,49,False,2022-12-10
98420,DLN6,V00400273,潤滑凍膏 2.7-3GM(滅菌),8,50,False,2022-12-17
98430,DLN6,V00400273,潤滑凍膏 2.7-3GM(滅菌),10,51,False,2022-12-25
98432,DLN6,V00400273,潤滑凍膏 2.7-3GM(滅菌),2,52,True,2022-12-28
