,庫房,料號,品名,數量,週,工作日,帳務日期,日期,計價
63090,DLN6,B08143445,紗布墊 4〞X4〞X8Ply,3,1,True,2022-01-07,,
63093,DLN6,B08143445,紗布墊 4〞X4〞X8Ply,3,2,False,2022-01-16,,
63094,DLN6,B08143445,紗布墊 4〞X4〞X8Ply,1,3,True,2022-01-18,,
63096,DLN6,B08143445,紗布墊 4〞X4〞X8Ply,2,4,True,2022-01-29,,
63098,DLN6,B08143445,紗布墊 4〞X4〞X8Ply,2,5,False,2022-02-05,,
63099,DLN6,B08143445,紗布墊 4〞X4〞X8Ply,4,6,True,2022-02-07,,
63102,DLN6,B08143445,紗布墊 4〞X4〞X8Ply,3,7,True,2022-02-16,,
63105,DLN6,B08143445,紗布墊 4〞X4〞X8Ply,3,8,False,2022-02-27,,
63107,DLN6,B08143445,紗布墊 4〞X4〞X8Ply,2,9,True,2022-03-02,,
63109,DLN6,B08143445,紗布墊 4〞X4〞X8Ply,2,10,True,2022-03-11,,
63110,DLN6,B08143445,紗布墊 4〞X4〞X8Ply,1,11,False,2022-03-19,,
63113,DLN6,B08143445,紗布墊 4〞X4〞X8Ply,4,12,True,2022-03-25,,
63115,DLN6,B08143445,紗布墊 4〞X4〞X8Ply,4,13,True,2022-04-02,,
63120,DLN6,B08143445,紗布墊 4〞X4〞X8Ply,8,14,True,2022-04-08,,
63127,DLN6,B08143445,紗布墊 4〞X4〞X8Ply,16,15,False,2022-04-17,,
63130,DLN6,B08143445,紗布墊 4〞X4〞X8Ply,6,16,True,2022-04-24,,
63133,DLN6,B08143445,紗布墊 4〞X4〞X8Ply,4,17,True,2022-04-29,,
63135,DLN6,B08143445,紗布墊 4〞X4〞X8Ply,3,18,True,2022-05-06,,
63141,DLN6,B08143445,紗布墊 4〞X4〞X8Ply,11,19,True,2022-05-13,,
63088,DLN6,B08143445,紗布墊 4〞X4〞X8Ply,0,20,True,2022-01-04,202201.0,T-不計價
63142,DLN6,B08143445,紗布墊 4〞X4〞X8Ply,1,21,True,2022-05-25,,
63088,DLN6,B08143445,紗布墊 4〞X4〞X8Ply,0,22,True,2022-01-04,202201.0,T-不計價
63088,DLN6,B08143445,紗布墊 4〞X4〞X8Ply,0,23,True,2022-01-04,202201.0,T-不計價
63146,DLN6,B08143445,紗布墊 4〞X4〞X8Ply,5,24,True,2022-06-17,,
63147,DLN6,B08143445,紗布墊 4〞X4〞X8Ply,1,25,True,2022-06-20,,
63148,DLN6,B08143445,紗布墊 4〞X4〞X8Ply,1,26,True,2022-07-01,,
63088,DLN6,B08143445,紗布墊 4〞X4〞X8Ply,0,27,True,2022-01-04,202201.0,T-不計價
63152,DLN6,B08143445,紗布墊 4〞X4〞X8Ply,12,28,True,2022-07-15,,
63155,DLN6,B08143445,紗布墊 4〞X4〞X8Ply,6,29,True,2022-07-20,,
63156,DLN6,B08143445,紗布墊 4〞X4〞X8Ply,2,30,True,2022-07-27,,
63157,DLN6,B08143445,紗布墊 4〞X4〞X8Ply,4,31,True,2022-08-01,,
63159,DLN6,B08143445,紗布墊 4〞X4〞X8Ply,3,32,True,2022-08-12,,
63161,DLN6,B08143445,紗布墊 4〞X4〞X8Ply,2,33,False,2022-08-21,,
63162,DLN6,B08143445,紗布墊 4〞X4〞X8Ply,1,34,False,2022-08-27,,
63165,DLN6,B08143445,紗布墊 4〞X4〞X8Ply,3,35,True,2022-09-02,,
63167,DLN6,B08143445,紗布墊 4〞X4〞X8Ply,2,36,True,2022-09-09,,
63088,DLN6,B08143445,紗布墊 4〞X4〞X8Ply,0,37,True,2022-01-04,202201.0,T-不計價
63168,DLN6,B08143445,紗布墊 4〞X4〞X8Ply,1,38,False,2022-09-25,,
63169,DLN6,B08143445,紗布墊 4〞X4〞X8Ply,1,39,True,2022-09-29,,
63175,DLN6,B08143445,紗布墊 4〞X4〞X8Ply,17,40,True,2022-10-09,,
63178,DLN6,B08143445,紗布墊 4〞X4〞X8Ply,12,41,True,2022-10-12,,
63179,DLN6,B08143445,紗布墊 4〞X4〞X8Ply,1,42,True,2022-10-18,,
63088,DLN6,B08143445,紗布墊 4〞X4〞X8Ply,0,43,True,2022-01-04,202201.0,T-不計價
63181,DLN6,B08143445,紗布墊 4〞X4〞X8Ply,2,44,False,2022-11-06,,
63183,DLN6,B08143445,紗布墊 4〞X4〞X8Ply,2,45,True,2022-11-11,,
63186,DLN6,B08143445,紗布墊 4〞X4〞X8Ply,3,46,False,2022-11-19,,
63188,DLN6,B08143445,紗布墊 4〞X4〞X8Ply,2,47,False,2022-11-27,,
63192,DLN6,B08143445,紗布墊 4〞X4〞X8Ply,7,48,False,2022-12-03,,
63193,DLN6,B08143445,紗布墊 4〞X4〞X8Ply,1,49,True,2022-12-06,,
63196,DLN6,B08143445,紗布墊 4〞X4〞X8Ply,3,50,True,2022-12-15,,
63198,DLN6,B08143445,紗布墊 4〞X4〞X8Ply,4,51,False,2022-12-24,,
63200,DLN6,B08143445,紗布墊 4〞X4〞X8Ply,3,52,True,2022-12-30,,
