,庫房,料號,品名,數量,週,工作日,帳務日期,日期,計價
33601,DLN6,A02320160,靜脈留置針-16G,3,1,True,2022-01-04,,
33602,DLN6,A02320160,靜脈留置針-16G,1,2,False,2022-01-16,,
33603,DLN6,A02320160,靜脈留置針-16G,3,3,True,2022-01-18,,
33604,DLN6,A02320160,靜脈留置針-16G,1,4,True,2022-01-25,,
33605,DLN6,A02320160,靜脈留置針-16G,1,5,False,2022-01-31,,
33600,DLN6,A02320160,靜脈留置針-16G,0,6,False,2022-01-03,202201.0,C-計價
33600,DLN6,A02320160,靜脈留置針-16G,0,7,False,2022-01-03,202201.0,C-計價
33600,DLN6,A02320160,靜脈留置針-16G,0,8,False,2022-01-03,202201.0,C-計價
33606,DLN6,A02320160,靜脈留置針-16G,1,9,True,2022-03-03,,
33607,DLN6,A02320160,靜脈留置針-16G,1,10,True,2022-03-09,,
33608,DLN6,A02320160,靜脈留置針-16G,1,11,True,2022-03-17,,
33600,DLN6,A02320160,靜脈留置針-16G,0,12,False,2022-01-03,202201.0,C-計價
33609,DLN6,A02320160,靜脈留置針-16G,2,13,True,2022-03-30,,
33610,DLN6,A02320160,靜脈留置針-16G,1,14,True,2022-04-07,,
33611,DLN6,A02320160,靜脈留置針-16G,1,15,True,2022-04-13,,
33600,DLN6,A02320160,靜脈留置針-16G,0,16,False,2022-01-03,202201.0,C-計價
33600,DLN6,A02320160,靜脈留置針-16G,0,17,False,2022-01-03,202201.0,C-計價
33613,DLN6,A02320160,靜脈留置針-16G,2,18,False,2022-05-03,,
33600,DLN6,A02320160,靜脈留置針-16G,0,19,False,2022-01-03,202201.0,C-計價
33600,DLN6,A02320160,靜脈留置針-16G,0,20,False,2022-01-03,202201.0,C-計價
33616,DLN6,A02320160,靜脈留置針-16G,3,21,True,2022-05-24,,
33617,DLN6,A02320160,靜脈留置針-16G,1,22,True,2022-05-30,,
33600,DLN6,A02320160,靜脈留置針-16G,0,23,False,2022-01-03,202201.0,C-計價
33600,DLN6,A02320160,靜脈留置針-16G,0,24,False,2022-01-03,202201.0,C-計價
33600,DLN6,A02320160,靜脈留置針-16G,0,25,False,2022-01-03,202201.0,C-計價
33618,DLN6,A02320160,靜脈留置針-16G,1,26,True,2022-06-27,,
33600,DLN6,A02320160,靜脈留置針-16G,0,27,False,2022-01-03,202201.0,C-計價
33600,DLN6,A02320160,靜脈留置針-16G,0,28,False,2022-01-03,202201.0,C-計價
33600,DLN6,A02320160,靜脈留置針-16G,0,29,False,2022-01-03,202201.0,C-計價
33619,DLN6,A02320160,靜脈留置針-16G,1,30,True,2022-07-26,,
33600,DLN6,A02320160,靜脈留置針-16G,0,31,False,2022-01-03,202201.0,C-計價
33620,DLN6,A02320160,靜脈留置針-16G,1,32,False,2022-08-14,,
33622,DLN6,A02320160,靜脈留置針-16G,2,33,True,2022-08-16,,
33623,DLN6,A02320160,靜脈留置針-16G,1,34,True,2022-08-26,,
33600,DLN6,A02320160,靜脈留置針-16G,0,35,False,2022-01-03,202201.0,C-計價
33600,DLN6,A02320160,靜脈留置針-16G,0,36,False,2022-01-03,202201.0,C-計價
33600,DLN6,A02320160,靜脈留置針-16G,0,37,False,2022-01-03,202201.0,C-計價
33600,DLN6,A02320160,靜脈留置針-16G,0,38,False,2022-01-03,202201.0,C-計價
33600,DLN6,A02320160,靜脈留置針-16G,0,39,False,2022-01-03,202201.0,C-計價
33600,DLN6,A02320160,靜脈留置針-16G,0,40,False,2022-01-03,202201.0,C-計價
33600,DLN6,A02320160,靜脈留置針-16G,0,41,False,2022-01-03,202201.0,C-計價
33600,DLN6,A02320160,靜脈留置針-16G,0,42,False,2022-01-03,202201.0,C-計價
33600,DLN6,A02320160,靜脈留置針-16G,0,43,False,2022-01-03,202201.0,C-計價
33624,DLN6,A02320160,靜脈留置針-16G,1,44,True,2022-10-31,,
33625,DLN6,A02320160,靜脈留置針-16G,1,45,True,2022-11-11,,
33626,DLN6,A02320160,靜脈留置針-16G,1,46,True,2022-11-15,,
33600,DLN6,A02320160,靜脈留置針-16G,0,47,False,2022-01-03,202201.0,C-計價
33627,DLN6,A02320160,靜脈留置針-16G,1,48,False,2022-12-03,,
33600,DLN6,A02320160,靜脈留置針-16G,0,49,False,2022-01-03,202201.0,C-計價
33628,DLN6,A02320160,靜脈留置針-16G,1,50,True,2022-12-12,,
33600,DLN6,A02320160,靜脈留置針-16G,0,51,False,2022-01-03,202201.0,C-計價
33600,DLN6,A02320160,靜脈留置針-16G,0,52,False,2022-01-03,202201.0,C-計價
