,庫房,料號,品名,數量,週,工作日,帳務日期,日期,計價
69401,DLN6,C02514164,矽質胃管  16FR,4,1,True,2022-01-05,,
69403,DLN6,C02514164,矽質胃管  16FR,2,2,True,2022-01-12,,
69406,DLN6,C02514164,矽質胃管  16FR,3,3,False,2022-01-22,,
69409,DLN6,C02514164,矽質胃管  16FR,3,4,True,2022-01-30,,
69398,DLN6,C02514164,矽質胃管  16FR,0,5,False,2022-01-03,202201.0,C-計價
69414,DLN6,C02514164,矽質胃管  16FR,6,6,True,2022-02-11,,
69418,DLN6,C02514164,矽質胃管  16FR,4,7,True,2022-02-18,,
69423,DLN6,C02514164,矽質胃管  16FR,6,8,False,2022-02-26,,
69429,DLN6,C02514164,矽質胃管  16FR,6,9,True,2022-03-04,,
69431,DLN6,C02514164,矽質胃管  16FR,2,10,True,2022-03-09,,
69437,DLN6,C02514164,矽質胃管  16FR,6,11,False,2022-03-19,,
69440,DLN6,C02514164,矽質胃管  16FR,3,12,True,2022-03-25,,
69446,DLN6,C02514164,矽質胃管  16FR,6,13,False,2022-04-03,,
69450,DLN6,C02514164,矽質胃管  16FR,4,14,True,2022-04-08,,
69453,DLN6,C02514164,矽質胃管  16FR,3,15,True,2022-04-15,,
69457,DLN6,C02514164,矽質胃管  16FR,4,16,True,2022-04-20,,
69463,DLN6,C02514164,矽質胃管  16FR,6,17,True,2022-04-29,,
69470,DLN6,C02514164,矽質胃管  16FR,7,18,True,2022-05-07,,
69476,DLN6,C02514164,矽質胃管  16FR,6,19,False,2022-05-14,,
69481,DLN6,C02514164,矽質胃管  16FR,5,20,True,2022-05-20,,
69486,DLN6,C02514164,矽質胃管  16FR,5,21,True,2022-05-27,,
69492,DLN6,C02514164,矽質胃管  16FR,6,22,False,2022-06-03,,
69500,DLN6,C02514164,矽質胃管  16FR,9,23,False,2022-06-12,,
69507,DLN6,C02514164,矽質胃管  16FR,7,24,False,2022-06-18,,
69516,DLN6,C02514164,矽質胃管  16FR,9,25,True,2022-06-24,,
69520,DLN6,C02514164,矽質胃管  16FR,4,26,False,2022-07-03,,
69523,DLN6,C02514164,矽質胃管  16FR,3,27,True,2022-07-06,,
69525,DLN6,C02514164,矽質胃管  16FR,2,28,False,2022-07-16,,
69527,DLN6,C02514164,矽質胃管  16FR,2,29,False,2022-07-23,,
69530,DLN6,C02514164,矽質胃管  16FR,3,30,False,2022-07-31,,
69536,DLN6,C02514164,矽質胃管  16FR,6,31,False,2022-08-06,,
69540,DLN6,C02514164,矽質胃管  16FR,4,32,True,2022-08-12,,
69544,DLN6,C02514164,矽質胃管  16FR,4,33,True,2022-08-19,,
69548,DLN6,C02514164,矽質胃管  16FR,4,34,False,2022-08-28,,
69553,DLN6,C02514164,矽質胃管  16FR,5,35,True,2022-09-02,,
69557,DLN6,C02514164,矽質胃管  16FR,4,36,True,2022-09-08,,
69564,DLN6,C02514164,矽質胃管  16FR,7,37,False,2022-09-18,,
69575,DLN6,C02514164,矽質胃管  16FR,12,38,False,2022-09-25,,
69577,DLN6,C02514164,矽質胃管  16FR,2,39,True,2022-09-28,,
69581,DLN6,C02514164,矽質胃管  16FR,4,40,False,2022-10-03,,
69582,DLN6,C02514164,矽質胃管  16FR,1,41,True,2022-10-13,,
69587,DLN6,C02514164,矽質胃管  16FR,5,42,False,2022-10-23,,
69589,DLN6,C02514164,矽質胃管  16FR,2,43,True,2022-10-26,,
69591,DLN6,C02514164,矽質胃管  16FR,2,44,True,2022-11-03,,
69596,DLN6,C02514164,矽質胃管  16FR,5,45,False,2022-11-12,,
69599,DLN6,C02514164,矽質胃管  16FR,3,46,True,2022-11-17,,
69604,DLN6,C02514164,矽質胃管  16FR,5,47,False,2022-11-27,,
69608,DLN6,C02514164,矽質胃管  16FR,4,48,False,2022-12-04,,
69611,DLN6,C02514164,矽質胃管  16FR,3,49,True,2022-12-09,,
69613,DLN6,C02514164,矽質胃管  16FR,2,50,True,2022-12-15,,
69616,DLN6,C02514164,矽質胃管  16FR,3,51,False,2022-12-24,,
69618,DLN6,C02514164,矽質胃管  16FR,2,52,True,2022-12-30,,
