,庫房,料號,品名,數量,週,工作日,帳務日期
97228,DLN6,U91700000,丟棄式導尿包,24,1,False,2022-01-09
97242,DLN6,U91700000,丟棄式導尿包,14,2,False,2022-01-16
97260,DLN6,U91700000,丟棄式導尿包,21,3,False,2022-01-23
97276,DLN6,U91700000,丟棄式導尿包,17,4,True,2022-01-30
97288,DLN6,U91700000,丟棄式導尿包,14,5,False,2022-02-06
97311,DLN6,U91700000,丟棄式導尿包,24,6,False,2022-02-13
97327,DLN6,U91700000,丟棄式導尿包,18,7,False,2022-02-19
97340,DLN6,U91700000,丟棄式導尿包,13,8,False,2022-02-27
97353,DLN6,U91700000,丟棄式導尿包,13,9,False,2022-03-06
97367,DLN6,U91700000,丟棄式導尿包,15,10,False,2022-03-13
97385,DLN6,U91700000,丟棄式導尿包,23,11,False,2022-03-20
97403,DLN6,U91700000,丟棄式導尿包,20,12,False,2022-03-27
97423,DLN6,U91700000,丟棄式導尿包,21,13,False,2022-04-03
97442,DLN6,U91700000,丟棄式導尿包,21,14,False,2022-04-10
97460,DLN6,U91700000,丟棄式導尿包,19,15,False,2022-04-17
97480,DLN6,U91700000,丟棄式導尿包,21,16,True,2022-04-24
97497,DLN6,U91700000,丟棄式導尿包,18,17,False,2022-05-01
97513,DLN6,U91700000,丟棄式導尿包,16,18,False,2022-05-08
97534,DLN6,U91700000,丟棄式導尿包,23,19,False,2022-05-15
97548,DLN6,U91700000,丟棄式導尿包,15,20,False,2022-05-22
97565,DLN6,U91700000,丟棄式導尿包,19,21,False,2022-05-29
97582,DLN6,U91700000,丟棄式導尿包,18,22,False,2022-06-05
97601,DLN6,U91700000,丟棄式導尿包,19,23,False,2022-06-11
97621,DLN6,U91700000,丟棄式導尿包,21,24,False,2022-06-19
97640,DLN6,U91700000,丟棄式導尿包,21,25,False,2022-06-26
97654,DLN6,U91700000,丟棄式導尿包,15,26,False,2022-07-03
97659,DLN6,U91700000,丟棄式導尿包,6,27,False,2022-07-09
97664,DLN6,U91700000,丟棄式導尿包,7,28,False,2022-07-17
97685,DLN6,U91700000,丟棄式導尿包,24,29,False,2022-07-24
97705,DLN6,U91700000,丟棄式導尿包,20,30,False,2022-07-31
97729,DLN6,U91700000,丟棄式導尿包,25,31,False,2022-08-07
97742,DLN6,U91700000,丟棄式導尿包,15,32,False,2022-08-14
97755,DLN6,U91700000,丟棄式導尿包,14,33,False,2022-08-20
97779,DLN6,U91700000,丟棄式導尿包,25,34,False,2022-08-27
97802,DLN6,U91700000,丟棄式導尿包,26,35,False,2022-09-03
97822,DLN6,U91700000,丟棄式導尿包,20,36,False,2022-09-10
97840,DLN6,U91700000,丟棄式導尿包,18,37,False,2022-09-18
97850,DLN6,U91700000,丟棄式導尿包,10,38,False,2022-09-25
97865,DLN6,U91700000,丟棄式導尿包,16,39,False,2022-10-01
97884,DLN6,U91700000,丟棄式導尿包,20,40,True,2022-10-09
97896,DLN6,U91700000,丟棄式導尿包,12,41,False,2022-10-16
97907,DLN6,U91700000,丟棄式導尿包,12,42,False,2022-10-23
97922,DLN6,U91700000,丟棄式導尿包,17,43,False,2022-10-30
97942,DLN6,U91700000,丟棄式導尿包,21,44,False,2022-11-06
97960,DLN6,U91700000,丟棄式導尿包,19,45,False,2022-11-13
97978,DLN6,U91700000,丟棄式導尿包,18,46,False,2022-11-20
97998,DLN6,U91700000,丟棄式導尿包,21,47,False,2022-11-27
98013,DLN6,U91700000,丟棄式導尿包,16,48,False,2022-12-04
98027,DLN6,U91700000,丟棄式導尿包,14,49,False,2022-12-11
98044,DLN6,U91700000,丟棄式導尿包,17,50,False,2022-12-18
98059,DLN6,U91700000,丟棄式導尿包,16,51,False,2022-12-25
98076,DLN6,U91700000,丟棄式導尿包,19,52,False,2022-12-31
