,庫房,料號,品名,數量,帳務日期,週,工作日
1,DLN3,A00120067,5cc 塑膠注射空針,0.0,2021-01-01,1,False
1,DLN3,A00120067,5cc 塑膠注射空針,0.0,2021-01-01,2,False
3,DLN3,A00120067,5cc 塑膠注射空針,1.0,2021-01-22,3,True
4,DLN3,A00120067,5cc 塑膠注射空針,1.0,2021-01-25,4,True
1,DLN3,A00120067,5cc 塑膠注射空針,0.0,2021-01-01,5,False
1,DLN3,A00120067,5cc 塑膠注射空針,0.0,2021-01-01,6,False
295,DLN3,A00120067,5cc 塑膠注射空針,1.0,2021-02-16,7,False
296,DLN3,A00120067,5cc 塑膠注射空針,1.0,2021-02-22,8,True
509,DLN3,A00120067,5cc 塑膠注射空針,1.0,2021-03-05,9,True
510,DLN3,A00120067,5cc 塑膠注射空針,1.0,2021-03-11,10,True
1,DLN3,A00120067,5cc 塑膠注射空針,0.0,2021-01-01,11,False
1,DLN3,A00120067,5cc 塑膠注射空針,0.0,2021-01-01,12,False
737,DLN3,A00120067,5cc 塑膠注射空針,2.0,2021-04-04,13,False
738,DLN3,A00120067,5cc 塑膠注射空針,1.0,2021-04-06,14,True
740,DLN3,A00120067,5cc 塑膠注射空針,2.0,2021-04-13,15,True
1,DLN3,A00120067,5cc 塑膠注射空針,0.0,2021-01-01,16,False
741,DLN3,A00120067,5cc 塑膠注射空針,1.0,2021-04-29,17,True
1,DLN3,A00120067,5cc 塑膠注射空針,0.0,2021-01-01,18,False
988,DLN3,A00120067,5cc 塑膠注射空針,1.0,2021-05-14,19,True
991,DLN3,A00120067,5cc 塑膠注射空針,5.0,2021-05-20,20,True
992,DLN3,A00120067,5cc 塑膠注射空針,1.0,2021-05-27,21,True
1,DLN3,A00120067,5cc 塑膠注射空針,0.0,2021-01-01,22,False
1208,DLN3,A00120067,5cc 塑膠注射空針,3.0,2021-06-13,23,False
1209,DLN3,A00120067,5cc 塑膠注射空針,1.0,2021-06-14,24,False
1210,DLN3,A00120067,5cc 塑膠注射空針,1.0,2021-06-22,25,True
1,DLN3,A00120067,5cc 塑膠注射空針,0.0,2021-01-01,26,False
1434,DLN3,A00120067,5cc 塑膠注射空針,2.0,2021-07-11,27,False
1438,DLN3,A00120067,5cc 塑膠注射空針,4.0,2021-07-15,28,True
1,DLN3,A00120067,5cc 塑膠注射空針,0.0,2021-01-01,29,False
1442,DLN3,A00120067,5cc 塑膠注射空針,4.0,2021-07-31,30,False
1696,DLN3,A00120067,5cc 塑膠注射空針,5.0,2021-08-08,31,False
1,DLN3,A00120067,5cc 塑膠注射空針,0.0,2021-01-01,32,False
1,DLN3,A00120067,5cc 塑膠注射空針,0.0,2021-01-01,33,False
1698,DLN3,A00120067,5cc 塑膠注射空針,3.0,2021-08-27,34,True
1965,DLN3,A00120067,5cc 塑膠注射空針,4.0,2021-09-03,35,True
1969,DLN3,A00120067,5cc 塑膠注射空針,5.0,2021-09-11,36,False
1976,DLN3,A00120067,5cc 塑膠注射空針,8.0,2021-09-17,37,True
1977,DLN3,A00120067,5cc 塑膠注射空針,1.0,2021-09-23,38,True
1979,DLN3,A00120067,5cc 塑膠注射空針,2.0,2021-09-29,39,True
2300,DLN3,A00120067,5cc 塑膠注射空針,1.0,2021-10-04,40,False
1,DLN3,A00120067,5cc 塑膠注射空針,0.0,2021-01-01,41,False
2302,DLN3,A00120067,5cc 塑膠注射空針,2.0,2021-10-21,42,True
2309,DLN3,A00120067,5cc 塑膠注射空針,7.0,2021-10-31,43,False
2551,DLN3,A00120067,5cc 塑膠注射空針,2.0,2021-11-04,44,True
2552,DLN3,A00120067,5cc 塑膠注射空針,1.0,2021-11-09,45,True
1,DLN3,A00120067,5cc 塑膠注射空針,0.0,2021-01-01,46,False
1,DLN3,A00120067,5cc 塑膠注射空針,0.0,2021-01-01,47,False
2769,DLN3,A00120067,5cc 塑膠注射空針,5.0,2021-12-04,48,False
2772,DLN3,A00120067,5cc 塑膠注射空針,5.0,2021-12-07,49,True
2773,DLN3,A00120067,5cc 塑膠注射空針,2.0,2021-12-18,50,False
2775,DLN3,A00120067,5cc 塑膠注射空針,3.0,2021-12-24,51,True
2777,DLN3,A00120067,5cc 塑膠注射空針,4.0,2021-12-29,52,True
