,庫房,料號,品名,數量,週,工作日,帳務日期
53169,DLN5,K80004044,Push Button Blood Collection,33,1,False,2022/1/9
53206,DLN5,K80004044,Push Button Blood Collection,47,2,False,2022/1/16
53233,DLN5,K80004044,Push Button Blood Collection,27,3,False,2022/1/23
53241,DLN5,K80004044,Push Button Blood Collection,11,4,True,2022/1/28
53140,DLN5,K80004044,Push Button Blood Collection,0,5,False,2022/1/2
53275,DLN5,K80004044,Push Button Blood Collection,46,6,False,2022/2/13
53329,DLN5,K80004044,Push Button Blood Collection,71,7,False,2022/2/20
53361,DLN5,K80004044,Push Button Blood Collection,35,8,False,2022/2/27
53400,DLN5,K80004044,Push Button Blood Collection,52,9,False,2022/3/6
53432,DLN5,K80004044,Push Button Blood Collection,37,10,False,2022/3/13
53463,DLN5,K80004044,Push Button Blood Collection,43,11,False,2022/3/20
53489,DLN5,K80004044,Push Button Blood Collection,31,12,False,2022/3/27
53531,DLN5,K80004044,Push Button Blood Collection,47,13,False,2022/4/3
53557,DLN5,K80004044,Push Button Blood Collection,33,14,False,2022/4/10
53593,DLN5,K80004044,Push Button Blood Collection,52,15,False,2022/4/17
53619,DLN5,K80004044,Push Button Blood Collection,27,16,False,2022/4/23
53656,DLN5,K80004044,Push Button Blood Collection,42,17,False,2022/5/1
53688,DLN5,K80004044,Push Button Blood Collection,43,18,False,2022/5/8
53717,DLN5,K80004044,Push Button Blood Collection,32,19,False,2022/5/15
53733,DLN5,K80004044,Push Button Blood Collection,21,20,False,2022/5/22
53766,DLN5,K80004044,Push Button Blood Collection,34,21,False,2022/5/29
53789,DLN5,K80004044,Push Button Blood Collection,25,22,False,2022/6/5
53807,DLN5,K80004044,Push Button Blood Collection,21,23,False,2022/6/12
53812,DLN5,K80004044,Push Button Blood Collection,7,24,False,2022/6/19
53823,DLN5,K80004044,Push Button Blood Collection,14,25,False,2022/6/26
53834,DLN5,K80004044,Push Button Blood Collection,12,26,False,2022/7/3
53865,DLN5,K80004044,Push Button Blood Collection,41,27,False,2022/7/10
53891,DLN5,K80004044,Push Button Blood Collection,27,28,False,2022/7/17
53915,DLN5,K80004044,Push Button Blood Collection,29,29,False,2022/7/24
53932,DLN5,K80004044,Push Button Blood Collection,23,30,False,2022/7/31
53948,DLN5,K80004044,Push Button Blood Collection,18,31,False,2022/8/7
53973,DLN5,K80004044,Push Button Blood Collection,29,32,False,2022/8/14
53998,DLN5,K80004044,Push Button Blood Collection,29,33,False,2022/8/20
54023,DLN5,K80004044,Push Button Blood Collection,29,34,False,2022/8/28
54051,DLN5,K80004044,Push Button Blood Collection,35,35,False,2022/9/4
54070,DLN5,K80004044,Push Button Blood Collection,26,36,False,2022/9/11
54097,DLN5,K80004044,Push Button Blood Collection,34,37,False,2022/9/18
54128,DLN5,K80004044,Push Button Blood Collection,33,38,False,2022/9/25
54180,DLN5,K80004044,Push Button Blood Collection,58,39,False,2022/10/2
54234,DLN5,K80004044,Push Button Blood Collection,67,40,True,2022/10/9
54276,DLN5,K80004044,Push Button Blood Collection,55,41,False,2022/10/16
54316,DLN5,K80004044,Push Button Blood Collection,51,42,False,2022/10/23
54383,DLN5,K80004044,Push Button Blood Collection,84,43,False,2022/10/30
54425,DLN5,K80004044,Push Button Blood Collection,51,44,False,2022/11/6
54466,DLN5,K80004044,Push Button Blood Collection,53,45,False,2022/11/13
54502,DLN5,K80004044,Push Button Blood Collection,48,46,False,2022/11/20
54521,DLN5,K80004044,Push Button Blood Collection,23,47,False,2022/11/27
54546,DLN5,K80004044,Push Button Blood Collection,32,48,False,2022/12/4
54583,DLN5,K80004044,Push Button Blood Collection,42,49,False,2022/12/11
54614,DLN5,K80004044,Push Button Blood Collection,34,50,False,2022/12/18
54648,DLN5,K80004044,Push Button Blood Collection,45,51,False,2022/12/25
54680,DLN5,K80004044,Push Button Blood Collection,37,52,False,2022/12/31
