,庫房,料號,品名,數量,週,工作日,帳務日期
15341,DLN5,A00120504,50cc塑膠注射空針-非螺紋,2,1,False,2022/1/9
15343,DLN5,A00120504,50cc塑膠注射空針-非螺紋,4,2,True,2022/1/11
15341,DLN5,A00120504,50cc塑膠注射空針-非螺紋,0,3,False,2022/1/9
15345,DLN5,A00120504,50cc塑膠注射空針-非螺紋,3,4,True,2022/1/28
15341,DLN5,A00120504,50cc塑膠注射空針-非螺紋,0,5,False,2022/1/9
15348,DLN5,A00120504,50cc塑膠注射空針-非螺紋,3,6,False,2022/2/13
15351,DLN5,A00120504,50cc塑膠注射空針-非螺紋,3,7,False,2022/2/19
15352,DLN5,A00120504,50cc塑膠注射空針-非螺紋,1,8,True,2022/2/22
15354,DLN5,A00120504,50cc塑膠注射空針-非螺紋,2,9,True,2022/3/2
15341,DLN5,A00120504,50cc塑膠注射空針-非螺紋,0,10,False,2022/1/9
15357,DLN5,A00120504,50cc塑膠注射空針-非螺紋,3,11,True,2022/3/16
15341,DLN5,A00120504,50cc塑膠注射空針-非螺紋,0,12,False,2022/1/9
15364,DLN5,A00120504,50cc塑膠注射空針-非螺紋,7,13,False,2022/4/3
15368,DLN5,A00120504,50cc塑膠注射空針-非螺紋,4,14,False,2022/4/10
15372,DLN5,A00120504,50cc塑膠注射空針-非螺紋,4,15,True,2022/4/14
15374,DLN5,A00120504,50cc塑膠注射空針-非螺紋,2,16,True,2022/4/19
15341,DLN5,A00120504,50cc塑膠注射空針-非螺紋,0,17,False,2022/1/9
15377,DLN5,A00120504,50cc塑膠注射空針-非螺紋,5,18,False,2022/5/8
15379,DLN5,A00120504,50cc塑膠注射空針-非螺紋,2,19,True,2022/5/10
15380,DLN5,A00120504,50cc塑膠注射空針-非螺紋,1,20,False,2022/5/22
15383,DLN5,A00120504,50cc塑膠注射空針-非螺紋,3,21,False,2022/5/29
15341,DLN5,A00120504,50cc塑膠注射空針-非螺紋,0,22,False,2022/1/9
15384,DLN5,A00120504,50cc塑膠注射空針-非螺紋,1,23,True,2022/6/6
15341,DLN5,A00120504,50cc塑膠注射空針-非螺紋,0,24,False,2022/1/9
15341,DLN5,A00120504,50cc塑膠注射空針-非螺紋,0,25,False,2022/1/9
15385,DLN5,A00120504,50cc塑膠注射空針-非螺紋,1,26,False,2022/7/2
15341,DLN5,A00120504,50cc塑膠注射空針-非螺紋,0,27,False,2022/1/9
15341,DLN5,A00120504,50cc塑膠注射空針-非螺紋,0,28,False,2022/1/9
15386,DLN5,A00120504,50cc塑膠注射空針-非螺紋,1,29,True,2022/7/21
15388,DLN5,A00120504,50cc塑膠注射空針-非螺紋,2,30,False,2022/7/30
15341,DLN5,A00120504,50cc塑膠注射空針-非螺紋,0,31,False,2022/1/9
15391,DLN5,A00120504,50cc塑膠注射空針-非螺紋,3,32,False,2022/8/14
15341,DLN5,A00120504,50cc塑膠注射空針-非螺紋,0,33,False,2022/1/9
15393,DLN5,A00120504,50cc塑膠注射空針-非螺紋,2,34,True,2022/8/24
15395,DLN5,A00120504,50cc塑膠注射空針-非螺紋,2,35,True,2022/9/2
15397,DLN5,A00120504,50cc塑膠注射空針-非螺紋,2,36,True,2022/9/7
15399,DLN5,A00120504,50cc塑膠注射空針-非螺紋,3,37,True,2022/9/15
15403,DLN5,A00120504,50cc塑膠注射空針-非螺紋,4,38,False,2022/9/25
15410,DLN5,A00120504,50cc塑膠注射空針-非螺紋,14,39,False,2022/10/2
15420,DLN5,A00120504,50cc塑膠注射空針-非螺紋,11,40,True,2022/10/9
15422,DLN5,A00120504,50cc塑膠注射空針-非螺紋,2,41,True,2022/10/11
15424,DLN5,A00120504,50cc塑膠注射空針-非螺紋,2,42,False,2022/10/22
15442,DLN5,A00120504,50cc塑膠注射空針-非螺紋,22,43,False,2022/10/30
15458,DLN5,A00120504,50cc塑膠注射空針-非螺紋,16,44,False,2022/11/6
15464,DLN5,A00120504,50cc塑膠注射空針-非螺紋,8,45,False,2022/11/12
15467,DLN5,A00120504,50cc塑膠注射空針-非螺紋,3,46,True,2022/11/16
15468,DLN5,A00120504,50cc塑膠注射空針-非螺紋,1,47,True,2022/11/22
15470,DLN5,A00120504,50cc塑膠注射空針-非螺紋,2,48,True,2022/11/29
15471,DLN5,A00120504,50cc塑膠注射空針-非螺紋,1,49,True,2022/12/7
15472,DLN5,A00120504,50cc塑膠注射空針-非螺紋,2,50,True,2022/12/16
15474,DLN5,A00120504,50cc塑膠注射空針-非螺紋,2,51,False,2022/12/24
15479,DLN5,A00120504,50cc塑膠注射空針-非螺紋,5,52,True,2022/12/30
