,庫房,料號,品名,數量,帳務日期,週,工作日
7,DLN5,A00120025,2.5-3cc PVC 注射空針,0,2022/3/10,1,True
7,DLN5,A00120025,2.5-3cc PVC 注射空針,0,2022/3/10,2,True
7,DLN5,A00120025,2.5-3cc PVC 注射空針,0,2022/3/10,3,True
7,DLN5,A00120025,2.5-3cc PVC 注射空針,0,2022/3/10,4,True
7,DLN5,A00120025,2.5-3cc PVC 注射空針,0,2022/3/10,5,True
7,DLN5,A00120025,2.5-3cc PVC 注射空針,0,2022/3/10,6,True
7,DLN5,A00120025,2.5-3cc PVC 注射空針,0,2022/3/10,7,True
7,DLN5,A00120025,2.5-3cc PVC 注射空針,0,2022/3/10,8,True
7,DLN5,A00120025,2.5-3cc PVC 注射空針,0,2022/3/10,9,True
34,DLN5,A00120025,2.5-3cc PVC 注射空針,41,2022/3/13,10,False
139,DLN5,A00120025,2.5-3cc PVC 注射空針,174,2022/3/20,11,False
263,DLN5,A00120025,2.5-3cc PVC 注射空針,196,2022/3/27,12,False
375,DLN5,A00120025,2.5-3cc PVC 注射空針,237,2022/4/3,13,False
454,DLN5,A00120025,2.5-3cc PVC 注射空針,127,2022/4/10,14,False
551,DLN5,A00120025,2.5-3cc PVC 注射空針,183,2022/4/17,15,False
661,DLN5,A00120025,2.5-3cc PVC 注射空針,227,2022/4/24,16,True
759,DLN5,A00120025,2.5-3cc PVC 注射空針,150,2022/5/1,17,False
869,DLN5,A00120025,2.5-3cc PVC 注射空針,191,2022/5/8,18,False
971,DLN5,A00120025,2.5-3cc PVC 注射空針,177,2022/5/15,19,False
1038,DLN5,A00120025,2.5-3cc PVC 注射空針,120,2022/5/22,20,False
1118,DLN5,A00120025,2.5-3cc PVC 注射空針,138,2022/5/29,21,False
1174,DLN5,A00120025,2.5-3cc PVC 注射空針,117,2022/6/5,22,False
1223,DLN5,A00120025,2.5-3cc PVC 注射空針,82,2022/6/12,23,False
1258,DLN5,A00120025,2.5-3cc PVC 注射空針,61,2022/6/19,24,False
1298,DLN5,A00120025,2.5-3cc PVC 注射空針,88,2022/6/26,25,False
1332,DLN5,A00120025,2.5-3cc PVC 注射空針,82,2022/7/3,26,False
1389,DLN5,A00120025,2.5-3cc PVC 注射空針,106,2022/7/10,27,False
1456,DLN5,A00120025,2.5-3cc PVC 注射空針,104,2022/7/17,28,False
1529,DLN5,A00120025,2.5-3cc PVC 注射空針,110,2022/7/24,29,False
1601,DLN5,A00120025,2.5-3cc PVC 注射空針,145,2022/7/31,30,False
1678,DLN5,A00120025,2.5-3cc PVC 注射空針,137,2022/8/7,31,False
1744,DLN5,A00120025,2.5-3cc PVC 注射空針,139,2022/8/14,32,False
1823,DLN5,A00120025,2.5-3cc PVC 注射空針,124,2022/8/21,33,False
1904,DLN5,A00120025,2.5-3cc PVC 注射空針,154,2022/8/28,34,False
2003,DLN5,A00120025,2.5-3cc PVC 注射空針,153,2022/9/4,35,False
2078,DLN5,A00120025,2.5-3cc PVC 注射空針,115,2022/9/11,36,False
2155,DLN5,A00120025,2.5-3cc PVC 注射空針,125,2022/9/18,37,False
2269,DLN5,A00120025,2.5-3cc PVC 注射空針,227,2022/9/25,38,False
2395,DLN5,A00120025,2.5-3cc PVC 注射空針,254,2022/10/2,39,False
2504,DLN5,A00120025,2.5-3cc PVC 注射空針,191,2022/10/9,40,True
2629,DLN5,A00120025,2.5-3cc PVC 注射空針,205,2022/10/16,41,False
2760,DLN5,A00120025,2.5-3cc PVC 注射空針,191,2022/10/23,42,False
2914,DLN5,A00120025,2.5-3cc PVC 注射空針,248,2022/10/30,43,False
3048,DLN5,A00120025,2.5-3cc PVC 注射空針,240,2022/11/6,44,False
3156,DLN5,A00120025,2.5-3cc PVC 注射空針,170,2022/11/13,45,False
3268,DLN5,A00120025,2.5-3cc PVC 注射空針,191,2022/11/20,46,False
3359,DLN5,A00120025,2.5-3cc PVC 注射空針,140,2022/11/27,47,False
3470,DLN5,A00120025,2.5-3cc PVC 注射空針,173,2022/12/4,48,False
3565,DLN5,A00120025,2.5-3cc PVC 注射空針,150,2022/12/11,49,False
3661,DLN5,A00120025,2.5-3cc PVC 注射空針,158,2022/12/18,50,False
3763,DLN5,A00120025,2.5-3cc PVC 注射空針,141,2022/12/25,51,False
3853,DLN5,A00120025,2.5-3cc PVC 注射空針,144,2022/12/31,52,False
