,庫房,料號,品名,數量,週,工作日,帳務日期
39481,DLN5,C00120142,二叉留置導尿管14FR,2,1,False,2022/1/9
39479,DLN5,C00120142,二叉留置導尿管14FR,0,2,False,2022/1/1
39479,DLN5,C00120142,二叉留置導尿管14FR,0,3,False,2022/1/1
39479,DLN5,C00120142,二叉留置導尿管14FR,0,4,False,2022/1/1
39479,DLN5,C00120142,二叉留置導尿管14FR,0,5,False,2022/1/1
39482,DLN5,C00120142,二叉留置導尿管14FR,1,6,True,2022/2/10
39479,DLN5,C00120142,二叉留置導尿管14FR,0,7,False,2022/1/1
39483,DLN5,C00120142,二叉留置導尿管14FR,1,8,True,2022/2/23
39484,DLN5,C00120142,二叉留置導尿管14FR,1,9,False,2022/3/6
39479,DLN5,C00120142,二叉留置導尿管14FR,0,10,False,2022/1/1
39479,DLN5,C00120142,二叉留置導尿管14FR,0,11,False,2022/1/1
39485,DLN5,C00120142,二叉留置導尿管14FR,1,12,False,2022/3/27
39486,DLN5,C00120142,二叉留置導尿管14FR,1,13,True,2022/3/29
39479,DLN5,C00120142,二叉留置導尿管14FR,0,14,False,2022/1/1
39479,DLN5,C00120142,二叉留置導尿管14FR,0,15,False,2022/1/1
39479,DLN5,C00120142,二叉留置導尿管14FR,0,16,False,2022/1/1
39479,DLN5,C00120142,二叉留置導尿管14FR,0,17,False,2022/1/1
39479,DLN5,C00120142,二叉留置導尿管14FR,0,18,False,2022/1/1
39479,DLN5,C00120142,二叉留置導尿管14FR,0,19,False,2022/1/1
39488,DLN5,C00120142,二叉留置導尿管14FR,2,20,False,2022/5/22
39489,DLN5,C00120142,二叉留置導尿管14FR,1,21,True,2022/5/26
39479,DLN5,C00120142,二叉留置導尿管14FR,0,22,False,2022/1/1
39479,DLN5,C00120142,二叉留置導尿管14FR,0,23,False,2022/1/1
39479,DLN5,C00120142,二叉留置導尿管14FR,0,24,False,2022/1/1
39479,DLN5,C00120142,二叉留置導尿管14FR,0,25,False,2022/1/1
39490,DLN5,C00120142,二叉留置導尿管14FR,1,26,True,2022/6/29
39479,DLN5,C00120142,二叉留置導尿管14FR,0,27,False,2022/1/1
39479,DLN5,C00120142,二叉留置導尿管14FR,0,28,False,2022/1/1
39479,DLN5,C00120142,二叉留置導尿管14FR,0,29,False,2022/1/1
39479,DLN5,C00120142,二叉留置導尿管14FR,0,30,False,2022/1/1
39479,DLN5,C00120142,二叉留置導尿管14FR,0,31,False,2022/1/1
39492,DLN5,C00120142,二叉留置導尿管14FR,2,32,False,2022/8/14
39479,DLN5,C00120142,二叉留置導尿管14FR,0,33,False,2022/1/1
39479,DLN5,C00120142,二叉留置導尿管14FR,0,34,False,2022/1/1
39479,DLN5,C00120142,二叉留置導尿管14FR,0,35,False,2022/1/1
39479,DLN5,C00120142,二叉留置導尿管14FR,0,36,False,2022/1/1
39479,DLN5,C00120142,二叉留置導尿管14FR,0,37,False,2022/1/1
39493,DLN5,C00120142,二叉留置導尿管14FR,1,38,True,2022/9/22
39494,DLN5,C00120142,二叉留置導尿管14FR,1,39,True,2022/9/28
39495,DLN5,C00120142,二叉留置導尿管14FR,1,40,False,2022/10/4
39496,DLN5,C00120142,二叉留置導尿管14FR,1,41,True,2022/10/14
39497,DLN5,C00120142,二叉留置導尿管14FR,1,42,True,2022/10/21
39498,DLN5,C00120142,二叉留置導尿管14FR,1,43,True,2022/10/24
39479,DLN5,C00120142,二叉留置導尿管14FR,0,44,False,2022/1/1
39499,DLN5,C00120142,二叉留置導尿管14FR,1,45,True,2022/11/7
39500,DLN5,C00120142,二叉留置導尿管14FR,1,46,True,2022/11/18
39502,DLN5,C00120142,二叉留置導尿管14FR,2,47,True,2022/11/23
39504,DLN5,C00120142,二叉留置導尿管14FR,3,48,True,2022/12/2
39505,DLN5,C00120142,二叉留置導尿管14FR,1,49,True,2022/12/8
39479,DLN5,C00120142,二叉留置導尿管14FR,0,50,False,2022/1/1
39507,DLN5,C00120142,二叉留置導尿管14FR,2,51,False,2022/12/24
39479,DLN5,C00120142,二叉留置導尿管14FR,1,52,False,2022/1/1
