,庫房,料號,品名,數量,週,工作日,帳務日期
54956,DLN5,U00202042,塑膠三路考克 3Way附Luer Lock,1,1,True,2022/1/5
54955,DLN5,U00202042,塑膠三路考克 3Way附Luer Lock,0,2,False,2022/1/1
54958,DLN5,U00202042,塑膠三路考克 3Way附Luer Lock,2,3,True,2022/1/21
54955,DLN5,U00202042,塑膠三路考克 3Way附Luer Lock,0,4,False,2022/1/1
54955,DLN5,U00202042,塑膠三路考克 3Way附Luer Lock,0,5,False,2022/1/1
54955,DLN5,U00202042,塑膠三路考克 3Way附Luer Lock,0,6,False,2022/1/1
54960,DLN5,U00202042,塑膠三路考克 3Way附Luer Lock,2,7,True,2022/2/18
54961,DLN5,U00202042,塑膠三路考克 3Way附Luer Lock,1,8,True,2022/2/22
54955,DLN5,U00202042,塑膠三路考克 3Way附Luer Lock,0,9,False,2022/1/1
54963,DLN5,U00202042,塑膠三路考克 3Way附Luer Lock,2,10,False,2022/3/13
54966,DLN5,U00202042,塑膠三路考克 3Way附Luer Lock,3,11,True,2022/3/17
54967,DLN5,U00202042,塑膠三路考克 3Way附Luer Lock,1,12,True,2022/3/24
54955,DLN5,U00202042,塑膠三路考克 3Way附Luer Lock,0,13,False,2022/1/1
54955,DLN5,U00202042,塑膠三路考克 3Way附Luer Lock,0,14,False,2022/1/1
54968,DLN5,U00202042,塑膠三路考克 3Way附Luer Lock,1,15,True,2022/4/13
54970,DLN5,U00202042,塑膠三路考克 3Way附Luer Lock,2,16,False,2022/4/23
54971,DLN5,U00202042,塑膠三路考克 3Way附Luer Lock,1,17,True,2022/4/28
54973,DLN5,U00202042,塑膠三路考克 3Way附Luer Lock,2,18,True,2022/5/6
54975,DLN5,U00202042,塑膠三路考克 3Way附Luer Lock,2,19,True,2022/5/13
54976,DLN5,U00202042,塑膠三路考克 3Way附Luer Lock,1,20,True,2022/5/16
54980,DLN5,U00202042,塑膠三路考克 3Way附Luer Lock,4,21,False,2022/5/29
54982,DLN5,U00202042,塑膠三路考克 3Way附Luer Lock,2,22,False,2022/6/5
54983,DLN5,U00202042,塑膠三路考克 3Way附Luer Lock,1,23,False,2022/6/11
54955,DLN5,U00202042,塑膠三路考克 3Way附Luer Lock,0,24,False,2022/1/1
54955,DLN5,U00202042,塑膠三路考克 3Way附Luer Lock,0,25,False,2022/1/1
54955,DLN5,U00202042,塑膠三路考克 3Way附Luer Lock,0,26,False,2022/1/1
54955,DLN5,U00202042,塑膠三路考克 3Way附Luer Lock,0,27,False,2022/1/1
54985,DLN5,U00202042,塑膠三路考克 3Way附Luer Lock,2,28,True,2022/7/15
54955,DLN5,U00202042,塑膠三路考克 3Way附Luer Lock,0,29,False,2022/1/1
54987,DLN5,U00202042,塑膠三路考克 3Way附Luer Lock,2,30,False,2022/7/31
54989,DLN5,U00202042,塑膠三路考克 3Way附Luer Lock,2,31,True,2022/8/5
54955,DLN5,U00202042,塑膠三路考克 3Way附Luer Lock,0,32,False,2022/1/1
54991,DLN5,U00202042,塑膠三路考克 3Way附Luer Lock,2,33,False,2022/8/21
54994,DLN5,U00202042,塑膠三路考克 3Way附Luer Lock,3,34,False,2022/8/27
54996,DLN5,U00202042,塑膠三路考克 3Way附Luer Lock,2,35,True,2022/9/2
54955,DLN5,U00202042,塑膠三路考克 3Way附Luer Lock,0,36,False,2022/1/1
54997,DLN5,U00202042,塑膠三路考克 3Way附Luer Lock,1,37,False,2022/9/18
54998,DLN5,U00202042,塑膠三路考克 3Way附Luer Lock,1,38,False,2022/9/24
54999,DLN5,U00202042,塑膠三路考克 3Way附Luer Lock,1,39,True,2022/9/28
55000,DLN5,U00202042,塑膠三路考克 3Way附Luer Lock,1,40,True,2022/10/9
54955,DLN5,U00202042,塑膠三路考克 3Way附Luer Lock,0,41,False,2022/1/1
54955,DLN5,U00202042,塑膠三路考克 3Way附Luer Lock,0,42,False,2022/1/1
55002,DLN5,U00202042,塑膠三路考克 3Way附Luer Lock,2,43,False,2022/10/29
55005,DLN5,U00202042,塑膠三路考克 3Way附Luer Lock,3,44,False,2022/11/5
55007,DLN5,U00202042,塑膠三路考克 3Way附Luer Lock,2,45,True,2022/11/11
55008,DLN5,U00202042,塑膠三路考克 3Way附Luer Lock,1,46,True,2022/11/15
55009,DLN5,U00202042,塑膠三路考克 3Way附Luer Lock,1,47,False,2022/11/27
55010,DLN5,U00202042,塑膠三路考克 3Way附Luer Lock,1,48,True,2022/11/30
54955,DLN5,U00202042,塑膠三路考克 3Way附Luer Lock,0,49,False,2022/1/1
54955,DLN5,U00202042,塑膠三路考克 3Way附Luer Lock,0,50,False,2022/1/1
55012,DLN5,U00202042,塑膠三路考克 3Way附Luer Lock,2,51,False,2022/12/24
55013,DLN5,U00202042,塑膠三路考克 3Way附Luer Lock,2,52,True,2022/12/28
