,庫房,料號,品名,數量,週,工作日,帳務日期
39394,DLN5,B08143445,紗布墊 4〞X4〞X8Ply,2,1,False,2022/1/8
39396,DLN5,B08143445,紗布墊 4〞X4〞X8Ply,2,2,True,2022/1/14
39393,DLN5,B08143445,紗布墊 4〞X4〞X8Ply,0,3,True,2022/1/7
39393,DLN5,B08143445,紗布墊 4〞X4〞X8Ply,0,4,True,2022/1/7
39393,DLN5,B08143445,紗布墊 4〞X4〞X8Ply,0,5,True,2022/1/7
39393,DLN5,B08143445,紗布墊 4〞X4〞X8Ply,0,6,True,2022/1/7
39398,DLN5,B08143445,紗布墊 4〞X4〞X8Ply,2,7,True,2022/2/17
39401,DLN5,B08143445,紗布墊 4〞X4〞X8Ply,3,8,False,2022/2/26
39402,DLN5,B08143445,紗布墊 4〞X4〞X8Ply,1,9,False,2022/3/6
39405,DLN5,B08143445,紗布墊 4〞X4〞X8Ply,4,10,False,2022/3/12
39406,DLN5,B08143445,紗布墊 4〞X4〞X8Ply,1,11,True,2022/3/14
39393,DLN5,B08143445,紗布墊 4〞X4〞X8Ply,0,12,True,2022/1/7
39393,DLN5,B08143445,紗布墊 4〞X4〞X8Ply,0,13,True,2022/1/7
39393,DLN5,B08143445,紗布墊 4〞X4〞X8Ply,0,14,True,2022/1/7
39393,DLN5,B08143445,紗布墊 4〞X4〞X8Ply,0,15,True,2022/1/7
39408,DLN5,B08143445,紗布墊 4〞X4〞X8Ply,2,16,True,2022/4/22
39411,DLN5,B08143445,紗布墊 4〞X4〞X8Ply,3,17,True,2022/4/29
39412,DLN5,B08143445,紗布墊 4〞X4〞X8Ply,1,18,True,2022/5/7
39414,DLN5,B08143445,紗布墊 4〞X4〞X8Ply,3,19,True,2022/5/10
39393,DLN5,B08143445,紗布墊 4〞X4〞X8Ply,0,20,True,2022/1/7
39415,DLN5,B08143445,紗布墊 4〞X4〞X8Ply,1,21,True,2022/5/27
39416,DLN5,B08143445,紗布墊 4〞X4〞X8Ply,1,22,True,2022/5/31
39419,DLN5,B08143445,紗布墊 4〞X4〞X8Ply,6,23,False,2022/6/12
39420,DLN5,B08143445,紗布墊 4〞X4〞X8Ply,2,24,True,2022/6/13
39393,DLN5,B08143445,紗布墊 4〞X4〞X8Ply,0,25,True,2022/1/7
39393,DLN5,B08143445,紗布墊 4〞X4〞X8Ply,0,26,True,2022/1/7
39393,DLN5,B08143445,紗布墊 4〞X4〞X8Ply,0,27,True,2022/1/7
39393,DLN5,B08143445,紗布墊 4〞X4〞X8Ply,0,28,True,2022/1/7
39421,DLN5,B08143445,紗布墊 4〞X4〞X8Ply,1,29,True,2022/7/18
39393,DLN5,B08143445,紗布墊 4〞X4〞X8Ply,0,30,True,2022/1/7
39422,DLN5,B08143445,紗布墊 4〞X4〞X8Ply,1,31,True,2022/8/4
39393,DLN5,B08143445,紗布墊 4〞X4〞X8Ply,0,32,True,2022/1/7
39393,DLN5,B08143445,紗布墊 4〞X4〞X8Ply,0,33,True,2022/1/7
39393,DLN5,B08143445,紗布墊 4〞X4〞X8Ply,0,34,True,2022/1/7
39393,DLN5,B08143445,紗布墊 4〞X4〞X8Ply,0,35,True,2022/1/7
39393,DLN5,B08143445,紗布墊 4〞X4〞X8Ply,0,36,True,2022/1/7
39393,DLN5,B08143445,紗布墊 4〞X4〞X8Ply,0,37,True,2022/1/7
39424,DLN5,B08143445,紗布墊 4〞X4〞X8Ply,3,38,False,2022/9/25
39431,DLN5,B08143445,紗布墊 4〞X4〞X8Ply,12,39,False,2022/10/2
39393,DLN5,B08143445,紗布墊 4〞X4〞X8Ply,0,40,True,2022/1/7
39434,DLN5,B08143445,紗布墊 4〞X4〞X8Ply,6,41,False,2022/10/16
39443,DLN5,B08143445,紗布墊 4〞X4〞X8Ply,20,42,False,2022/10/23
39453,DLN5,B08143445,紗布墊 4〞X4〞X8Ply,19,43,False,2022/10/30
39459,DLN5,B08143445,紗布墊 4〞X4〞X8Ply,13,44,False,2022/11/5
39393,DLN5,B08143445,紗布墊 4〞X4〞X8Ply,0,45,True,2022/1/7
39393,DLN5,B08143445,紗布墊 4〞X4〞X8Ply,0,46,True,2022/1/7
39460,DLN5,B08143445,紗布墊 4〞X4〞X8Ply,2,47,True,2022/11/22
39393,DLN5,B08143445,紗布墊 4〞X4〞X8Ply,0,48,True,2022/1/7
39393,DLN5,B08143445,紗布墊 4〞X4〞X8Ply,0,49,True,2022/1/7
39393,DLN5,B08143445,紗布墊 4〞X4〞X8Ply,0,50,True,2022/1/7
39393,DLN5,B08143445,紗布墊 4〞X4〞X8Ply,0,51,True,2022/1/7
39461,DLN5,B08143445,紗布墊 4〞X4〞X8Ply,1,52,True,2022/12/29
