,庫房,料號,品名,數量,週,工作日,帳務日期
35589,DLN5,B03106859,人工薄膜,70,1,False,2022/1/9
35648,DLN5,B03106859,人工薄膜,68,2,False,2022/1/16
35705,DLN5,B03106859,人工薄膜,69,3,False,2022/1/23
35736,DLN5,B03106859,人工薄膜,37,4,True,2022/1/28
35520,DLN5,B03106859,人工薄膜,0,5,False,2022/1/1
35785,DLN5,B03106859,人工薄膜,61,6,False,2022/2/13
35866,DLN5,B03106859,人工薄膜,95,7,False,2022/2/20
35926,DLN5,B03106859,人工薄膜,74,8,False,2022/2/27
35984,DLN5,B03106859,人工薄膜,74,9,False,2022/3/6
36056,DLN5,B03106859,人工薄膜,83,10,False,2022/3/13
36130,DLN5,B03106859,人工薄膜,86,11,False,2022/3/20
36198,DLN5,B03106859,人工薄膜,73,12,False,2022/3/27
36269,DLN5,B03106859,人工薄膜,87,13,False,2022/4/3
36318,DLN5,B03106859,人工薄膜,55,14,False,2022/4/10
36394,DLN5,B03106859,人工薄膜,92,15,False,2022/4/17
36457,DLN5,B03106859,人工薄膜,74,16,True,2022/4/24
36519,DLN5,B03106859,人工薄膜,72,17,False,2022/5/1
36597,DLN5,B03106859,人工薄膜,89,18,False,2022/5/8
36657,DLN5,B03106859,人工薄膜,67,19,False,2022/5/15
36700,DLN5,B03106859,人工薄膜,52,20,False,2022/5/22
36757,DLN5,B03106859,人工薄膜,65,21,False,2022/5/29
36796,DLN5,B03106859,人工薄膜,47,22,False,2022/6/5
36816,DLN5,B03106859,人工薄膜,21,23,False,2022/6/12
36832,DLN5,B03106859,人工薄膜,18,24,False,2022/6/19
36858,DLN5,B03106859,人工薄膜,29,25,False,2022/6/26
36886,DLN5,B03106859,人工薄膜,35,26,False,2022/7/3
36939,DLN5,B03106859,人工薄膜,65,27,False,2022/7/10
37000,DLN5,B03106859,人工薄膜,70,28,False,2022/7/17
37050,DLN5,B03106859,人工薄膜,55,29,False,2022/7/24
37100,DLN5,B03106859,人工薄膜,61,30,False,2022/7/31
37143,DLN5,B03106859,人工薄膜,50,31,False,2022/8/7
37189,DLN5,B03106859,人工薄膜,58,32,False,2022/8/14
37236,DLN5,B03106859,人工薄膜,57,33,False,2022/8/21
37283,DLN5,B03106859,人工薄膜,54,34,False,2022/8/28
37354,DLN5,B03106859,人工薄膜,74,35,False,2022/9/4
37401,DLN5,B03106859,人工薄膜,61,36,False,2022/9/11
37453,DLN5,B03106859,人工薄膜,68,37,False,2022/9/18
37524,DLN5,B03106859,人工薄膜,84,38,False,2022/9/25
37603,DLN5,B03106859,人工薄膜,97,39,False,2022/10/2
37685,DLN5,B03106859,人工薄膜,94,40,True,2022/10/9
37769,DLN5,B03106859,人工薄膜,108,41,False,2022/10/16
37845,DLN5,B03106859,人工薄膜,92,42,False,2022/10/23
37958,DLN5,B03106859,人工薄膜,137,43,False,2022/10/30
38042,DLN5,B03106859,人工薄膜,107,44,False,2022/11/6
38127,DLN5,B03106859,人工薄膜,101,45,False,2022/11/13
38211,DLN5,B03106859,人工薄膜,113,46,False,2022/11/20
38281,DLN5,B03106859,人工薄膜,80,47,False,2022/11/27
38363,DLN5,B03106859,人工薄膜,96,48,False,2022/12/4
38435,DLN5,B03106859,人工薄膜,86,49,False,2022/12/11
38507,DLN5,B03106859,人工薄膜,81,50,False,2022/12/18
38580,DLN5,B03106859,人工薄膜,82,51,False,2022/12/25
38635,DLN5,B03106859,人工薄膜,76,52,False,2022/12/31
