,庫房,料號,品名,數量,週,工作日,帳務日期
54854,DLN5,T04220215,微量噴霧器,3,1,False,2022/1/8
54857,DLN5,T04220215,微量噴霧器,3,2,False,2022/1/15
54858,DLN5,T04220215,微量噴霧器,1,3,True,2022/1/18
54852,DLN5,T04220215,微量噴霧器,0,4,True,2022/1/5
54852,DLN5,T04220215,微量噴霧器,0,5,True,2022/1/5
54860,DLN5,T04220215,微量噴霧器,2,6,False,2022/2/13
54865,DLN5,T04220215,微量噴霧器,5,7,False,2022/2/20
54868,DLN5,T04220215,微量噴霧器,3,8,False,2022/2/26
54870,DLN5,T04220215,微量噴霧器,2,9,True,2022/3/3
54873,DLN5,T04220215,微量噴霧器,3,10,False,2022/3/13
54876,DLN5,T04220215,微量噴霧器,3,11,False,2022/3/20
54878,DLN5,T04220215,微量噴霧器,2,12,False,2022/3/26
54881,DLN5,T04220215,微量噴霧器,3,13,True,2022/4/2
54885,DLN5,T04220215,微量噴霧器,4,14,False,2022/4/10
54852,DLN5,T04220215,微量噴霧器,0,15,True,2022/1/5
54887,DLN5,T04220215,微量噴霧器,2,16,True,2022/4/22
54890,DLN5,T04220215,微量噴霧器,3,17,False,2022/5/1
54892,DLN5,T04220215,微量噴霧器,2,18,True,2022/5/7
54852,DLN5,T04220215,微量噴霧器,0,19,True,2022/1/5
54895,DLN5,T04220215,微量噴霧器,3,20,False,2022/5/21
54897,DLN5,T04220215,微量噴霧器,2,21,True,2022/5/26
54898,DLN5,T04220215,微量噴霧器,1,22,True,2022/5/30
54899,DLN5,T04220215,微量噴霧器,1,23,True,2022/6/6
54900,DLN5,T04220215,微量噴霧器,2,24,True,2022/6/13
54852,DLN5,T04220215,微量噴霧器,0,25,True,2022/1/5
54901,DLN5,T04220215,微量噴霧器,1,26,True,2022/7/1
54902,DLN5,T04220215,微量噴霧器,1,27,True,2022/7/7
54905,DLN5,T04220215,微量噴霧器,3,28,False,2022/7/17
54852,DLN5,T04220215,微量噴霧器,0,29,True,2022/1/5
54852,DLN5,T04220215,微量噴霧器,0,30,True,2022/1/5
54908,DLN5,T04220215,微量噴霧器,3,31,False,2022/8/7
54912,DLN5,T04220215,微量噴霧器,4,32,False,2022/8/14
54913,DLN5,T04220215,微量噴霧器,1,33,True,2022/8/15
54914,DLN5,T04220215,微量噴霧器,1,34,True,2022/8/22
54917,DLN5,T04220215,微量噴霧器,3,35,False,2022/9/3
54852,DLN5,T04220215,微量噴霧器,0,36,True,2022/1/5
54920,DLN5,T04220215,微量噴霧器,3,37,True,2022/9/16
54852,DLN5,T04220215,微量噴霧器,0,38,True,2022/1/5
54924,DLN5,T04220215,微量噴霧器,4,39,False,2022/10/1
54927,DLN5,T04220215,微量噴霧器,3,40,True,2022/10/8
54852,DLN5,T04220215,微量噴霧器,0,41,True,2022/1/5
54930,DLN5,T04220215,微量噴霧器,3,42,True,2022/10/18
54933,DLN5,T04220215,微量噴霧器,3,43,True,2022/10/27
54934,DLN5,T04220215,微量噴霧器,1,44,False,2022/11/6
54852,DLN5,T04220215,微量噴霧器,0,45,True,2022/1/5
54936,DLN5,T04220215,微量噴霧器,2,46,False,2022/11/19
54937,DLN5,T04220215,微量噴霧器,1,47,True,2022/11/21
54939,DLN5,T04220215,微量噴霧器,2,48,False,2022/12/3
54941,DLN5,T04220215,微量噴霧器,2,49,True,2022/12/9
54943,DLN5,T04220215,微量噴霧器,2,50,True,2022/12/16
54946,DLN5,T04220215,微量噴霧器,3,51,False,2022/12/24
54949,DLN5,T04220215,微量噴霧器,3,52,True,2022/12/29
