,庫房,料號,品名,數量,週,工作日,帳務日期
38654,DLN5,B03110120,人工薄膜,17,1,False,2022/1/9
38668,DLN5,B03110120,人工薄膜,16,2,False,2022/1/16
38679,DLN5,B03110120,人工薄膜,12,3,False,2022/1/22
38692,DLN5,B03110120,人工薄膜,30,4,True,2022/1/28
38693,DLN5,B03110120,人工薄膜,3,5,False,2022/2/2
38705,DLN5,B03110120,人工薄膜,13,6,False,2022/2/13
38716,DLN5,B03110120,人工薄膜,13,7,False,2022/2/19
38726,DLN5,B03110120,人工薄膜,18,8,False,2022/2/27
38734,DLN5,B03110120,人工薄膜,12,9,True,2022/3/4
38754,DLN5,B03110120,人工薄膜,27,10,True,2022/3/11
38761,DLN5,B03110120,人工薄膜,8,11,False,2022/3/19
38776,DLN5,B03110120,人工薄膜,17,12,False,2022/3/27
38790,DLN5,B03110120,人工薄膜,17,13,True,2022/4/2
38798,DLN5,B03110120,人工薄膜,9,14,False,2022/4/9
38804,DLN5,B03110120,人工薄膜,8,15,True,2022/4/15
38814,DLN5,B03110120,人工薄膜,14,16,True,2022/4/24
38831,DLN5,B03110120,人工薄膜,18,17,False,2022/4/30
38848,DLN5,B03110120,人工薄膜,19,18,False,2022/5/8
38865,DLN5,B03110120,人工薄膜,21,19,False,2022/5/15
38879,DLN5,B03110120,人工薄膜,16,20,False,2022/5/22
38895,DLN5,B03110120,人工薄膜,20,21,False,2022/5/28
38907,DLN5,B03110120,人工薄膜,16,22,False,2022/6/5
38914,DLN5,B03110120,人工薄膜,8,23,False,2022/6/12
38917,DLN5,B03110120,人工薄膜,3,24,False,2022/6/19
38920,DLN5,B03110120,人工薄膜,4,25,False,2022/6/25
38922,DLN5,B03110120,人工薄膜,2,26,True,2022/7/1
38927,DLN5,B03110120,人工薄膜,8,27,False,2022/7/9
38931,DLN5,B03110120,人工薄膜,8,28,False,2022/7/16
38936,DLN5,B03110120,人工薄膜,6,29,False,2022/7/24
38942,DLN5,B03110120,人工薄膜,8,30,False,2022/7/30
38948,DLN5,B03110120,人工薄膜,6,31,True,2022/8/5
38955,DLN5,B03110120,人工薄膜,8,32,False,2022/8/14
38962,DLN5,B03110120,人工薄膜,7,33,False,2022/8/20
38968,DLN5,B03110120,人工薄膜,8,34,True,2022/8/26
38971,DLN5,B03110120,人工薄膜,4,35,True,2022/9/2
38976,DLN5,B03110120,人工薄膜,5,36,True,2022/9/8
38982,DLN5,B03110120,人工薄膜,9,37,False,2022/9/18
39000,DLN5,B03110120,人工薄膜,24,38,False,2022/9/25
39005,DLN5,B03110120,人工薄膜,10,39,False,2022/10/1
39012,DLN5,B03110120,人工薄膜,7,40,True,2022/10/9
39016,DLN5,B03110120,人工薄膜,4,41,True,2022/10/14
39028,DLN5,B03110120,人工薄膜,18,42,False,2022/10/23
39056,DLN5,B03110120,人工薄膜,50,43,False,2022/10/30
39082,DLN5,B03110120,人工薄膜,31,44,False,2022/11/6
39102,DLN5,B03110120,人工薄膜,26,45,False,2022/11/13
39115,DLN5,B03110120,人工薄膜,28,46,False,2022/11/20
39130,DLN5,B03110120,人工薄膜,35,47,False,2022/11/26
39142,DLN5,B03110120,人工薄膜,17,48,False,2022/12/3
39151,DLN5,B03110120,人工薄膜,18,49,True,2022/12/9
39162,DLN5,B03110120,人工薄膜,18,50,False,2022/12/18
39171,DLN5,B03110120,人工薄膜,12,51,False,2022/12/25
39182,DLN5,B03110120,人工薄膜,18,52,False,2022/12/31
