,庫房,料號,品名,數量,週,工作日,帳務日期
15921,DLN5,A01130509,塑膠灌食空針,2,1,True,2022/1/7
15926,DLN5,A01130509,塑膠灌食空針,5,2,False,2022/1/16
15929,DLN5,A01130509,塑膠灌食空針,3,3,False,2022/1/23
15919,DLN5,A01130509,塑膠灌食空針,0,4,False,2022/1/2
15919,DLN5,A01130509,塑膠灌食空針,0,5,False,2022/1/2
15932,DLN5,A01130509,塑膠灌食空針,3,6,False,2022/2/13
15938,DLN5,A01130509,塑膠灌食空針,6,7,False,2022/2/19
15941,DLN5,A01130509,塑膠灌食空針,3,8,True,2022/2/23
15919,DLN5,A01130509,塑膠灌食空針,0,9,False,2022/1/2
15943,DLN5,A01130509,塑膠灌食空針,2,10,True,2022/3/11
15919,DLN5,A01130509,塑膠灌食空針,0,11,False,2022/1/2
15947,DLN5,A01130509,塑膠灌食空針,4,12,False,2022/3/27
15951,DLN5,A01130509,塑膠灌食空針,4,13,True,2022/4/2
15956,DLN5,A01130509,塑膠灌食空針,5,14,True,2022/4/8
15960,DLN5,A01130509,塑膠灌食空針,4,15,False,2022/4/16
15961,DLN5,A01130509,塑膠灌食空針,1,16,False,2022/4/23
15963,DLN5,A01130509,塑膠灌食空針,2,17,False,2022/4/30
15966,DLN5,A01130509,塑膠灌食空針,3,18,True,2022/5/7
15967,DLN5,A01130509,塑膠灌食空針,1,19,True,2022/5/13
15972,DLN5,A01130509,塑膠灌食空針,5,20,False,2022/5/22
15984,DLN5,A01130509,塑膠灌食空針,12,21,False,2022/5/29
15986,DLN5,A01130509,塑膠灌食空針,2,22,True,2022/6/2
15919,DLN5,A01130509,塑膠灌食空針,0,23,False,2022/1/2
15919,DLN5,A01130509,塑膠灌食空針,0,24,False,2022/1/2
15919,DLN5,A01130509,塑膠灌食空針,0,25,False,2022/1/2
15987,DLN5,A01130509,塑膠灌食空針,1,26,True,2022/6/28
15996,DLN5,A01130509,塑膠灌食空針,9,27,False,2022/7/10
16004,DLN5,A01130509,塑膠灌食空針,8,28,False,2022/7/16
16010,DLN5,A01130509,塑膠灌食空針,6,29,True,2022/7/20
16012,DLN5,A01130509,塑膠灌食空針,3,30,True,2022/7/28
16013,DLN5,A01130509,塑膠灌食空針,2,31,False,2022/8/6
16018,DLN5,A01130509,塑膠灌食空針,6,32,False,2022/8/14
16020,DLN5,A01130509,塑膠灌食空針,2,33,False,2022/8/20
16023,DLN5,A01130509,塑膠灌食空針,3,34,False,2022/8/27
15919,DLN5,A01130509,塑膠灌食空針,0,35,False,2022/1/2
16025,DLN5,A01130509,塑膠灌食空針,2,36,True,2022/9/8
16027,DLN5,A01130509,塑膠灌食空針,2,37,False,2022/9/18
16034,DLN5,A01130509,塑膠灌食空針,6,38,False,2022/9/25
16041,DLN5,A01130509,塑膠灌食空針,7,39,False,2022/10/2
16046,DLN5,A01130509,塑膠灌食空針,5,40,True,2022/10/9
16047,DLN5,A01130509,塑膠灌食空針,1,41,True,2022/10/10
16056,DLN5,A01130509,塑膠灌食空針,9,42,False,2022/10/22
16063,DLN5,A01130509,塑膠灌食空針,7,43,False,2022/10/30
16075,DLN5,A01130509,塑膠灌食空針,13,44,False,2022/11/6
16081,DLN5,A01130509,塑膠灌食空針,7,45,True,2022/11/11
16087,DLN5,A01130509,塑膠灌食空針,7,46,True,2022/11/17
16092,DLN5,A01130509,塑膠灌食空針,5,47,False,2022/11/27
16096,DLN5,A01130509,塑膠灌食空針,4,48,False,2022/12/4
16101,DLN5,A01130509,塑膠灌食空針,5,49,False,2022/12/11
16102,DLN5,A01130509,塑膠灌食空針,1,50,True,2022/12/16
16109,DLN5,A01130509,塑膠灌食空針,7,51,False,2022/12/25
16115,DLN5,A01130509,塑膠灌食空針,7,52,False,2022/12/31
