,庫房,料號,品名,數量,帳務日期,日期,計價,工作日,週
12598,DLRI,J10907500,康諾引流袋 (滅菌)2000C.C.,0.0,2022-03-03,202203.0,C-計價,True,1
12598,DLRI,J10907500,康諾引流袋 (滅菌)2000C.C.,0.0,2022-03-03,202203.0,C-計價,True,2
12598,DLRI,J10907500,康諾引流袋 (滅菌)2000C.C.,0.0,2022-03-03,202203.0,C-計價,True,3
12598,DLRI,J10907500,康諾引流袋 (滅菌)2000C.C.,0.0,2022-03-03,202203.0,C-計價,True,4
12598,DLRI,J10907500,康諾引流袋 (滅菌)2000C.C.,0.0,2022-03-03,202203.0,C-計價,True,5
12598,DLRI,J10907500,康諾引流袋 (滅菌)2000C.C.,0.0,2022-03-03,202203.0,C-計價,True,6
12598,DLRI,J10907500,康諾引流袋 (滅菌)2000C.C.,0.0,2022-03-03,202203.0,C-計價,True,7
12598,DLRI,J10907500,康諾引流袋 (滅菌)2000C.C.,0.0,2022-03-03,202203.0,C-計價,True,8
12598,DLRI,J10907500,康諾引流袋 (滅菌)2000C.C.,2.0,2022-03-03,,,True,9
12598,DLRI,J10907500,康諾引流袋 (滅菌)2000C.C.,0.0,2022-03-03,202203.0,C-計價,True,10
12598,DLRI,J10907500,康諾引流袋 (滅菌)2000C.C.,0.0,2022-03-03,202203.0,C-計價,True,11
12598,DLRI,J10907500,康諾引流袋 (滅菌)2000C.C.,0.0,2022-03-03,202203.0,C-計價,True,12
12598,DLRI,J10907500,康諾引流袋 (滅菌)2000C.C.,0.0,2022-03-03,202203.0,C-計價,True,13
12598,DLRI,J10907500,康諾引流袋 (滅菌)2000C.C.,0.0,2022-03-03,202203.0,C-計價,True,14
12598,DLRI,J10907500,康諾引流袋 (滅菌)2000C.C.,0.0,2022-03-03,202203.0,C-計價,True,15
12599,DLRI,J10907500,康諾引流袋 (滅菌)2000C.C.,1.0,2022-04-18,,,True,16
12600,DLRI,J10907500,康諾引流袋 (滅菌)2000C.C.,1.0,2022-04-26,,,True,17
12601,DLRI,J10907500,康諾引流袋 (滅菌)2000C.C.,1.0,2022-05-04,,,False,18
12602,DLRI,J10907500,康諾引流袋 (滅菌)2000C.C.,1.0,2022-05-12,,,True,19
12603,DLRI,J10907500,康諾引流袋 (滅菌)2000C.C.,1.0,2022-05-19,,,True,20
12598,DLRI,J10907500,康諾引流袋 (滅菌)2000C.C.,0.0,2022-03-03,202203.0,C-計價,True,21
12598,DLRI,J10907500,康諾引流袋 (滅菌)2000C.C.,0.0,2022-03-03,202203.0,C-計價,True,22
12598,DLRI,J10907500,康諾引流袋 (滅菌)2000C.C.,0.0,2022-03-03,202203.0,C-計價,True,23
12598,DLRI,J10907500,康諾引流袋 (滅菌)2000C.C.,0.0,2022-03-03,202203.0,C-計價,True,24
12598,DLRI,J10907500,康諾引流袋 (滅菌)2000C.C.,0.0,2022-03-03,202203.0,C-計價,True,25
12598,DLRI,J10907500,康諾引流袋 (滅菌)2000C.C.,0.0,2022-03-03,202203.0,C-計價,True,26
12598,DLRI,J10907500,康諾引流袋 (滅菌)2000C.C.,0.0,2022-03-03,202203.0,C-計價,True,27
12598,DLRI,J10907500,康諾引流袋 (滅菌)2000C.C.,0.0,2022-03-03,202203.0,C-計價,True,28
12598,DLRI,J10907500,康諾引流袋 (滅菌)2000C.C.,0.0,2022-03-03,202203.0,C-計價,True,29
12598,DLRI,J10907500,康諾引流袋 (滅菌)2000C.C.,0.0,2022-03-03,202203.0,C-計價,True,30
12598,DLRI,J10907500,康諾引流袋 (滅菌)2000C.C.,0.0,2022-03-03,202203.0,C-計價,True,31
12598,DLRI,J10907500,康諾引流袋 (滅菌)2000C.C.,0.0,2022-03-03,202203.0,C-計價,True,32
12598,DLRI,J10907500,康諾引流袋 (滅菌)2000C.C.,0.0,2022-03-03,202203.0,C-計價,True,33
12598,DLRI,J10907500,康諾引流袋 (滅菌)2000C.C.,0.0,2022-03-03,202203.0,C-計價,True,34
12598,DLRI,J10907500,康諾引流袋 (滅菌)2000C.C.,0.0,2022-03-03,202203.0,C-計價,True,35
12598,DLRI,J10907500,康諾引流袋 (滅菌)2000C.C.,0.0,2022-03-03,202203.0,C-計價,True,36
12598,DLRI,J10907500,康諾引流袋 (滅菌)2000C.C.,0.0,2022-03-03,202203.0,C-計價,True,37
