,庫房,料號,品名,數量,週,工作日,帳務日期
5588,DLRI,A04030052,餵食引導器 (未滅菌),10.0,1,False,2022-01-09
5603,DLRI,A04030052,餵食引導器 (未滅菌),14.0,2,False,2022-01-15
5621,DLRI,A04030052,餵食引導器 (未滅菌),17.0,3,False,2022-01-23
5635,DLRI,A04030052,餵食引導器 (未滅菌),14.0,4,True,2022-01-29
5651,DLRI,A04030052,餵食引導器 (未滅菌),16.0,5,False,2022-02-06
5665,DLRI,A04030052,餵食引導器 (未滅菌),14.0,6,False,2022-02-13
5677,DLRI,A04030052,餵食引導器 (未滅菌),12.0,7,False,2022-02-19
5693,DLRI,A04030052,餵食引導器 (未滅菌),15.0,8,False,2022-02-27
5703,DLRI,A04030052,餵食引導器 (未滅菌),10.0,9,False,2022-03-06
5713,DLRI,A04030052,餵食引導器 (未滅菌),10.0,10,False,2022-03-13
5724,DLRI,A04030052,餵食引導器 (未滅菌),11.0,11,False,2022-03-20
5734,DLRI,A04030052,餵食引導器 (未滅菌),10.0,12,False,2022-03-26
5752,DLRI,A04030052,餵食引導器 (未滅菌),17.0,13,False,2022-04-03
5768,DLRI,A04030052,餵食引導器 (未滅菌),15.0,14,False,2022-04-09
5783,DLRI,A04030052,餵食引導器 (未滅菌),15.0,15,False,2022-04-17
5798,DLRI,A04030052,餵食引導器 (未滅菌),15.0,16,True,2022-04-24
5814,DLRI,A04030052,餵食引導器 (未滅菌),15.0,17,False,2022-05-01
5828,DLRI,A04030052,餵食引導器 (未滅菌),13.0,18,False,2022-05-08
5842,DLRI,A04030052,餵食引導器 (未滅菌),14.0,19,False,2022-05-15
5857,DLRI,A04030052,餵食引導器 (未滅菌),14.0,20,False,2022-05-22
5870,DLRI,A04030052,餵食引導器 (未滅菌),13.0,21,False,2022-05-29
5882,DLRI,A04030052,餵食引導器 (未滅菌),12.0,22,False,2022-06-05
5893,DLRI,A04030052,餵食引導器 (未滅菌),11.0,23,False,2022-06-12
5907,DLRI,A04030052,餵食引導器 (未滅菌),14.0,24,False,2022-06-19
5917,DLRI,A04030052,餵食引導器 (未滅菌),10.0,25,False,2022-06-26
5931,DLRI,A04030052,餵食引導器 (未滅菌),14.0,26,False,2022-07-03
5943,DLRI,A04030052,餵食引導器 (未滅菌),12.0,27,False,2022-07-10
5956,DLRI,A04030052,餵食引導器 (未滅菌),13.0,28,False,2022-07-17
5970,DLRI,A04030052,餵食引導器 (未滅菌),14.0,29,False,2022-07-24
5983,DLRI,A04030052,餵食引導器 (未滅菌),13.0,30,False,2022-07-31
5997,DLRI,A04030052,餵食引導器 (未滅菌),14.0,31,False,2022-08-07
6009,DLRI,A04030052,餵食引導器 (未滅菌),12.0,32,False,2022-08-14
6023,DLRI,A04030052,餵食引導器 (未滅菌),13.0,33,False,2022-08-21
6039,DLRI,A04030052,餵食引導器 (未滅菌),14.0,34,False,2022-08-28
6051,DLRI,A04030052,餵食引導器 (未滅菌),12.0,35,False,2022-09-04
6065,DLRI,A04030052,餵食引導器 (未滅菌),14.0,36,False,2022-09-11
6078,DLRI,A04030052,餵食引導器 (未滅菌),13.0,37,False,2022-09-17
6093,DLRI,A04030052,餵食引導器 (未滅菌),16.0,38,False,2022-09-24
6105,DLRI,A04030052,餵食引導器 (未滅菌),12.0,39,False,2022-10-02
6117,DLRI,A04030052,餵食引導器 (未滅菌),12.0,40,True,2022-10-09
6127,DLRI,A04030052,餵食引導器 (未滅菌),10.0,41,False,2022-10-16
6138,DLRI,A04030052,餵食引導器 (未滅菌),11.0,42,False,2022-10-23
6148,DLRI,A04030052,餵食引導器 (未滅菌),10.0,43,False,2022-10-30
6159,DLRI,A04030052,餵食引導器 (未滅菌),11.0,44,False,2022-11-06
6167,DLRI,A04030052,餵食引導器 (未滅菌),8.0,45,False,2022-11-13
6178,DLRI,A04030052,餵食引導器 (未滅菌),11.0,46,False,2022-11-20
6190,DLRI,A04030052,餵食引導器 (未滅菌),12.0,47,False,2022-11-27
6201,DLRI,A04030052,餵食引導器 (未滅菌),11.0,48,False,2022-12-04
6209,DLRI,A04030052,餵食引導器 (未滅菌),8.0,49,False,2022-12-10
6220,DLRI,A04030052,餵食引導器 (未滅菌),11.0,50,False,2022-12-18
6229,DLRI,A04030052,餵食引導器 (未滅菌),9.0,51,False,2022-12-24
6239,DLRI,A04030052,餵食引導器 (未滅菌),19.0,52,False,2022-12-31
